p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-33.0,3,0.3382183174401821,5.574338980022582,31.645084349358772,0.19931422749197233,0.8352605101187581,0.6333232155508738,0.4668030451633941,[ 3 10 11],[ 3  3  3  3 10 10  3  3 10  3 11 10]
-35.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-36.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-37.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-38.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-39.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-40.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-41.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[ 7 10 11],[ 7  7  7  7 10 10  7  7 10  7 11 10]
-42.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-43.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-44.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-45.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-46.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-47.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-48.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-49.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-50.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-51.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-52.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-53.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
-54.0,3,0.37706706331413004,6.374392323688336,32.628291007678776,0.22220804303544106,0.9551407266515834,0.5303287755558729,0.48247139706958464,[4 5 7],[7 7 7 7 5 4 7 7 4 7 4 4]
