0,time,week
76.06,2019-11-23 00:00:00,6
60.56,2019-11-23 01:00:00,6
63.03,2019-11-23 02:00:00,6
57.22,2019-11-23 03:00:00,6
52.22,2019-11-23 04:00:00,6
50.53,2019-11-23 05:00:00,6
53.8,2019-11-23 06:00:00,6
52.25,2019-11-23 07:00:00,6
47.5,2019-11-23 08:00:00,6
98.42,2019-11-23 09:00:00,6
127.64,2019-11-23 10:00:00,6
143.7,2019-11-23 11:00:00,6
155.04,2019-11-23 12:00:00,6
172.89,2019-11-23 13:00:00,6
173.31,2019-11-23 14:00:00,6
182.46,2019-11-23 15:00:00,6
185.74,2019-11-23 16:00:00,6
174.4,2019-11-23 17:00:00,6
155.04,2019-11-23 18:00:00,6
162.39,2019-11-23 19:00:00,6
131.87,2019-11-23 20:00:00,6
114.19,2019-11-23 21:00:00,6
111.23,2019-11-23 22:00:00,6
96.62,2019-11-23 23:00:00,6
38.27,2019-11-30 00:00:00,6
23.2,2019-11-30 01:00:00,6
22.22,2019-11-30 02:00:00,6
23.1,2019-11-30 03:00:00,6
22.92,2019-11-30 04:00:00,6
22.82,2019-11-30 05:00:00,6
22.68,2019-11-30 06:00:00,6
22.78,2019-11-30 07:00:00,6
22.5,2019-11-30 08:00:00,6
21.8,2019-11-30 09:00:00,6
38.06,2019-11-30 10:00:00,6
51.97,2019-11-30 11:00:00,6
76.8,2019-11-30 12:00:00,6
86.76,2019-11-30 13:00:00,6
87.82,2019-11-30 14:00:00,6
89.37,2019-11-30 15:00:00,6
85.53,2019-11-30 16:00:00,6
83.8,2019-11-30 17:00:00,6
68.7,2019-11-30 18:00:00,6
67.36,2019-11-30 19:00:00,6
68.56,2019-11-30 20:00:00,6
50.18,2019-11-30 21:00:00,6
38.45,2019-11-30 22:00:00,6
31.3,2019-11-30 23:00:00,6
111.73,2019-12-07 00:00:00,6
105.85,2019-12-07 01:00:00,6
94.51,2019-12-07 02:00:00,6
83.94,2019-12-07 03:00:00,6
81.73,2019-12-07 04:00:00,6
81.51,2019-12-07 05:00:00,6
71.13,2019-12-07 06:00:00,6
64.75,2019-12-07 07:00:00,6
79.05,2019-12-07 08:00:00,6
108.06,2019-12-07 09:00:00,6
135.56,2019-12-07 10:00:00,6
151.65,2019-12-07 11:00:00,6
174.05,2019-12-07 12:00:00,6
188.94,2019-12-07 13:00:00,6
191.48,2019-12-07 14:00:00,6
190.56,2019-12-07 15:00:00,6
188.7,2019-12-07 16:00:00,6
185.92,2019-12-07 17:00:00,6
176.16,2019-12-07 18:00:00,6
181.69,2019-12-07 19:00:00,6
185.6,2019-12-07 20:00:00,6
181.23,2019-12-07 21:00:00,6
175.42,2019-12-07 22:00:00,6
161.06,2019-12-07 23:00:00,6
68.27,2019-12-14 00:00:00,6
58.38,2019-12-14 01:00:00,6
53.13,2019-12-14 02:00:00,6
45.88,2019-12-14 03:00:00,6
36.34,2019-12-14 04:00:00,6
40.42,2019-12-14 05:00:00,6
42.22,2019-12-14 06:00:00,6
34.44,2019-12-14 07:00:00,6
29.44,2019-12-14 08:00:00,6
55.6,2019-12-14 09:00:00,6
88.63,2019-12-14 10:00:00,6
118.42,2019-12-14 11:00:00,6
147.11,2019-12-14 12:00:00,6
161.13,2019-12-14 13:00:00,6
170.6,2019-12-14 14:00:00,6
173.1,2019-12-14 15:00:00,6
170.7,2019-12-14 16:00:00,6
164.47,2019-12-14 17:00:00,6
154.54,2019-12-14 18:00:00,6
142.11,2019-12-14 19:00:00,6
119.96,2019-12-14 20:00:00,6
114.23,2019-12-14 21:00:00,6
96.51,2019-12-14 22:00:00,6
91.13,2019-12-14 23:00:00,6
166.8,2019-12-21 00:00:00,6
166.8,2019-12-21 01:00:00,6
166.8,2019-12-21 02:00:00,6
166.8,2019-12-21 03:00:00,6
166.8,2019-12-21 04:00:00,6
166.8,2019-12-21 05:00:00,6
166.8,2019-12-21 06:00:00,6
166.8,2019-12-21 07:00:00,6
166.8,2019-12-21 08:00:00,6
166.8,2019-12-21 09:00:00,6
166.8,2019-12-21 10:00:00,6
166.8,2019-12-21 11:00:00,6
166.8,2019-12-21 12:00:00,6
166.8,2019-12-21 13:00:00,6
166.8,2019-12-21 14:00:00,6
166.8,2019-12-21 15:00:00,6
166.8,2019-12-21 16:00:00,6
166.8,2019-12-21 17:00:00,6
166.8,2019-12-21 18:00:00,6
166.8,2019-12-21 19:00:00,6
166.8,2019-12-21 20:00:00,6
166.8,2019-12-21 21:00:00,6
166.8,2019-12-21 22:00:00,6
166.8,2019-12-21 23:00:00,6
166.8,2019-12-28 00:00:00,6
166.8,2019-12-28 01:00:00,6
166.8,2019-12-28 02:00:00,6
166.8,2019-12-28 03:00:00,6
166.8,2019-12-28 04:00:00,6
166.8,2019-12-28 05:00:00,6
166.8,2019-12-28 06:00:00,6
166.8,2019-12-28 07:00:00,6
166.8,2019-12-28 08:00:00,6
166.8,2019-12-28 09:00:00,6
166.8,2019-12-28 10:00:00,6
166.8,2019-12-28 11:00:00,6
166.8,2019-12-28 12:00:00,6
166.8,2019-12-28 13:00:00,6
166.8,2019-12-28 14:00:00,6
166.8,2019-12-28 15:00:00,6
166.8,2019-12-28 16:00:00,6
166.8,2019-12-28 17:00:00,6
166.8,2019-12-28 18:00:00,6
166.8,2019-12-28 19:00:00,6
166.8,2019-12-28 20:00:00,6
166.8,2019-12-28 21:00:00,6
166.8,2019-12-28 22:00:00,6
166.8,2019-12-28 23:00:00,6
97.39,2019-11-24 00:00:00,7
92.39,2019-11-24 01:00:00,7
74.12,2019-11-24 02:00:00,7
76.48,2019-11-24 03:00:00,7
84.12,2019-11-24 04:00:00,7
76.73,2019-11-24 05:00:00,7
78.94,2019-11-24 06:00:00,7
84.72,2019-11-24 07:00:00,7
85.18,2019-11-24 08:00:00,7
99.12,2019-11-24 09:00:00,7
117.68,2019-11-24 10:00:00,7
135.49,2019-11-24 11:00:00,7
144.47,2019-11-24 12:00:00,7
172.89,2019-11-24 13:00:00,7
179.19,2019-11-24 14:00:00,7
187.82,2019-11-24 15:00:00,7
178.66,2019-11-24 16:00:00,7
182.89,2019-11-24 17:00:00,7
169.08,2019-11-24 18:00:00,7
161.13,2019-11-24 19:00:00,7
145.67,2019-11-24 20:00:00,7
116.27,2019-11-24 21:00:00,7
105.42,2019-11-24 22:00:00,7
97.82,2019-11-24 23:00:00,7
22.57,2019-12-01 00:00:00,7
22.25,2019-12-01 01:00:00,7
23.13,2019-12-01 02:00:00,7
22.39,2019-12-01 03:00:00,7
22.92,2019-12-01 04:00:00,7
22.18,2019-12-01 05:00:00,7
21.41,2019-12-01 06:00:00,7
21.8,2019-12-01 07:00:00,7
22.43,2019-12-01 08:00:00,7
30.21,2019-12-01 09:00:00,7
72.85,2019-12-01 10:00:00,7
98.77,2019-12-01 11:00:00,7
114.23,2019-12-01 12:00:00,7
138.2,2019-12-01 13:00:00,7
141.2,2019-12-01 14:00:00,7
144.3,2019-12-01 15:00:00,7
141.41,2019-12-01 16:00:00,7
126.55,2019-12-01 17:00:00,7
114.75,2019-12-01 18:00:00,7
120.11,2019-12-01 19:00:00,7
103.8,2019-12-01 20:00:00,7
73.84,2019-12-01 21:00:00,7
70.63,2019-12-01 22:00:00,7
62.71,2019-12-01 23:00:00,7
153.56,2019-12-08 00:00:00,7
153.49,2019-12-08 01:00:00,7
151.44,2019-12-08 02:00:00,7
134.86,2019-12-08 03:00:00,7
133.27,2019-12-08 04:00:00,7
133.2,2019-12-08 05:00:00,7
134.05,2019-12-08 06:00:00,7
133.13,2019-12-08 07:00:00,7
133.38,2019-12-08 08:00:00,7
135.28,2019-12-08 09:00:00,7
139.19,2019-12-08 10:00:00,7
149.15,2019-12-08 11:00:00,7
150.39,2019-12-08 12:00:00,7
165.14,2019-12-08 13:00:00,7
169.47,2019-12-08 14:00:00,7
166.58,2019-12-08 15:00:00,7
165.7,2019-12-08 16:00:00,7
163.63,2019-12-08 17:00:00,7
163.73,2019-12-08 18:00:00,7
163.1,2019-12-08 19:00:00,7
158.77,2019-12-08 20:00:00,7
155.46,2019-12-08 21:00:00,7
157.43,2019-12-08 22:00:00,7
156.73,2019-12-08 23:00:00,7
74.72,2019-12-15 00:00:00,7
77.54,2019-12-15 01:00:00,7
64.82,2019-12-15 02:00:00,7
57.11,2019-12-15 03:00:00,7
46.16,2019-12-15 04:00:00,7
44.61,2019-12-15 05:00:00,7
33.1,2019-12-15 06:00:00,7
30.88,2019-12-15 07:00:00,7
31.06,2019-12-15 08:00:00,7
51.62,2019-12-15 09:00:00,7
77.82,2019-12-15 10:00:00,7
104.05,2019-12-15 11:00:00,7
126.94,2019-12-15 12:00:00,7
132.78,2019-12-15 13:00:00,7
128.87,2019-12-15 14:00:00,7
119.96,2019-12-15 15:00:00,7
116.65,2019-12-15 16:00:00,7
105.35,2019-12-15 17:00:00,7
98.8,2019-12-15 18:00:00,7
85.14,2019-12-15 19:00:00,7
82.36,2019-12-15 20:00:00,7
64.65,2019-12-15 21:00:00,7
63.2,2019-12-15 22:00:00,7
58.8,2019-12-15 23:00:00,7
166.8,2019-12-22 00:00:00,7
166.8,2019-12-22 01:00:00,7
166.8,2019-12-22 02:00:00,7
166.8,2019-12-22 03:00:00,7
166.8,2019-12-22 04:00:00,7
166.8,2019-12-22 05:00:00,7
166.8,2019-12-22 06:00:00,7
166.8,2019-12-22 07:00:00,7
166.8,2019-12-22 08:00:00,7
166.8,2019-12-22 09:00:00,7
166.8,2019-12-22 10:00:00,7
166.8,2019-12-22 11:00:00,7
166.8,2019-12-22 12:00:00,7
166.8,2019-12-22 13:00:00,7
166.8,2019-12-22 14:00:00,7
166.8,2019-12-22 15:00:00,7
166.8,2019-12-22 16:00:00,7
166.8,2019-12-22 17:00:00,7
166.8,2019-12-22 18:00:00,7
166.8,2019-12-22 19:00:00,7
166.8,2019-12-22 20:00:00,7
166.8,2019-12-22 21:00:00,7
166.8,2019-12-22 22:00:00,7
166.8,2019-12-22 23:00:00,7
