0,time,week
17.62,2019-02-02 00:00:00,6
18.34,2019-02-02 01:00:00,6
18.55,2019-02-02 02:00:00,6
18.73,2019-02-02 03:00:00,6
19.86,2019-02-02 04:00:00,6
18.37,2019-02-02 05:00:00,6
20.9,2019-02-02 06:00:00,6
19.32,2019-02-02 07:00:00,6
20.03,2019-02-02 08:00:00,6
17.2,2019-02-02 09:00:00,6
18.13,2019-02-02 10:00:00,6
16.94,2019-02-02 11:00:00,6
17.19,2019-02-02 12:00:00,6
16.89,2019-02-02 13:00:00,6
17.24,2019-02-02 14:00:00,6
16.13,2019-02-02 15:00:00,6
16.59,2019-02-02 16:00:00,6
16.0,2019-02-02 17:00:00,6
18.17,2019-02-02 18:00:00,6
17.78,2019-02-02 19:00:00,6
17.39,2019-02-02 20:00:00,6
16.91,2019-02-02 21:00:00,6
17.69,2019-02-02 22:00:00,6
17.66,2019-02-02 23:00:00,6
22.62,2019-02-09 00:00:00,6
22.93,2019-02-09 01:00:00,6
31.78,2019-02-09 02:00:00,6
33.29,2019-02-09 03:00:00,6
34.63,2019-02-09 04:00:00,6
36.0,2019-02-09 05:00:00,6
36.01,2019-02-09 06:00:00,6
36.79,2019-02-09 07:00:00,6
35.94,2019-02-09 08:00:00,6
33.36,2019-02-09 09:00:00,6
32.51,2019-02-09 10:00:00,6
30.14,2019-02-09 11:00:00,6
29.35,2019-02-09 12:00:00,6
29.77,2019-02-09 13:00:00,6
24.85,2019-02-09 14:00:00,6
19.35,2019-02-09 15:00:00,6
19.21,2019-02-09 16:00:00,6
19.49,2019-02-09 17:00:00,6
21.57,2019-02-09 18:00:00,6
22.02,2019-02-09 19:00:00,6
22.88,2019-02-09 20:00:00,6
32.43,2019-02-09 21:00:00,6
32.15,2019-02-09 22:00:00,6
33.07,2019-02-09 23:00:00,6
18.32,2019-02-16 00:00:00,6
19.92,2019-02-16 01:00:00,6
19.61,2019-02-16 02:00:00,6
20.15,2019-02-16 03:00:00,6
20.22,2019-02-16 04:00:00,6
20.37,2019-02-16 05:00:00,6
20.51,2019-02-16 06:00:00,6
21.99,2019-02-16 07:00:00,6
22.58,2019-02-16 08:00:00,6
18.86,2019-02-16 09:00:00,6
18.21,2019-02-16 10:00:00,6
17.3,2019-02-16 11:00:00,6
15.75,2019-02-16 12:00:00,6
15.45,2019-02-16 13:00:00,6
15.1,2019-02-16 14:00:00,6
15.77,2019-02-16 15:00:00,6
15.53,2019-02-16 16:00:00,6
16.06,2019-02-16 17:00:00,6
16.14,2019-02-16 18:00:00,6
17.31,2019-02-16 19:00:00,6
18.01,2019-02-16 20:00:00,6
19.03,2019-02-16 21:00:00,6
21.38,2019-02-16 22:00:00,6
21.78,2019-02-16 23:00:00,6
31.59,2019-02-23 00:00:00,6
31.13,2019-02-23 01:00:00,6
31.63,2019-02-23 02:00:00,6
33.05,2019-02-23 03:00:00,6
35.88,2019-02-23 04:00:00,6
39.1,2019-02-23 05:00:00,6
42.22,2019-02-23 06:00:00,6
41.07,2019-02-23 07:00:00,6
38.43,2019-02-23 08:00:00,6
34.6,2019-02-23 09:00:00,6
34.11,2019-02-23 10:00:00,6
26.65,2019-02-23 11:00:00,6
23.45,2019-02-23 12:00:00,6
20.15,2019-02-23 13:00:00,6
17.24,2019-02-23 14:00:00,6
18.21,2019-02-23 15:00:00,6
17.01,2019-02-23 16:00:00,6
18.38,2019-02-23 17:00:00,6
21.7,2019-02-23 18:00:00,6
23.13,2019-02-23 19:00:00,6
24.6,2019-02-23 20:00:00,6
26.67,2019-02-23 21:00:00,6
26.87,2019-02-23 22:00:00,6
27.54,2019-02-23 23:00:00,6
16.7,2019-02-03 00:00:00,7
17.82,2019-02-03 01:00:00,7
18.56,2019-02-03 02:00:00,7
17.44,2019-02-03 03:00:00,7
16.73,2019-02-03 04:00:00,7
16.55,2019-02-03 05:00:00,7
17.82,2019-02-03 06:00:00,7
19.55,2019-02-03 07:00:00,7
18.76,2019-02-03 08:00:00,7
19.76,2019-02-03 09:00:00,7
17.21,2019-02-03 10:00:00,7
17.55,2019-02-03 11:00:00,7
17.61,2019-02-03 12:00:00,7
19.92,2019-02-03 13:00:00,7
17.36,2019-02-03 14:00:00,7
17.34,2019-02-03 15:00:00,7
17.96,2019-02-03 16:00:00,7
18.27,2019-02-03 17:00:00,7
20.07,2019-02-03 18:00:00,7
20.0,2019-02-03 19:00:00,7
18.85,2019-02-03 20:00:00,7
21.11,2019-02-03 21:00:00,7
18.64,2019-02-03 22:00:00,7
19.56,2019-02-03 23:00:00,7
