avg,cen
230.38555555555558,223.67
229.1338888888889,222.3
226.85000000000002,219.07
227.44999999999996,222.62
226.09833333333333,224.5
227.41666666666669,223.47
228.60333333333332,225.2
240.11333333333334,235.92
245.89499999999998,243.17
250.78333333333342,244.33
256.5133333333334,245.5
261.6638888888889,257.37
266.99277777777775,262.07
269.9227777777778,270.38
271.08666666666664,269.65
271.53055555555557,269.37
270.9961111111111,268.5
268.22555555555556,266.18
266.1333333333334,264.22
264.52722222222224,259.43
261.76222222222225,258.13
257.6038888888889,252.82
245.23055555555558,245.35
237.1394444444444,237.48
