,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.0,24.447042839047022,22.523477324680353,23.426595771437555,27.718160151900943,47.09691842782928,24.265281389716115,16.975099575107432,16.18149000000022,26.137297948748017,27.566583897509613,49.524338684864325
1,24.447042839047022,-0.0,26.266102004613856,28.493587445309853,29.242546769247124,29.916801817142883,23.954663151248766,16.37184213700892,21.603275663116797,31.80970723591687,31.146506825846632,45.01227024455568
2,22.523477324680353,26.266102004613856,-0.0,29.312055553800242,26.259291324400472,40.4289161459818,26.193061707802368,19.249315709286236,25.064827280354084,28.279742674201167,25.600981804149015,50.49661265052976
3,23.426595771437555,28.493587445309853,29.312055553800242,-0.0,18.40537609651146,64.98050824343245,21.34842407199388,29.625843870099622,25.102710585098716,14.189024580271905,10.310972376676451,62.07648888679046
4,27.718160151900943,29.242546769247124,26.259291324400472,18.40537609651146,-0.0,67.08674179471544,34.067249019412046,27.77471780823876,25.045235235549743,23.11882426409537,17.823648128890998,80.74341482782347
5,47.09691842782928,29.916801817142883,40.4289161459818,64.98050824343245,67.08674179471544,-0.0,42.44872412216539,40.24436127498244,34.40085998401587,60.9258195329158,61.43895086517833,33.35724068471024
6,24.265281389716115,23.954663151248766,26.193061707802368,21.34842407199388,34.067249019412046,42.44872412216539,-0.0,18.0996171500583,17.654957787679738,22.18061124436483,21.278091269856525,35.51459469854602
7,16.975099575107432,16.37184213700892,19.249315709286236,29.625843870099622,27.77471780823876,40.24436127498244,18.0996171500583,-0.0,17.060943600135726,18.981380540205684,19.704661472198033,49.368908492380505
8,16.18149000000022,21.603275663116797,25.064827280354084,25.102710585098716,25.045235235549743,34.40085998401587,17.654957787679738,17.060943600135726,-0.0,27.46487191996544,23.11647427058719,40.19999749620827
9,26.137297948748017,31.80970723591687,28.279742674201167,14.189024580271905,23.11882426409537,60.9258195329158,22.18061124436483,18.981380540205684,27.46487191996544,-0.0,15.84341963156392,60.331898025652826
10,27.566583897509613,31.146506825846632,25.600981804149015,10.310972376676451,17.823648128890998,61.43895086517833,21.278091269856525,19.704661472198033,23.11647427058719,15.84341963156392,-0.0,63.430407397373145
11,49.524338684864325,45.01227024455568,50.49661265052976,62.07648888679046,80.74341482782347,33.35724068471024,35.51459469854602,49.368908492380505,40.19999749620827,60.331898025652826,63.430407397373145,-0.0
