,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.0,13.53774140515631,10.040256111339467,4.813220148140447,10.677328880593064,3.4490352417527794,16.58617574487955,23.129789423330173,5.022246256552562,14.216858938720902,6.23212629003583,6.776129964495185,12.642881413284934,13.020831278866742,13.00718287967493,19.16889309771333
1,13.53774140515631,-0.0,6.269414727175471,14.812074139054696,8.485467257768097,10.20843121005882,15.465594662054134,8.888787927105783,7.528392295207506,4.132708961384829,9.725475380433503,5.924241894507278,7.111115770793208,8.545024014850165,7.068570066589074,5.8981810605782306
2,10.040256111339467,6.269414727175471,-0.0,7.8418285887039865,6.29595209331766,4.966047892752111,15.352081702149624,9.01346067057144,4.800331694177211,8.983598564620808,5.634577734616351,10.333534275619868,5.663695979260887,4.820181849632492,6.364687105383518,10.058476217524444
3,4.813220148140447,14.812074139054696,7.8418285887039865,-0.0,13.457235861013288,4.170504523410989,16.74961340966974,19.69096562886732,6.540645588643966,15.478486795618377,6.805491733979063,14.31346752083908,13.586747923720552,17.040928262467027,13.74578482583376,18.638625013029444
4,10.677328880593064,8.485467257768097,6.29595209331766,13.457235861013288,-0.0,7.271863054263101,19.31200015131801,10.069150888808522,5.680369642483146,7.273450556787112,6.589569865757344,3.5912639747555564,4.3186751320446914,8.663468949344566,3.0366241785096686,6.481118175657309
5,3.4490352417527794,10.20843121005882,4.966047892752111,4.170504523410989,7.271863054263101,-0.0,13.914355681189189,12.17677630018569,3.3933533220799603,10.887910980388956,4.673979177630067,6.752811328184804,7.990387099232678,7.3805895892144875,7.374627426401109,13.59870497554777
6,16.58617574487955,15.465594662054134,15.352081702149624,16.74961340966974,19.31200015131801,13.914355681189189,-0.0,11.55670163465585,14.13360902751414,24.337979763174896,16.72762160636512,19.75022928459482,18.957101971813582,10.819398729077612,14.131633747791204,21.74823843843586
7,23.129789423330173,8.888787927105783,9.01346067057144,19.69096562886732,10.069150888808522,12.17677630018569,11.55670163465585,-0.0,11.983068252487824,10.150747022488005,15.285842481710658,12.396000271093342,8.009191669523302,8.612822992876517,8.501864006421197,6.82682934785804
8,5.022246256552562,7.528392295207506,4.800331694177211,6.540645588643966,5.680369642483146,3.3933533220799603,14.13360902751414,11.983068252487824,-0.0,9.942782083173606,3.170777915148858,3.8254119442296264,6.126849995344928,9.04205361027059,6.289791013740809,11.236869260902585
9,14.216858938720902,4.132708961384829,8.983598564620808,15.478486795618377,7.273450556787112,10.887910980388956,24.337979763174896,10.150747022488005,9.942782083173606,-0.0,9.753870811612765,7.102225653580278,7.67652952864011,12.382437685771269,8.330575546382388,5.059875660825426
10,6.23212629003583,9.725475380433503,5.634577734616351,6.805491733979063,6.589569865757344,4.673979177630067,16.72762160636512,15.285842481710658,3.170777915148858,9.753870811612765,-0.0,6.33424886902151,9.626047209463568,10.500077219028842,6.610052773405624,12.646603655905075
11,6.776129964495185,5.924241894507278,10.333534275619868,14.31346752083908,3.5912639747555564,6.752811328184804,19.75022928459482,12.396000271093342,3.8254119442296264,7.102225653580278,6.33424886902151,-0.0,4.086792205528272,14.164376897591827,5.306334900866318,9.864540761416961
12,12.642881413284934,7.111115770793208,5.663695979260887,13.586747923720552,4.3186751320446914,7.990387099232678,18.957101971813582,8.009191669523302,6.126849995344928,7.67652952864011,9.626047209463568,4.086792205528272,-0.0,9.149503176455948,5.742292848102443,8.20708683934216
13,13.020831278866742,8.545024014850165,4.820181849632492,17.040928262467027,8.663468949344566,7.3805895892144875,10.819398729077612,8.612822992876517,9.04205361027059,12.382437685771269,10.500077219028842,14.164376897591827,9.149503176455948,-0.0,7.833265115416676,11.783496123291918
14,13.00718287967493,7.068570066589074,6.364687105383518,13.74578482583376,3.0366241785096686,7.374627426401109,14.131633747791204,8.501864006421197,6.289791013740809,8.330575546382388,6.610052773405624,5.306334900866318,5.742292848102443,7.833265115416676,-0.0,7.538623030220365
15,19.16889309771333,5.8981810605782306,10.058476217524444,18.638625013029444,6.481118175657309,13.59870497554777,21.74823843843586,6.82682934785804,11.236869260902585,5.059875660825426,12.646603655905075,9.864540761416961,8.20708683934216,11.783496123291918,7.538623030220365,-0.0
