avg,cen
143.92882352941177,149.08
144.88823529411764,152.42
143.49941176470588,148.24
142.46470588235292,146.2
139.40176470588239,142.15
138.99470588235295,137.73
142.04294117647058,144.35
148.8058823529412,146.37
153.7558823529412,152.37
159.40882352941176,156.05
164.54235294117646,163.3
170.73,164.95
176.34764705882355,175.39
182.11235294117645,187.81
182.53294117647062,182.72
183.71176470588233,181.91
179.70764705882354,182.91
172.15352941176474,171.59
163.93882352941176,169.42
157.57470588235296,162.92
154.05411764705886,153.15
150.28705882352938,150.46
148.4052941176471,151.69
147.42411764705886,149.7
