campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Polytechnic,632,Sutton,2019,1,1,0,12.59,27.78169014084507,12.59,27.78169014084507
Polytechnic,632,Sutton,2019,1,1,1,13.66,27.711267605633807,13.66,27.711267605633807
Polytechnic,632,Sutton,2019,1,1,2,13.01,27.46478873239437,13.01,27.46478873239437
Polytechnic,632,Sutton,2019,1,1,3,13.11,27.5,13.11,27.5
Polytechnic,632,Sutton,2019,1,1,4,13.32,27.676056338028175,13.32,27.676056338028175
Polytechnic,632,Sutton,2019,1,1,5,57.93,29.014084507042256,57.93,29.014084507042256
Polytechnic,632,Sutton,2019,1,1,6,150.78,37.53521126760564,150.78,37.53521126760564
Polytechnic,632,Sutton,2019,1,1,7,128.99,44.225352112676056,128.99,44.225352112676056
Polytechnic,632,Sutton,2019,1,1,8,92.83,45.49295774647888,92.83,45.49295774647888
Polytechnic,632,Sutton,2019,1,1,9,71.06,44.61267605633803,71.06,44.61267605633803
Polytechnic,632,Sutton,2019,1,1,10,60.1,45.80985915492958,60.1,45.80985915492958
Polytechnic,632,Sutton,2019,1,1,11,45.46,45.56338028169014,45.46,45.56338028169014
Polytechnic,632,Sutton,2019,1,1,12,32.88,42.2887323943662,32.88,42.2887323943662
Polytechnic,632,Sutton,2019,1,1,13,28.18,40.70422535211268,28.18,40.70422535211268
Polytechnic,632,Sutton,2019,1,1,14,34.45,40.49295774647888,34.45,40.49295774647888
Polytechnic,632,Sutton,2019,1,1,15,42.26,40.880281690140855,42.26,40.880281690140855
Polytechnic,632,Sutton,2019,1,1,16,41.95,42.429577464788736,41.95,42.429577464788736
Polytechnic,632,Sutton,2019,1,1,17,39.11,44.36619718309859,39.11,44.36619718309859
Polytechnic,632,Sutton,2019,1,1,18,36.39,44.29577464788733,36.39,44.29577464788733
Polytechnic,632,Sutton,2019,1,1,19,41.92,43.90845070422536,41.92,43.90845070422536
Polytechnic,632,Sutton,2019,1,1,20,21.41,41.267605633802816,21.41,41.267605633802816
Polytechnic,632,Sutton,2019,1,1,21,12.74,34.5774647887324,12.74,34.5774647887324
Polytechnic,632,Sutton,2019,1,1,22,13.07,33.69718309859155,13.07,33.69718309859155
Polytechnic,632,Sutton,2019,1,1,23,13.81,31.37323943661973,13.81,31.37323943661973
Polytechnic,632,Sutton,2019,1,2,0,13.28,32.04225352112676,13.28,32.04225352112676
Polytechnic,632,Sutton,2019,1,2,1,14.0,23.626760563380284,14.0,23.626760563380284
Polytechnic,632,Sutton,2019,1,2,2,13.37,21.37323943661972,13.37,21.37323943661972
Polytechnic,632,Sutton,2019,1,2,3,13.18,21.056338028169016,13.18,21.056338028169016
Polytechnic,632,Sutton,2019,1,2,4,13.09,20.739436619718308,13.09,20.739436619718308
Polytechnic,632,Sutton,2019,1,2,5,53.97,21.443661971830988,53.97,21.443661971830988
Polytechnic,632,Sutton,2019,1,2,6,148.32,28.52112676056338,148.32,28.52112676056338
Polytechnic,632,Sutton,2019,1,2,7,139.01,33.59154929577465,139.01,33.59154929577465
Polytechnic,632,Sutton,2019,1,2,8,115.81,37.14788732394367,115.81,37.14788732394367
Polytechnic,632,Sutton,2019,1,2,9,78.74,41.44366197183099,78.74,41.44366197183099
Polytechnic,632,Sutton,2019,1,2,10,63.02,51.23239436619718,63.02,51.23239436619718
Polytechnic,632,Sutton,2019,1,2,11,52.64,47.6056338028169,52.64,47.6056338028169
Polytechnic,632,Sutton,2019,1,2,12,44.09,41.725352112676056,44.09,41.725352112676056
Polytechnic,632,Sutton,2019,1,2,13,38.56,37.25352112676057,38.56,37.25352112676057
Polytechnic,632,Sutton,2019,1,2,14,38.19,34.7887323943662,38.19,34.7887323943662
Polytechnic,632,Sutton,2019,1,2,15,41.26,34.8943661971831,41.26,34.8943661971831
Polytechnic,632,Sutton,2019,1,2,16,43.46,36.690140845070424,43.46,36.690140845070424
Polytechnic,632,Sutton,2019,1,2,17,42.12,38.41549295774648,42.12,38.41549295774648
Polytechnic,632,Sutton,2019,1,2,18,41.18,39.75352112676056,41.18,39.75352112676056
Polytechnic,632,Sutton,2019,1,2,19,41.49,40.84507042253522,41.49,40.84507042253522
Polytechnic,632,Sutton,2019,1,2,20,22.49,39.29577464788733,22.49,39.29577464788733
Polytechnic,632,Sutton,2019,1,2,21,13.45,32.640845070422536,13.45,32.640845070422536
Polytechnic,632,Sutton,2019,1,2,22,13.55,29.894366197183103,13.55,29.894366197183103
Polytechnic,632,Sutton,2019,1,2,23,12.92,21.37323943661972,12.92,21.37323943661972
Polytechnic,632,Sutton,2019,1,3,0,12.93,22.323943661971832,12.93,22.323943661971832
Polytechnic,632,Sutton,2019,1,3,1,13.16,21.338028169014088,13.16,21.338028169014088
Polytechnic,632,Sutton,2019,1,3,2,13.17,20.105633802816907,13.17,20.105633802816907
Polytechnic,632,Sutton,2019,1,3,3,12.54,15.528169014084511,12.54,15.528169014084511
Polytechnic,632,Sutton,2019,1,3,4,12.36,14.295774647887326,12.36,14.295774647887326
Polytechnic,632,Sutton,2019,1,3,5,51.94,15.035211267605634,51.94,15.035211267605634
Polytechnic,632,Sutton,2019,1,3,6,143.07,19.823943661971832,143.07,19.823943661971832
Polytechnic,632,Sutton,2019,1,3,7,128.99,20.669014084507047,128.99,20.669014084507047
Polytechnic,632,Sutton,2019,1,3,8,96.29,25.774647887323948,96.29,25.774647887323948
