campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Polytechnic,825A,Peralta Hall,2019,1,1,0,74.17,0.0,74.17,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,1,71.78,0.0,71.78,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,2,71.68,0.0,71.68,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,3,73.96,0.0,73.96,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,4,116.42,0.0,116.42,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,5,148.13,0.0,148.13,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,6,431.24,0.0,431.24,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,7,545.32,0.0,545.32,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,8,507.23,0.0,507.23,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,9,417.4,0.0,417.4,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,10,351.79,0.0,351.79,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,11,339.8,0.0,339.8,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,12,293.21,0.0,293.21,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,13,259.01,0.0,259.01,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,14,254.14,0.0,254.14,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,15,248.82,0.0,248.82,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,16,234.45,0.0,234.45,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,17,257.64,0.0,257.64,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,18,285.15,0.0,285.15,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,19,326.33,0.0,326.33,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,20,347.72,0.0,347.72,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,21,348.07,0.0,348.07,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,22,197.06,0.0,197.06,0.0
Polytechnic,825A,Peralta Hall,2019,1,1,23,78.93,9.929577464788732,78.93,9.929577464788732
