campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Polytechnic,571,Classroom Building,2019,1,1,0,18.42,0.0,18.42,0.0
Polytechnic,571,Classroom Building,2019,1,1,1,18.29,0.0,18.29,0.0
Polytechnic,571,Classroom Building,2019,1,1,2,18.17,0.0,18.17,0.0
Polytechnic,571,Classroom Building,2019,1,1,3,18.31,0.0,18.31,0.0
Polytechnic,571,Classroom Building,2019,1,1,4,20.78,0.0,20.78,0.0
Polytechnic,571,Classroom Building,2019,1,1,5,24.16,0.0,24.16,0.0
Polytechnic,571,Classroom Building,2019,1,1,6,24.63,0.0,24.63,0.0
Polytechnic,571,Classroom Building,2019,1,1,7,24.99,0.0,24.99,0.0
Polytechnic,571,Classroom Building,2019,1,1,8,24.69,0.0,24.69,0.0
Polytechnic,571,Classroom Building,2019,1,1,9,24.88,6.619718309859155,24.88,6.619718309859155
Polytechnic,571,Classroom Building,2019,1,1,10,24.31,0.9154929577464792,24.31,0.9154929577464792
Polytechnic,571,Classroom Building,2019,1,1,11,24.29,0.0,24.29,0.0
Polytechnic,571,Classroom Building,2019,1,1,12,24.62,5.774647887323942,24.62,5.774647887323942
Polytechnic,571,Classroom Building,2019,1,1,13,25.96,7.957746478873237,25.96,7.957746478873237
Polytechnic,571,Classroom Building,2019,1,1,14,24.1,7.570422535211267,24.1,7.570422535211267
Polytechnic,571,Classroom Building,2019,1,1,15,23.82,7.887323943661972,23.82,7.887323943661972
Polytechnic,571,Classroom Building,2019,1,1,16,23.86,8.13380281690141,23.86,8.13380281690141
Polytechnic,571,Classroom Building,2019,1,1,17,23.72,7.816901408450706,23.72,7.816901408450706
Polytechnic,571,Classroom Building,2019,1,1,18,24.41,5.105633802816904,24.41,5.105633802816904
Polytechnic,571,Classroom Building,2019,1,1,19,19.73,0.0,19.73,0.0
Polytechnic,571,Classroom Building,2019,1,1,20,17.93,0.0,17.93,0.0
Polytechnic,571,Classroom Building,2019,1,1,21,17.6,0.0,17.6,0.0
Polytechnic,571,Classroom Building,2019,1,1,22,17.57,0.0,17.57,0.0
Polytechnic,571,Classroom Building,2019,1,1,23,17.67,0.0,17.67,0.0
Polytechnic,571,Classroom Building,2019,1,2,0,17.64,0.0,17.64,0.0
Polytechnic,571,Classroom Building,2019,1,2,1,17.77,0.0,17.77,0.0
Polytechnic,571,Classroom Building,2019,1,2,2,17.59,0.0,17.59,0.0
Polytechnic,571,Classroom Building,2019,1,2,3,17.48,0.0,17.48,0.0
Polytechnic,571,Classroom Building,2019,1,2,4,20.33,0.0,20.33,0.0
Polytechnic,571,Classroom Building,2019,1,2,5,24.71,0.0,24.71,0.0
Polytechnic,571,Classroom Building,2019,1,2,6,25.76,0.0,25.76,0.0
Polytechnic,571,Classroom Building,2019,1,2,7,26.41,0.0,26.41,0.0
Polytechnic,571,Classroom Building,2019,1,2,8,28.5,0.0,28.5,0.0
Polytechnic,571,Classroom Building,2019,1,2,9,31.2,0.0,31.2,0.0
Polytechnic,571,Classroom Building,2019,1,2,10,34.21,0.0,34.21,0.0
Polytechnic,571,Classroom Building,2019,1,2,11,34.58,4.084507042253522,34.58,4.084507042253522
Polytechnic,571,Classroom Building,2019,1,2,12,34.47,7.077464788732394,34.47,7.077464788732394
Polytechnic,571,Classroom Building,2019,1,2,13,33.56,1.0211267605633805,33.56,1.0211267605633805
Polytechnic,571,Classroom Building,2019,1,2,14,33.27,3.3098591549295766,33.27,3.3098591549295766
Polytechnic,571,Classroom Building,2019,1,2,15,35.22,8.169014084507044,35.22,8.169014084507044
Polytechnic,571,Classroom Building,2019,1,2,16,32.83,8.52112676056338,32.83,8.52112676056338
Polytechnic,571,Classroom Building,2019,1,2,17,28.93,8.13380281690141,28.93,8.13380281690141
Polytechnic,571,Classroom Building,2019,1,2,18,28.18,7.781690140845071,28.18,7.781690140845071
Polytechnic,571,Classroom Building,2019,1,2,19,22.03,1.4436619718309858,22.03,1.4436619718309858
Polytechnic,571,Classroom Building,2019,1,2,20,18.04,0.0,18.04,0.0
Polytechnic,571,Classroom Building,2019,1,2,21,18.21,0.0,18.21,0.0
Polytechnic,571,Classroom Building,2019,1,2,22,17.95,0.0,17.95,0.0
Polytechnic,571,Classroom Building,2019,1,2,23,18.17,0.0,18.17,0.0
Polytechnic,571,Classroom Building,2019,1,3,0,18.12,0.0,18.12,0.0
Polytechnic,571,Classroom Building,2019,1,3,1,18.26,0.0,18.26,0.0
Polytechnic,571,Classroom Building,2019,1,3,2,18.38,0.0,18.38,0.0
Polytechnic,571,Classroom Building,2019,1,3,3,18.05,0.0,18.05,0.0
Polytechnic,571,Classroom Building,2019,1,3,4,20.9,0.0,20.9,0.0
Polytechnic,571,Classroom Building,2019,1,3,5,26.63,0.0,26.63,0.0
Polytechnic,571,Classroom Building,2019,1,3,6,27.15,0.0,27.15,0.0
Polytechnic,571,Classroom Building,2019,1,3,7,27.9,0.0,27.9,0.0
Polytechnic,571,Classroom Building,2019,1,3,8,30.24,0.0,30.24,0.0
Polytechnic,571,Classroom Building,2019,1,3,9,32.92,0.0,32.92,0.0
Polytechnic,571,Classroom Building,2019,1,3,10,33.08,0.0,33.08,0.0
Polytechnic,571,Classroom Building,2019,1,3,11,35.69,0.07042253521126761,35.69,0.07042253521126761
Polytechnic,571,Classroom Building,2019,1,3,12,33.88,0.0,33.88,0.0
Polytechnic,571,Classroom Building,2019,1,3,13,33.98,0.0,33.98,0.0
Polytechnic,571,Classroom Building,2019,1,3,14,34.44,0.035211267605633804,34.44,0.035211267605633804
Polytechnic,571,Classroom Building,2019,1,3,15,35.16,0.0,35.16,0.0
Polytechnic,571,Classroom Building,2019,1,3,16,34.89,0.0,34.89,0.0
Polytechnic,571,Classroom Building,2019,1,3,17,31.05,0.0,31.05,0.0
Polytechnic,571,Classroom Building,2019,1,3,18,29.46,0.0,29.46,0.0
Polytechnic,571,Classroom Building,2019,1,3,19,21.97,0.0,21.97,0.0
Polytechnic,571,Classroom Building,2019,1,3,20,18.74,0.0,18.74,0.0
Polytechnic,571,Classroom Building,2019,1,3,21,17.82,0.0,17.82,0.0
Polytechnic,571,Classroom Building,2019,1,3,22,17.98,0.0,17.98,0.0
Polytechnic,571,Classroom Building,2019,1,3,23,17.97,0.0,17.97,0.0
Polytechnic,571,Classroom Building,2019,1,4,0,17.99,0.0,17.99,0.0
Polytechnic,571,Classroom Building,2019,1,4,1,18.27,0.0,18.27,0.0
Polytechnic,571,Classroom Building,2019,1,4,2,21.6,0.0,21.6,0.0
Polytechnic,571,Classroom Building,2019,1,4,3,22.97,0.0,22.97,0.0
Polytechnic,571,Classroom Building,2019,1,4,4,25.3,0.0,25.3,0.0
Polytechnic,571,Classroom Building,2019,1,4,5,29.72,0.0,29.72,0.0
Polytechnic,571,Classroom Building,2019,1,4,6,30.24,0.0,30.24,0.0
Polytechnic,571,Classroom Building,2019,1,4,7,30.68,0.0,30.68,0.0
Polytechnic,571,Classroom Building,2019,1,4,8,33.65,0.0,33.65,0.0
Polytechnic,571,Classroom Building,2019,1,4,9,35.15,0.17605633802816906,35.15,0.17605633802816906
Polytechnic,571,Classroom Building,2019,1,4,10,36.18,3.908450704225353,36.18,3.908450704225353
Polytechnic,571,Classroom Building,2019,1,4,11,35.57,12.429577464788732,35.57,12.429577464788732
Polytechnic,571,Classroom Building,2019,1,4,12,34.74,13.204225352112678,34.74,13.204225352112678
Polytechnic,571,Classroom Building,2019,1,4,13,32.68,13.697183098591552,32.68,13.697183098591552
Polytechnic,571,Classroom Building,2019,1,4,14,34.03,15.669014084507046,34.03,15.669014084507046
Polytechnic,571,Classroom Building,2019,1,4,15,33.98,19.7887323943662,33.98,19.7887323943662
