campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Polytechnic,795,Aravaipa Auditorium,2019,1,1,0,5.51,0.035211267605633804,5.51,0.035211267605633804
Polytechnic,795,Aravaipa Auditorium,2019,1,1,1,5.48,0.035211267605633804,5.48,0.035211267605633804
Polytechnic,795,Aravaipa Auditorium,2019,1,1,2,5.5600000000000005,0.10563380281690142,5.5600000000000005,0.10563380281690142
Polytechnic,795,Aravaipa Auditorium,2019,1,1,3,5.5600000000000005,0.10563380281690142,5.5600000000000005,0.10563380281690142
Polytechnic,795,Aravaipa Auditorium,2019,1,1,4,5.58,0.10563380281690142,5.58,0.10563380281690142
Polytechnic,795,Aravaipa Auditorium,2019,1,1,5,33.36,1.4084507042253522,33.36,1.4084507042253522
Polytechnic,795,Aravaipa Auditorium,2019,1,1,6,37.69,1.9718309859154928,37.69,1.9718309859154928
Polytechnic,795,Aravaipa Auditorium,2019,1,1,7,37.83,1.6549295774647887,37.83,1.6549295774647887
Polytechnic,795,Aravaipa Auditorium,2019,1,1,8,35.87,0.8802816901408451,35.87,0.8802816901408451
Polytechnic,795,Aravaipa Auditorium,2019,1,1,9,34.18,1.8309859154929584,34.18,1.8309859154929584
Polytechnic,795,Aravaipa Auditorium,2019,1,1,10,32.56,0.5633802816901409,32.56,0.5633802816901409
Polytechnic,795,Aravaipa Auditorium,2019,1,1,11,32.57,1.5492957746478877,32.57,1.5492957746478877
Polytechnic,795,Aravaipa Auditorium,2019,1,1,12,30.58,0.31690140845070425,30.58,0.31690140845070425
Polytechnic,795,Aravaipa Auditorium,2019,1,1,13,27.69,1.091549295774648,27.69,1.091549295774648
Polytechnic,795,Aravaipa Auditorium,2019,1,1,14,28.63,0.7394366197183099,28.63,0.7394366197183099
Polytechnic,795,Aravaipa Auditorium,2019,1,1,15,28.86,0.14084507042253522,28.86,0.14084507042253522
Polytechnic,795,Aravaipa Auditorium,2019,1,1,16,28.97,0.6690140845070424,28.97,0.6690140845070424
Polytechnic,795,Aravaipa Auditorium,2019,1,1,17,31.77,0.8098591549295776,31.77,0.8098591549295776
Polytechnic,795,Aravaipa Auditorium,2019,1,1,18,34.29,0.24647887323943665,34.29,0.24647887323943665
Polytechnic,795,Aravaipa Auditorium,2019,1,1,19,34.56,0.07042253521126761,34.56,0.07042253521126761
Polytechnic,795,Aravaipa Auditorium,2019,1,1,20,34.84,0.31690140845070425,34.84,0.31690140845070425
