p,k,db,cp,sp,exemplars,labels
-0.0,2,0.0,0.0,47.556983059852485,[ 0 15],[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 15  0  0  0  0  0]
1.0,21,0.0,0.0,4.529236481890709,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20],[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20]
