,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.0,12.540877149422403,18.005436848628353,21.124420994087448,15.066848423056102,23.817279253984548,18.83124070013849,29.28469422393097,18.36387884316991,42.70382146220411,34.138277734858875,35.501521790302,35.16151555031212,42.27755541766194,43.352724403924064,50.18013081577589,38.5738203761135,39.62871596837181,51.7333678644757,75.17177629249734,43.08997439391965
1,12.540877149422403,-0.0,8.533853984804193,12.60950634935306,4.8103353099410935,8.919986029497224,18.270577109331185,21.664393786438882,14.052704707041695,30.43888063438212,23.04177031596742,24.754375345597914,23.99801321088885,27.995083923004188,30.400287278625623,37.26047729386362,27.46621590527776,29.20777172034519,38.30545608947079,50.6304094601276,30.909938820678114
2,18.005436848628353,8.533853984804193,-0.0,2.148190638246667,4.2498350576704595,12.906102370098422,13.069490803272865,10.850915134171615,10.386657084818586,13.951386587207393,11.273751473232034,10.975669172632527,11.650875574229397,13.649118294066094,15.736583059424666,19.97357090445049,16.767943892924738,17.72504020365585,29.834970683138305,55.46464668761386,17.75810766716521
3,21.124420994087448,12.60950634935306,2.148190638246667,-0.0,4.995730014264089,15.90627998544233,14.086682488842344,9.700857140311872,10.668117874037472,12.637497572749883,11.31143338245587,10.168759523598261,11.989436765023907,14.82142022382776,16.508757502370944,21.536937198577096,17.180237523280738,17.68118938938885,30.112808075715744,60.36872878703762,19.407063350448862
4,15.066848423056102,4.8103353099410935,4.2498350576704595,4.995730014264089,-0.0,10.357947284732159,15.768666400290156,15.047878908066343,12.998459054480538,19.084442647102858,18.62311354257905,15.828342024600266,18.947379583966892,22.3165895491588,25.07151486573964,29.658324175143516,24.065852774895227,22.587054840408715,28.01164792292665,50.5745647302173,26.84373851245201
5,23.817279253984548,8.919986029497224,12.906102370098422,15.90627998544233,10.357947284732159,-0.0,18.903140865174407,22.913755629886445,14.940726077000814,33.9317334790216,25.067774683960216,27.11462111105348,26.083282582428474,31.33979537379999,33.299827860838356,42.43460970480738,30.806398936285472,29.333835569891562,37.60501281731308,51.76032084439105,33.06252745207661
6,18.83124070013849,18.270577109331185,13.069490803272865,14.086682488842344,15.768666400290156,18.903140865174407,-0.0,6.337574222378482,3.1085139912832114,15.01386415736325,8.840803212706708,11.026213354416742,9.00009471761372,13.26165808661617,13.656963540170358,19.510430784723948,12.481434792726507,11.823290824406737,22.427988337333314,43.78814901507777,13.747777511952481
7,29.28469422393097,21.664393786438882,10.850915134171615,9.700857140311872,15.047878908066343,22.913755629886445,6.337574222378482,-0.0,5.6265892102336945,5.6183596332373895,3.6864457138753868,3.940107345569935,4.114279704283147,7.986270758293504,8.782554693488606,13.795714751830165,8.27223273734794,7.379936491996109,17.976750078066036,42.95435741165549,10.395750018104653
8,18.36387884316991,14.052704707041695,10.386657084818586,10.668117874037472,12.998459054480538,14.940726077000814,3.1085139912832114,5.6265892102336945,-0.0,12.716343138707822,7.328576237579637,8.668813244836974,7.55120064846639,10.68128807989389,11.85230090180253,17.427408019098856,9.662743836169298,10.158025995154636,15.175950109010573,33.486876590208475,12.486106441478093
9,42.70382146220411,30.43888063438212,13.951386587207393,12.637497572749883,19.084442647102858,33.9317334790216,15.01386415736325,5.6183596332373895,12.716343138707822,-0.0,3.5555221025510417,3.192442193325894,2.9546991862934515,1.0247913532488824,2.5945089614717687,6.528208248584659,2.305304649623213,3.2895078685585353,15.999861672204691,41.29312571639272,4.3661575444920935
