avg,cen
5.068333333333334,4.72
5.373333333333335,4.89
5.514166666666665,5.75
5.838333333333332,5.37
6.331250000000001,5.56
6.696249999999999,5.79
6.999583333333331,5.76
6.965000000000001,5.88
7.253333333333333,5.57
8.229583333333332,7.36
9.052083333333334,8.2
9.9275,8.95
11.099166666666667,11.34
11.187916666666668,11.0
11.582500000000001,11.25
11.32291666666667,11.75
10.80375,11.36
9.48125,10.46
7.2462500000000025,6.67
6.079583333333335,5.41
5.61625,5.04
5.4125000000000005,5.67
5.490833333333334,5.51
5.267083333333333,4.84
