,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,-0.0,11.204157350526906,13.075587220988208,6.6556195989254885,12.800671676063033,10.103527245825687,8.844391864995881,12.83218612257401,12.819440597349471,8.800388538603256,9.874052486944263,8.304656326077646,14.324423154073942,11.704081756423031,17.992607914807238,17.939534713487607,15.78949060430594,18.1363399030256,13.133851091969145,11.9045051376717,10.526655070139114,10.111757454276438,9.806238459959655,10.187695671674236,8.212202241975355,12.420128455402523,6.680452087922495,16.693944983140884,20.439712585100775,8.91568507509144,12.809436745577099,18.338567387219722,18.033607023793824,14.357113893422506,11.030485332450544,14.626605158170815,17.723046647471616,13.328245787061581
1,11.204157350526906,-0.0,10.751966666925856,13.974039041827876,9.308775282309723,9.361617726606445,8.725633908139448,10.510500052600776,6.879215610938421,8.94173035270955,8.594624982217116,10.787465085829643,9.629068201353158,13.86778527190934,18.184488605331886,18.767783612764163,16.056821132333827,11.523449581237784,14.214487320017344,11.09519614662438,16.365111094799705,13.010451271269748,15.041530542409136,13.64949726528957,14.059504549928185,13.28000868933664,14.33562468246629,12.119311509107954,15.54519241842026,11.437701226876028,13.582565245881343,13.83883563714665,13.395070205287778,14.767201333414596,10.815955107508591,16.566670649380313,15.058750830439847,14.544531364638738
2,13.075587220988208,10.751966666925856,-0.0,12.364290623566001,11.678183099975781,6.09651556813536,6.0037712905111835,9.307597710905966,7.0361519040512075,13.144552642529666,10.22790488485967,10.62788159953295,15.455703247599786,17.93191006450916,18.951119799655395,20.97566892334786,19.456600522208653,15.969782905310652,15.758989007353165,6.040514655985087,15.419988584645841,17.773136432395482,14.270009073694402,16.98347111591538,17.98333747840267,9.657857436636682,11.796625141905281,11.08503088223114,7.680359812247413,13.476639850025029,12.450842244898238,9.80510019247477,13.263568973621698,10.945024139021195,9.541443811866833,9.496254958741945,12.217877094712419,8.166086790927015
3,6.6556195989254885,13.974039041827876,12.364290623566001,-0.0,7.01291100700227,7.537731144363932,5.574868183516983,10.493210280700039,5.75339203236953,4.125615492926406,6.305378502761321,5.114828229055466,7.906661866590941,5.9138714861526545,14.687658397600728,12.876660417181569,10.103541161301646,10.311197968365121,7.7527273110817,11.531095083507303,7.912238459133972,8.693331208072324,3.74473834530618,7.608240167161116,3.494429009276034,9.367129017211655,5.588873202727852,14.216562636102823,14.46814719184281,8.275224104461412,8.12367900169394,9.368685151916331,11.100964398131662,10.654851903498159,7.048191550467247,12.873673665208795,14.794114046552957,10.241644506423002
4,12.800671676063033,9.308775282309723,11.678183099975781,7.01291100700227,-0.0,9.061409912822413,9.617741876982352,10.968473157912145,8.684487457117548,5.7450615865986245,11.759285085169767,11.005287487006008,7.6038414586266345,10.0880046242668,15.18170035732573,11.885771629693622,8.93260395689919,9.384256936338364,11.086212413046367,8.101200296804686,13.205176606754916,10.252014726656316,9.7731375805593,12.25039712446449,6.136308743194124,9.051358230423645,9.396701108430685,13.597506475886238,12.817298151200372,9.522301856591737,15.79233117045613,8.650329814126625,11.927021281793188,10.96899572386561,8.546184598558186,11.868383196819833,16.508125347781153,12.499909886914295
5,10.103527245825687,9.361617726606445,6.09651556813536,7.537731144363932,9.061409912822413,-0.0,2.604249562174191,3.8211374789170076,3.522524876743013,6.671769243235867,4.125794937570908,8.152335732625561,11.200338092178477,8.608098833100247,17.09110994088717,20.081501298725946,15.770267465575234,12.36375744368506,11.242842513375619,6.919019453246396,10.6629344466675,11.585964144256303,11.353768188307479,15.286182565205738,9.344868710058511,6.441415662213571,7.419493669756278,6.084206582632737,5.787586764978726,7.964661229725341,6.967446086810307,6.821695007193816,7.372526098279776,5.275158857135874,6.5428357106737725,8.686811424152374,8.672632159267286,6.45568053599914
6,8.844391864995881,8.725633908139448,6.0037712905111835,5.574868183516983,9.617741876982352,2.604249562174191,-0.0,4.388863074511403,3.2136149562995318,4.6030684643859,5.2208523506672035,5.559832734746639,8.466876808658531,8.452855230857761,16.907079536801454,13.380323135666734,11.526796452201106,11.179750519084804,8.853287844014604,7.278633797293075,9.779488932067336,8.352505850238506,8.36649210429621,8.69867247643896,7.759989395747624,8.95610601814498,3.972942495675711,6.583445085728176,5.175348787579298,7.901409488875167,7.1765006702083145,5.455665074509532,4.991811891837784,5.152254359027663,8.12497442574567,8.501805401684894,8.284776307580417,6.251572731864096
7,12.83218612257401,10.510500052600776,9.307597710905966,10.493210280700039,10.968473157912145,3.8211374789170076,4.388863074511403,-0.0,5.475331573465025,6.958133491085984,7.635218924905769,8.523730794934112,8.8453492559618,9.553170463706659,19.10692575692538,19.42733060407345,15.742727338885699,11.659578638002436,10.555697998808295,12.431028416073138,12.608620100100945,11.932986572639368,13.80588942990173,15.298856920747147,10.991706663866719,8.421857085221541,7.555924358891346,4.2446435525118025,4.568254321019265,8.52223534826814,9.119160576751069,7.006509457653177,5.251945232447628,5.047383737145674,8.21723894018138,6.289712877616382,6.32171952231297,6.706750267102557
8,12.819440597349471,6.879215610938421,7.0361519040512075,5.75339203236953,8.684487457117548,3.522524876743013,3.2136149562995318,5.475331573465025,-0.0,4.597475279971401,3.596492170168004,6.556023663569228,7.381758666240229,8.49230656837047,18.191127860238595,12.5979466524784,10.03878501121341,10.34220984957122,7.562211955469162,7.2575618668603195,5.8958202028197,9.34888962417495,8.441795750765017,12.013486947365172,8.196539431528107,7.673762050617464,6.183615733936436,6.271246005485142,6.693734088790021,6.2541254260112025,3.8952536613163082,5.051570634715358,5.674975237588256,7.703916167911888,7.549881240600806,7.595116614486466,10.85876523191458,7.076326342780503
9,8.800388538603256,8.94173035270955,13.144552642529666,4.125615492926406,5.7450615865986245,6.671769243235867,4.6030684643859,6.958133491085984,4.597475279971401,-0.0,4.22174333400949,3.2783980087545603,4.684988312688831,4.496877279745928,11.144157478624008,10.628271507759719,7.535054584874521,5.034333556005106,4.6852513356563374,8.35972232048702,6.272322744195748,4.202265616003876,5.604219230800704,7.9002501578994915,4.493748193484435,7.435274557723828,4.351726401613012,9.853481178294992,11.236172217837497,3.3175156041573244,6.303559590702305,6.598170112145917,9.344859384998424,8.563086283059516,4.61910563750892,9.387429762445814,11.849110307867626,8.834743855368904
