avg,cen
111.85086956521737,104.52
110.86652173913043,110.13
109.18956521739128,109.36
107.4113043478261,104.6
108.46434782608695,103.28
157.02565217391302,162.88
172.0921739130435,177.68
165.33652173913046,171.11
181.98391304347822,179.19
189.49739130434776,191.26
193.78347826086954,199.93
195.70000000000002,198.81
193.8730434782609,195.75
194.84304347826088,193.31
196.54173913043473,194.27
195.89782608695654,191.87
192.58434782608694,187.03
178.65,172.92
170.87695652173912,170.09
171.09695652173914,170.99
169.60391304347823,170.35
168.91913043478263,167.36
127.67086956521739,124.43
112.68826086956521,115.0
