,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,-0.0,1.4999218223238204,1.693328893714415,3.5554614949554324,1.7132921951634308,1.743020931621942,1.5603126511549728,1.5504172117194186,1.6224281446497957,1.5647664937444141,1.8709714701538647,1.6324255400795917,2.2660389412738904,4.047750926470649,4.317226702777277,4.192380065648265,3.173143951919145,1.8116864347121489,1.679980747472665,3.3509581805526714,2.621322512566206,3.020539230370235,2.953140646575929,2.817747867123724,3.111944359787831,15.307547976687541,3.999135207231383,5.3482174647138,61.86242789304931,2.572762520929735,3.221077773514998,2.0354725153669384,4.24554995483811,1.7330539149842523,1.6316383389556748,1.6728417290200481,1.8052383254896132,1.3503204409587453,1.6838086140458237,1.8614450156306344,2.866916843814517,2.025470630464208,4.3687035053120296,3.0503448927208434,4.505349678414644,3.600613442663994,2.3576894230501826,2.165992915937438,1.765834529221451,2.5895380775314147,3.0177305823699037,3.018202770315936,4.064202133198663,4.173143287975138,15.588263894363273,9.124812980416557,11.718199589505764,46.20352045488127,8.659119698987432,6.292745830880568,5.455834998170201,55.48760212368861,60.91321914539115,3.7032594779632837,5.4206116359051455,2.419644454848416,9.255803274795579,6.6956217213253595,8.426874034026877,5.776962993756326,53.41247559536281,68.74063607053867,4.414819655014086,5.2131604381771135,4.025534080104166,9.235409366188016
1,1.4999218223238204,-0.0,1.3099204889852862,3.190723069933832,1.367328236477848,1.4222100063569088,0.7571017189369562,0.5965856160695506,0.5823183100621367,0.6818725400737797,0.9524993970157595,1.3208241233850324,1.3570422408575926,2.386489289563521,2.601864277784086,2.4439866008492754,2.931518171379037,1.6542229050759227,1.4803397064232975,2.3070873071447324,1.883297138376722,2.348006518754157,2.192133462757683,1.9033396333746302,2.36636247068219,14.563229773508573,2.924002986803919,5.102407331350733,58.947157044104266,2.232752766926723,2.7058644085427996,1.5003415834377418,3.7580589972702914,1.3807583307705384,0.7270861791864844,0.7172688005791551,0.8523494208408601,0.7926273330005613,0.8443800522661713,1.0092034044774465,3.252347158080819,1.837963486658343,2.5713225186271274,2.7972394229940196,2.719721712878278,2.8111445710952756,1.1253614359867146,1.3511492036318176,1.0331196153768583,1.929659568439004,2.311042419900319,2.3184703224023324,3.9081872554565513,3.957933242658197,14.710948525284623,8.567782451365753,10.732986793048916,45.98169749764937,8.811288230937132,6.071506339285111,4.890278074338939,52.31334523688023,57.03635821583621,3.990532373277257,5.2857649665138435,2.2324013137320153,7.390357615199376,6.978086469547743,6.776071399573801,4.90978291069668,51.48241529597614,66.30717931937396,4.073843946920652,5.003712118100571,3.450121778900987,6.491964272367639
2,1.693328893714415,1.3099204889852862,-0.0,3.6188186657051116,1.9590955481453738,1.3429801985352432,1.994007480939967,2.147104962379996,1.8789823452971006,2.1800698978672797,2.826353910974757,2.563772447388477,2.7909134455119964,3.4064426954508096,4.518760531848407,3.494292119451735,4.926796597897154,2.216102636430644,2.2562112687108447,3.008232049725355,3.5905630715651244,4.039206676729582,4.483607153618614,4.580587459500244,3.794084691620924,15.363426674187606,4.200736722090819,5.175351889337055,61.42361915571103,2.488122401249634,3.7716298022914754,1.9230369186259226,4.638025825106869,1.9306567284138272,2.523190217198289,2.506629639329824,2.7548649150368743,2.7136170575708674,2.511862436753753,3.0606484384900976,3.74702053001045,3.038832656056323,5.242944268312562,4.610181063183492,4.80329857494567,4.4999112426296355,2.7756033458877147,3.8395495442572143,2.1463647611354597,3.6156779773138092,4.125520132890612,3.9257119636557354,5.391810825976135,5.411004055548657,15.890333108239084,9.436193164028579,11.974553484028421,49.33331907081392,8.357345077050766,5.74382649082666,5.551368119680044,54.142873166491036,62.07691892222714,3.8049452652446174,6.8768583146503515,2.883077979085389,8.770115503668569,7.983945186979055,7.139358921897907,6.351575354798681,54.06051034848062,71.23146915560434,5.399358335586255,6.988587419303438,4.446033805347456,8.559002198911935
3,3.5554614949554324,3.190723069933832,3.6188186657051116,-0.0,2.9283509792538918,3.4659838324798056,2.44586418485639,2.63219479878405,2.8199902913419437,3.4305665542575,3.2310923370572557,1.8122537455360495,5.156663144700841,4.118980542741059,5.6198398336533675,4.339369588881496,4.460565057634861,2.84137060378885,2.4860764307070684,2.720689914185044,3.5014867694744023,4.267667055792259,4.215412918386723,4.473130399048276,4.3177441888440535,15.1495331588694,4.78039955357711,7.680626326122228,57.00845527656036,4.3064210679391834,4.267129843027137,3.8138007543667767,1.2705475933949728,2.7821900680571106,2.647779629101287,3.060540832530183,3.6407281950005195,3.1331140054082125,3.0571688014749867,3.4627951110271757,3.690631144914879,3.185052128581746,4.1815833296370695,4.700367558135377,4.963731547276103,4.651131441234439,3.6622465556397694,3.467315235282425,2.6014659255884465,3.966189532549454,4.108778635271744,4.116056323139204,5.712419081180022,5.569458870547163,15.067053091499437,9.413753340884082,9.237061889682174,42.04624195274941,8.967845380731212,6.287422987669347,8.079588720987203,59.61200703913465,49.63474596948074,3.554394498776038,8.600506289841189,4.965342115715232,9.804084126527448,7.108443931831472,6.1254631413406795,7.224599798248722,58.274004413383686,49.40115413685737,4.0102649586913754,9.205803029978552,7.298426658211881,9.085653352218381
4,1.7132921951634308,1.367328236477848,1.9590955481453738,2.9283509792538918,-0.0,2.499119942858978,1.6962677769328944,1.7414851366042088,1.6737763227636864,1.9791617339525913,2.1855304401911666,2.2145548425855526,3.254229664180591,4.19870576817275,4.825814416682068,4.730910826770461,5.168336091695914,2.4639913236765145,2.153308587845266,3.3360529524428513,3.606567317640323,3.816830152745261,3.1388110417746216,3.55003767285947,3.826908807657283,19.521003619053964,4.7098306344547565,4.145256734155202,72.01587623665495,3.1892545190287214,4.145897206880901,1.6010161711663404,4.916466822749477,0.26786142953541275,1.7000688064273954,1.7752251043830514,1.9503682061618381,1.825361287445889,1.9338089641479215,2.164811937604222,4.904835496303689,2.921708770384158,4.653901933336087,4.651553241397066,3.8165289445197943,4.501006987285466,2.7408889198483504,2.5919917569659363,2.230122141118293,3.394586166091396,3.8963994273903,3.911854745913023,5.504188188846261,5.533646814803354,19.90324726265357,11.086479164654326,14.121426209625719,64.38865876056457,10.412579475266584,8.393386348232037,7.197439821609871,56.66640191128791,67.40159878104588,4.946182595048728,8.454320564330763,3.897291959124848,11.841259277136206,7.687213134811588,9.241692896175396,6.585889418459825,53.90868501236639,76.68178140753754,6.539939449737307,9.324375141472098,5.52231110466797,9.66413376774896
5,1.743020931621942,1.4222100063569088,1.3429801985352432,3.4659838324798056,2.499119942858978,-0.0,1.8440293246930444,1.7962347680844433,1.6077071523803412,1.8158034439895465,2.3474733984699183,2.3717527184089593,2.8013455997148657,2.4845978126082833,2.8183371500448957,3.6038200791077513,4.009280759875399,1.9713427739549731,2.012864310982767,2.2827366075669024,3.056960405428512,3.6492448481783124,3.9559452652033764,4.294994830565151,3.5111968925241936,15.07212339265744,4.586403719243677,7.71992643437905,56.20288043227946,3.61959036073793,3.6044278538364103,3.0253727100181083,4.7267752954688245,2.5160337205659817,2.589688741361465,2.4941754710740582,2.659017745955132,2.4815112429165715,2.444950824709805,2.752520867178492,3.5603198791359656,2.532475833900459,4.824471813215465,4.791157272617994,4.971240182132873,4.011554484168419,2.369736688286872,3.5735991354684766,1.7423599893282935,3.2002246010856523,3.640292881415562,3.5169945382368692,4.700548304011141,4.747298246509726,15.778014617530994,8.148253370951137,11.780658687184546,48.947446807071685,8.310882080941518,5.664415646937,4.994980129419342,57.76765777406683,56.988512607002,3.427316156745088,6.506605499268384,2.9297426237601623,9.070158805893636,7.613320821395541,7.252590261223487,5.822392048667768,56.30317786644423,64.52223243991821,5.298210873211923,6.591050225886229,4.793436281294049,8.930903488767365
6,1.5603126511549728,0.7571017189369562,1.994007480939967,2.44586418485639,1.6962677769328944,1.8440293246930444,-0.0,0.42836946831041284,0.6805274762314731,0.6207829980184307,0.751048859175357,1.3497187341898125,1.9619891550654138,2.153086786868947,2.6747037715948387,1.9075874502506636,2.4486355152440717,2.0617141684745386,1.894303440248143,2.71283058212593,1.7973112611024613,2.1694640055783796,1.4668487906622365,1.4621357886162556,2.1253108602005706,15.426131593733526,2.8824495797725027,7.24837804017671,60.50841069170551,3.039123079817467,2.7873079285477176,2.3690312505451705,3.5902688235471003,1.8342564224080338,0.602852891883793,0.5887700767102764,0.7435667846735049,0.7068238896309444,0.7261909773989137,0.7600958124601828,3.1438611758121464,1.2550817032955497,2.2196080394054527,2.183225414110362,2.500354925442597,2.6023185135232185,1.0270016891265124,1.032631915611283,1.6348772139259942,1.6930764556660782,2.054317959719983,2.054160364940993,3.752562382669838,3.7940643637514992,15.9889874409001,8.245078106236901,10.926569226648507,47.73258158908837,9.427293658462567,6.4640006437370925,4.234237591006383,53.63009748368297,62.34790630943346,3.6846136112957004,6.008833933150051,2.4688122034187248,6.5415597235440845,6.763492766325989,6.916867968236499,4.900799577793725,51.28202128854109,59.48181451506013,4.321222310067954,5.3336298940605325,3.475340078139758,7.212035995718711
7,1.5504172117194186,0.5965856160695506,2.147104962379996,2.63219479878405,1.7414851366042088,1.7962347680844433,0.42836946831041284,-0.0,0.3837951377688541,0.4096367463100978,0.424461727660139,1.4038390233735991,1.2760360371465866,1.6333211322849215,1.8572748893583841,1.9235276908548888,2.439974272276555,2.046052186840264,1.7615326491045864,2.7049244890151383,1.5732663838673928,1.9165945903276154,1.413144466174413,1.3829193034579077,1.9495344727214394,15.409725710846303,2.9860620630830628,7.821278628700144,58.5017162190686,3.1919837368007182,2.8935362368306103,2.659459997030306,3.5304888323329178,1.7934956754588578,0.309567820786774,0.3313008403429119,0.3500035338280388,0.40941031624629776,0.40197802950585715,0.45319668190992174,3.0041063883122123,1.1388801986301167,1.8901727258020793,2.2131708603999596,1.8364935574124677,2.320378087039441,0.8995390034221952,1.1889475537760446,1.449495865270664,1.4781016316406645,1.8411585407068496,1.8645204485928804,3.751712397578167,3.7884228045269417,15.821688097168577,8.564782006554495,11.192060488711547,45.87025836995898,9.52725854696126,6.375469994352446,3.993731956551912,53.45153776390406,55.77606592725544,3.571978820929876,4.777763596563432,1.8860722230831626,6.539664021201846,6.843040482204375,7.219658753558939,4.19291983298057,51.61545464459643,57.55589495281786,4.089501422556931,4.798285628392259,3.1843670447328756,6.06627391335909
8,1.6224281446497957,0.5823183100621367,1.8789823452971006,2.8199902913419437,1.6737763227636864,1.6077071523803412,0.6805274762314731,0.3837951377688541,-0.0,0.47417534853970716,0.5859842643237557,1.5268501945667339,1.2653807050310648,1.5763095124577593,1.8680449580645702,1.8379208714600888,2.2739302857547155,1.872792840982295,1.6184950743937239,2.6360986632363197,1.5456320384179805,2.0111901123154494,1.6444578368890088,1.796616040446544,2.0249062619207523,15.837926072623135,3.0646122702871033,7.471582610082295,59.633174019875256,3.0628455901358014,2.9949774311021167,2.5351038783902853,3.8251757364246273,1.6363028572499478,0.648240842760776,0.5937061641982699,0.6979595179598171,0.6243048420229339,0.601035698834235,0.7033156109125083,3.166999308810027,1.0752011933473367,2.244815200183798,2.3129025009774895,2.3342808454714845,2.294039765971428,0.97947746180332,1.473913613474376,1.5895199575644332,1.5717605506548002,1.9320630467758835,1.9464050217188102,3.7069810059342023,3.7275916423189543,16.719519353944616,8.561728643178933,11.959350146614,52.33658319104817,9.570614630114335,6.703558019211861,4.236422520301708,51.54940497696965,57.884013689581046,3.4713353912999985,5.374685172380244,1.8669092461333536,6.738510401930628,7.473339165843025,7.096331175178815,4.16600801697805,51.36262876483547,60.537978458533225,5.404588347969145,5.299627802977995,3.3116754510791613,6.235173330277806
9,1.5647664937444141,0.6818725400737797,2.1800698978672797,3.4305665542575,1.9791617339525913,1.8158034439895465,0.6207829980184307,0.4096367463100978,0.47417534853970716,-0.0,0.371711164654284,1.655023939988482,1.096346366794497,1.515952305090295,1.6207758940043644,2.2023675160210496,2.427455211257691,1.941461860272998,1.9325624815120013,2.9380632890218634,1.6238109428378982,1.9295139614305206,1.361803926866049,1.4762250983472331,1.9713122404001864,15.169137412698031,2.749964882474951,8.072754415862208,57.03317227545038,3.1374545461463397,2.954552323146033,2.790590522881832,3.8557377002983526,1.9718911865899844,0.47060121502336144,0.48136342975747304,0.5121283777033517,0.4868572068440927,0.33510618417651433,0.46761054023480314,2.8684400229620697,1.1868621473406853,1.9190319847928865,2.182019492039603,1.873969655309923,2.3700591551342276,1.1661599608225188,1.2079686734002233,1.6639615691932224,1.508486848197454,1.881231651796564,1.8830335932897069,3.579075783644319,3.62071232727948,15.811539170081776,8.505024086609321,11.462854254053541,48.88083884890001,9.074800269227811,6.112615563837922,3.85799004436928,49.896793321835474,63.20718886506308,3.552163554125542,4.797799970171758,1.844179738967916,5.932956496625411,6.800605860309756,7.13911390035134,4.10402207343829,47.88196680158384,65.51417374877717,4.562139471086514,4.48697675667978,3.000499403909172,5.635963413899991
