,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,-0.0,11.015818819987325,10.193103651488654,17.758575296626358,27.54382956640187,11.643982291195513,24.822734665921484,32.61107794182847,25.819573649655325,30.694178328750752,20.489066207911538,29.211872816580414,30.30842391713109,29.65275634548158,34.61223253888792,24.105879883673914,28.724532723668137,29.211672741408517,34.27995308146712,27.74115168543371,21.97222318516331,25.557088030097265,30.39617155657067,29.057849886518728,28.772526789858365,22.156250240988925,24.236591843079168,26.321215506522876,25.68085628390652,27.76177138989336,15.254355457957194,33.89089275240824,18.780343163525274,24.98173540415426,29.004775578533863,21.89842225669818,22.201441131542442,22.16904702839225,24.168735353641758,29.16205077329338
1,11.015818819987325,-0.0,2.1866658509457904,7.783346280001445,14.566756999058972,9.683032529870147,11.867629194421049,13.153138171206685,13.28763766202416,16.6206967061079,14.149539917580388,16.262054939500427,16.833697189307795,15.180261433596748,19.085554509105176,16.377788713918456,14.913827430017948,14.89592711291029,15.4616928847426,20.01730954054051,14.949875663732008,14.055371550989136,16.49531442379261,15.177989142619191,14.796983906222081,16.309066991137453,13.457143401844748,13.961487493817723,13.407399758036288,14.790894715327376,13.378627559104741,30.952606105922325,14.433257451023193,15.552499655786681,17.59660849963318,14.172220424262298,15.237308257649005,16.794934361999907,14.742101495091566,19.39565642845185
2,10.193103651488654,2.1866658509457904,-0.0,6.771020250740042,14.465248914768084,9.135613655510346,11.120529305221684,12.257654877713232,12.858099073953674,15.413470010581376,13.483642117529012,15.565306793308434,15.946699610446771,14.175787334933164,18.95836956748499,15.982755424087147,14.3009203459895,15.112931572910552,14.090497772595995,17.01978778280149,14.184276640219796,13.761767931161021,16.412002389344295,14.22138724357691,14.311502227800885,15.764881358999535,12.160670923745412,13.200663442861051,12.550968203053317,13.748352450482844,12.51238436820546,23.92956412665084,15.026524417138262,15.310631446925838,17.774928117835607,13.99196407874845,14.472443536065898,16.09090854264495,14.041335913870798,18.901085071035116
3,17.758575296626358,7.783346280001445,6.771020250740042,-0.0,12.009908593611536,10.337024824208486,10.574756698424652,10.09966906293582,11.880729686905594,14.409845884322593,15.400781342087148,15.987277877725127,11.282874294921578,12.702962289187305,15.396758559961466,16.936361076236558,12.902365114416313,11.439188134734318,10.130652960382777,15.934621915400138,15.465711187865992,12.378852360441792,14.043490582048024,14.718273552637209,16.07038815326569,16.886153310019363,11.840082144340524,10.439193243910642,16.25466436689877,11.82581007823404,17.17326065012593,33.20656328338107,16.25289376917673,13.005425936490068,14.290097023587965,15.807730805356783,13.672134127490722,16.507134862159624,14.947655086805812,21.458436182874852
4,27.54382956640187,14.566756999058972,14.465248914768084,12.009908593611536,-0.0,12.05350344460317,4.1247634005954055,2.9223299294504312,2.9328171989440617,4.15936039962661,6.818742105748758,2.6661873124772653,3.4166457107884742,3.628723820176934,3.5805358227793094,4.902985718529293,3.21948138693739,3.4618766563440024,2.990521174910538,8.021287055277424,6.210041564322513,2.715008661791854,2.564295076667002,4.2713449972055795,3.974324523088486,6.118134450228414,3.381141353551718,2.9526610422493222,3.7055245290373837,2.4782656618883436,17.148093985247108,23.17048593035451,12.213038960636343,2.739915298849093,3.122171939475399,9.466326153775901,3.1672354605671615,4.433695603413617,2.5714067615640683,3.460271826644143
5,11.643982291195513,9.683032529870147,9.135613655510346,10.337024824208486,12.05350344460317,-0.0,12.13477796285608,18.204212530528356,13.659552836632503,16.5592111318878,7.241906068043491,14.811978173894149,17.419704304447066,16.262166828636957,17.48838013657144,7.713548986440733,14.351481356993409,13.757128934081896,17.59459415776797,21.50162995048398,6.760758973748237,13.45037159654123,14.487961470870323,14.997080823333766,13.871113847228584,6.844696995161799,9.772595720539446,13.886580356831253,13.386335888011967,14.412017316679526,6.46643102960747,39.89013692722604,6.864407337556834,11.695384440661421,14.566798833996899,5.711426328514879,9.416973618992913,8.717247638901268,11.059299078591362,13.511051586825726
6,24.822734665921484,11.867629194421049,11.120529305221684,10.574756698424652,4.1247634005954055,12.13477796285608,-0.0,3.156252095747429,2.7936488234533723,6.215574348688456,6.076999076985371,3.6650509232764317,4.520395063929079,5.57300072734879,5.426724632401764,4.954707729488493,3.7880008672740435,4.282776279968782,3.129618335103742,9.52775633025307,5.289886961726893,3.3560600313456654,4.044062579791704,6.522909305693467,6.711165742511578,5.709080747236681,3.3518626907884412,3.646358570538267,5.073416628096832,3.793304011504477,16.94473376239095,26.707471862309724,12.18257537160252,4.628571316525542,5.56960122469464,8.213264171480489,3.5667205370162245,4.975685693105735,3.8207752599460267,4.409415039265654
7,32.61107794182847,13.153138171206685,12.257654877713232,10.09966906293582,2.9223299294504312,18.204212530528356,3.156252095747429,-0.0,1.820753243360124,2.6242195967454607,11.375997310677665,1.5322508228797704,1.574926850288702,2.091008320675313,2.8045187713384907,8.487564938213964,1.8274663229652786,3.3934500923682376,1.2622087054011497,5.055562525876207,10.636447706618078,1.8107152665568307,1.6619422309519158,2.7066727881885004,2.7387355286329336,10.6232923490565,2.1930222733307874,1.193957610275779,2.339212814789033,1.5823628918434414,24.861517357140777,29.319912967043372,19.622321825213085,3.1444538065289906,2.4522986883162194,13.922882945743495,3.244984540569067,6.264917823464805,1.8247095563382472,3.192663903688944
8,25.819573649655325,13.28763766202416,12.858099073953674,11.880729686905594,2.9328171989440617,13.659552836632503,2.7936488234533723,1.820753243360124,-0.0,3.2645997917623943,7.739340824768094,1.5687537806889462,2.0835541831311257,2.0133620580867744,2.83871734111815,5.176038375883904,0.8580432808972266,1.4966765082475404,2.5058237435858386,9.582483259554715,7.818427858252371,1.1716266619452012,2.0200168123786586,3.3091659124904123,3.238124318739599,6.961614717146395,1.4535521102922686,1.2777928548879463,1.9862507272685965,1.836344035432778,19.90919197025505,31.04623606707576,11.387426400883959,1.8168144234273695,2.210042028433412,10.289388062095963,1.8961474333554096,3.2004860539150135,1.7160098395061552,2.0642064792065966
9,30.694178328750752,16.6206967061079,15.413470010581376,14.409845884322593,4.15936039962661,16.5592111318878,6.215574348688456,2.6242195967454607,3.2645997917623943,-0.0,12.664638793302565,2.7572868546633567,1.957953797031663,2.0003371665144662,1.0154134183660208,9.618267586111898,2.7093418945707377,4.40886310614734,2.87461334307931,3.2382830809901315,11.552841613716751,2.6665334382430377,2.1097264143787458,0.9567112674565064,1.44727413095945,11.354709377086262,3.5336061153735896,2.3818103519379887,2.5183537158801563,2.2748738393899366,24.66365313984572,29.953879040812424,19.898194808428563,3.713295071816342,1.960897917913621,14.528691185031677,4.2749079656807965,6.8269431249909225,3.332809606877199,4.371504279655542
10,20.489066207911538,14.149539917580388,13.483642117529012,15.400781342087148,6.818742105748758,7.241906068043491,6.076999076985371,11.375997310677665,7.739340824768094,12.664638793302565,-0.0,6.859824633603786,11.143016680566566,12.55318576755559,10.903049362578853,1.945837072163552,6.935764972257816,7.18461665986083,10.430482119695716,18.335386801039377,1.8141992317341127,7.173902065140273,7.875697691712184,11.830175045436807,10.477830887736104,1.6922398696647813,7.491199769200871,8.268444925620587,7.8316574675048996,10.273100031661903,6.032312639708648,27.626773836339407,6.82512105400257,7.5383383942303945,9.299013127637776,3.2037781639058087,7.036137154938149,4.096013281882856,6.19023783196269,5.486671433720594
11,29.211872816580414,16.262054939500427,15.565306793308434,15.987277877725127,2.6661873124772653,14.811978173894149,3.6650509232764317,1.5322508228797704,1.5687537806889462,2.7572868546633567,6.859824633603786,-0.0,1.277829987034028,1.9620131606664208,2.1568570524317763,5.106070891339462,1.1831891791192795,2.6186789149003427,1.5824871600312769,6.1593051680539785,6.862161396641648,0.8044111977850541,0.8334487354367835,2.768481678556185,2.543395316239104,6.734668316929566,2.0979305350352373,0.8392114643423562,1.5215288122707156,1.1620334790908546,18.900352475254824,20.837739253198816,13.986419565788855,2.1756077824502165,1.8890356917337279,10.566522781674966,2.4879435580856497,3.8056427819418013,1.1333595755138532,1.71350392660113
12,30.30842391713109,16.833697189307795,15.946699610446771,11.282874294921578,3.4166457107884742,17.419704304447066,4.520395063929079,1.574926850288702,2.0835541831311257,1.957953797031663,11.143016680566566,1.277829987034028,-0.0,1.2069687156232904,1.4202375590640042,8.318378325266137,1.8151992958903973,3.4169662679510457,1.764556192088119,4.270612616167103,10.68952196942537,1.5832456772040309,1.0938090709801114,1.7486698891659511,1.8896092776809348,10.453311263754356,2.6448840917133443,0.9575548266830393,1.8343398930927428,1.3322981504121638,23.497555041520787,33.76361092527184,18.28958653956322,2.8895634284583713,1.275311110769463,14.041359485475533,3.3415783128795584,5.69874074181199,2.2489693626729608,3.093863879680945
13,29.65275634548158,15.180261433596748,14.175787334933164,12.702962289187305,3.628723820176934,16.262166828636957,5.57300072734879,2.091008320675313,2.0133620580867744,2.0003371665144662,12.55318576755559,1.9620131606664208,1.2069687156232904,-0.0,1.3964980289917552,8.858971007102692,1.9269137083910575,2.713841799193816,2.552342866146588,6.262063861996204,11.515126146963766,1.946776196949029,1.7393252316661276,1.5830198771888662,1.4842332269619714,11.127065165279445,2.4681037549574896,1.23186503684876,1.733461970151419,1.3247766380298767,25.03093130829437,36.88950166959533,18.24781346075854,2.3429831100256147,1.421801292740317,13.889153906574478,2.8738868633289987,5.6311070461246375,2.8054917325941493,3.3007817460879014
14,34.61223253888792,19.085554509105176,18.95836956748499,15.396758559961466,3.5805358227793094,17.48838013657144,5.426724632401764,2.8045187713384907,2.83871734111815,1.0154134183660208,10.903049362578853,2.1568570524317763,1.4202375590640042,1.3964980289917552,-0.0,8.112262671940544,2.1979302855327756,3.2979077320036088,2.8508732450885232,4.920363951844298,10.515045452493597,2.2598937541656476,1.5078146286107508,1.1629208046822486,1.3780847844136317,9.995220035543298,3.3228120832002404,2.1006489720489716,2.1493510289399373,1.9447553362975107,22.96583694226454,30.519876313230817,16.862021634471244,2.8986262856181737,1.2678937000316053,13.208840734881004,3.9646086401065443,5.491683467801022,3.241283821068296,3.328327553528098
15,24.105879883673914,16.377788713918456,15.982755424087147,16.936361076236558,4.902985718529293,7.713548986440733,4.954707729488493,8.487564938213964,5.176038375883904,9.618267586111898,1.945837072163552,5.106070891339462,8.318378325266137,8.858971007102692,8.112262671940544,-0.0,4.917770494737347,4.7991739622614915,7.8646176782413955,16.247382562826132,1.8603177852705917,4.90813056144419,5.600984674902831,8.903638385810842,7.781252183531343,1.2991738053749213,4.89636904352104,5.989940871806674,5.594338491112358,7.090079358595594,9.06005456138733,25.275818074251497,6.67168262479492,5.052350691852835,6.677086254413585,4.627789696079683,4.296626419644197,2.3206223570403925,4.520213722985102,3.677515301687464
16,28.724532723668137,14.913827430017948,14.3009203459895,12.902365114416313,3.21948138693739,14.351481356993409,3.7880008672740435,1.8274663229652786,0.8580432808972266,2.7093418945707377,6.935764972257816,1.1831891791192795,1.8151992958903973,1.9269137083910575,2.1979302855327756,4.917770494737347,-0.0,1.4299232200489695,2.2040471974250515,8.936908652323416,7.2544618137291454,0.9441711911536023,1.4122082240199405,2.8241839376958775,2.811365988545821,6.740717795170993,1.357665940763173,1.1339978740226224,1.4783233428756712,1.8358187324044435,19.990168896767457,27.388396009525522,11.831985030182606,1.5057787612190583,1.7241544576160341,10.375296653147581,1.8863063504029884,3.192817395679952,1.6952098679308605,1.9298209262783066
17,29.211672741408517,14.89592711291029,15.112931572910552,11.439188134734318,3.4618766563440024,13.757128934081896,4.282776279968782,3.3934500923682376,1.4966765082475404,4.40886310614734,7.18461665986083,2.6186789149003427,3.4169662679510457,2.713841799193816,3.2979077320036088,4.7991739622614915,1.4299232200489695,-0.0,3.813094494181507,14.123899086621844,7.588045502446573,2.2434575784171997,2.8072964248217342,4.193995207688341,4.186121493352445,6.703078473041122,1.8305179595142858,2.5632249507180576,2.5940357177804265,2.773920294688736,20.69299001624912,35.30176625815218,9.415502452233778,1.5108672631830196,2.543411092231913,9.891867856667968,2.0030386076960176,2.5989851642376682,2.8713588930128333,2.2439276546753155
18,34.27995308146712,15.4616928847426,14.090497772595995,10.130652960382777,2.990521174910538,17.59459415776797,3.129618335103742,1.2622087054011497,2.5058237435858386,2.87461334307931,10.430482119695716,1.5824871600312769,1.764556192088119,2.552342866146588,2.8508732450885232,7.8646176782413955,2.2040471974250515,3.813094494181507,-0.0,4.444230292455008,9.385063254264024,2.065661723207566,1.7044115409097775,3.273484346523264,3.3112875943667817,9.835792477227807,2.798364333008056,1.7556535434636775,2.9661185303957915,1.8386690294553392,22.840469964427093,26.23157996845554,19.114513620239876,3.5731462203050213,2.8705318023408517,13.350809253028748,3.7093533124706193,6.115055252471967,2.2095639635103392,3.361961457244385
19,27.74115168543371,20.01730954054051,17.01978778280149,15.934621915400138,8.021287055277424,21.50162995048398,9.52775633025307,5.055562525876207,9.582483259554715,3.2382830809901315,18.335386801039377,6.1593051680539785,4.270612616167103,6.262063861996204,4.920363951844298,16.247382562826132,8.936908652323416,14.123899086621844,4.444230292455008,-0.0,16.1600732169885,6.785406257850495,5.550541435673476,3.662364543731676,3.8341525041759295,17.46181990917822,9.461130213913986,5.865219128337271,6.967946737644959,6.100704014856985,14.232595107145814,30.294368122278787,38.22986165118496,11.479111650270978,6.2864103589494835,23.473488112962386,10.992732980751343,13.795007239114288,6.48795828264938,9.649064151692533
20,21.97222318516331,14.949875663732008,14.184276640219796,15.465711187865992,6.210041564322513,6.760758973748237,5.289886961726893,10.636447706618078,7.818427858252371,11.552841613716751,1.8141992317341127,6.862161396641648,10.68952196942537,11.515126146963766,10.515045452493597,1.8603177852705917,7.2544618137291454,7.588045502446573,9.385063254264024,16.1600732169885,-0.0,7.350135365848644,7.5181541453659895,11.236563016467013,10.089078354734985,1.4516139904361556,6.932764135827292,8.357322442816194,8.358211214335396,8.958274994006278,6.480291490585426,22.626020806121176,7.688604600362496,7.325426958968037,9.319796880698403,3.80113229914064,6.079113624523951,4.147761333431304,6.092698167719123,5.375580150836493
21,25.557088030097265,14.055371550989136,13.761767931161021,12.378852360441792,2.715008661791854,13.45037159654123,3.3560600313456654,1.8107152665568307,1.1716266619452012,2.6665334382430377,7.173902065140273,0.8044111977850541,1.5832456772040309,1.946776196949029,2.2598937541656476,4.90813056144419,0.9441711911536023,2.2434575784171997,2.065661723207566,6.785406257850495,7.350135365848644,-0.0,0.9290849785973538,2.681069648088449,2.548557411156443,6.530049093491924,1.4836717845521996,0.7320765594594422,1.511422913827126,1.2118072397228676,17.70381077917296,27.077020785818043,12.688591670137521,1.6710374324519666,1.4408086127015307,10.367280504020338,1.8052482704316706,3.0961382312788133,1.015156267213664,1.7630476713115737
