campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,173C,Cereus Hall,2019,1,1,0,38.37,38.37
Tempe,173C,Cereus Hall,2019,1,1,1,38.53,38.53
Tempe,173C,Cereus Hall,2019,1,1,2,40.2,40.2
Tempe,173C,Cereus Hall,2019,1,1,3,38.72,38.72
Tempe,173C,Cereus Hall,2019,1,1,4,39.12,39.12
Tempe,173C,Cereus Hall,2019,1,1,5,39.32,39.32
Tempe,173C,Cereus Hall,2019,1,1,6,39.07,39.07
Tempe,173C,Cereus Hall,2019,1,1,7,38.92,38.92
Tempe,173C,Cereus Hall,2019,1,1,8,39.37,39.37
Tempe,173C,Cereus Hall,2019,1,1,9,39.91,39.91
Tempe,173C,Cereus Hall,2019,1,1,10,39.03,39.03
Tempe,173C,Cereus Hall,2019,1,1,11,38.58,38.58
Tempe,173C,Cereus Hall,2019,1,1,12,38.73,38.73
Tempe,173C,Cereus Hall,2019,1,1,13,41.93,41.93
Tempe,173C,Cereus Hall,2019,1,1,14,40.39,40.39
Tempe,173C,Cereus Hall,2019,1,1,15,39.24,39.24
Tempe,173C,Cereus Hall,2019,1,1,16,40.4,40.4
Tempe,173C,Cereus Hall,2019,1,1,17,43.59,43.59
Tempe,173C,Cereus Hall,2019,1,1,18,42.68,42.68
Tempe,173C,Cereus Hall,2019,1,1,19,41.83,41.83
Tempe,173C,Cereus Hall,2019,1,1,20,40.27,40.27
Tempe,173C,Cereus Hall,2019,1,1,21,40.28,40.28
Tempe,173C,Cereus Hall,2019,1,1,22,39.0,39.0
Tempe,173C,Cereus Hall,2019,1,1,23,38.98,38.98
Tempe,173C,Cereus Hall,2019,1,2,0,39.08,39.08
Tempe,173C,Cereus Hall,2019,1,2,1,39.52,39.52
Tempe,173C,Cereus Hall,2019,1,2,2,38.9,38.9
Tempe,173C,Cereus Hall,2019,1,2,3,38.72,38.72
Tempe,173C,Cereus Hall,2019,1,2,4,38.75,38.75
Tempe,173C,Cereus Hall,2019,1,2,5,39.12,39.12
Tempe,173C,Cereus Hall,2019,1,2,6,39.18,39.18
Tempe,173C,Cereus Hall,2019,1,2,7,38.48,38.48
Tempe,173C,Cereus Hall,2019,1,2,8,38.05,38.05
Tempe,173C,Cereus Hall,2019,1,2,9,39.37,39.37
Tempe,173C,Cereus Hall,2019,1,2,10,38.52,38.52
Tempe,173C,Cereus Hall,2019,1,2,11,39.46,39.46
Tempe,173C,Cereus Hall,2019,1,2,12,40.91,40.91
Tempe,173C,Cereus Hall,2019,1,2,13,40.22,40.22
Tempe,173C,Cereus Hall,2019,1,2,14,40.22,40.22
Tempe,173C,Cereus Hall,2019,1,2,15,40.29,40.29
Tempe,173C,Cereus Hall,2019,1,2,16,41.0,41.0
Tempe,173C,Cereus Hall,2019,1,2,17,41.48,41.48
Tempe,173C,Cereus Hall,2019,1,2,18,41.41,41.41
Tempe,173C,Cereus Hall,2019,1,2,19,42.32,42.32
