campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,94,Art Warehouse,2019,1,1,0,24.15,24.15
Tempe,94,Art Warehouse,2019,1,1,1,25.98,25.98
Tempe,94,Art Warehouse,2019,1,1,2,25.75,25.75
Tempe,94,Art Warehouse,2019,1,1,3,25.82,25.82
Tempe,94,Art Warehouse,2019,1,1,4,24.92,24.92
Tempe,94,Art Warehouse,2019,1,1,5,23.16,23.16
Tempe,94,Art Warehouse,2019,1,1,6,25.84,25.84
Tempe,94,Art Warehouse,2019,1,1,7,26.6,26.6
Tempe,94,Art Warehouse,2019,1,1,8,26.21,26.21
Tempe,94,Art Warehouse,2019,1,1,9,23.83,23.83
Tempe,94,Art Warehouse,2019,1,1,10,20.51,20.51
Tempe,94,Art Warehouse,2019,1,1,11,21.63,21.63
Tempe,94,Art Warehouse,2019,1,1,12,23.18,23.18
Tempe,94,Art Warehouse,2019,1,1,13,23.5,23.5
Tempe,94,Art Warehouse,2019,1,1,14,19.94,19.94
Tempe,94,Art Warehouse,2019,1,1,15,18.76,18.76
Tempe,94,Art Warehouse,2019,1,1,16,22.6,22.6
Tempe,94,Art Warehouse,2019,1,1,17,24.39,24.39
Tempe,94,Art Warehouse,2019,1,1,18,24.98,24.98
Tempe,94,Art Warehouse,2019,1,1,19,21.25,21.25
Tempe,94,Art Warehouse,2019,1,1,20,21.8,21.8
Tempe,94,Art Warehouse,2019,1,1,21,24.16,24.16
Tempe,94,Art Warehouse,2019,1,1,22,24.74,24.74
Tempe,94,Art Warehouse,2019,1,1,23,24.84,24.84
Tempe,94,Art Warehouse,2019,1,2,0,22.74,22.74
Tempe,94,Art Warehouse,2019,1,2,1,22.99,22.99
Tempe,94,Art Warehouse,2019,1,2,2,25.56,25.56
Tempe,94,Art Warehouse,2019,1,2,3,26.09,26.09
Tempe,94,Art Warehouse,2019,1,2,4,25.48,25.48
Tempe,94,Art Warehouse,2019,1,2,5,23.37,23.37
Tempe,94,Art Warehouse,2019,1,2,6,22.8,22.8
Tempe,94,Art Warehouse,2019,1,2,7,25.72,25.72
Tempe,94,Art Warehouse,2019,1,2,8,25.27,25.27
Tempe,94,Art Warehouse,2019,1,2,9,24.64,24.64
Tempe,94,Art Warehouse,2019,1,2,10,21.38,21.38
Tempe,94,Art Warehouse,2019,1,2,11,20.38,20.38
Tempe,94,Art Warehouse,2019,1,2,12,22.89,22.89
Tempe,94,Art Warehouse,2019,1,2,13,21.89,21.89
Tempe,94,Art Warehouse,2019,1,2,14,22.13,22.13
Tempe,94,Art Warehouse,2019,1,2,15,19.98,19.98
Tempe,94,Art Warehouse,2019,1,2,16,26.09,26.09
Tempe,94,Art Warehouse,2019,1,2,17,42.52,42.52
Tempe,94,Art Warehouse,2019,1,2,18,27.97,27.97
Tempe,94,Art Warehouse,2019,1,2,19,23.68,23.68
Tempe,94,Art Warehouse,2019,1,2,20,21.36,21.36
Tempe,94,Art Warehouse,2019,1,2,21,21.9,21.9
Tempe,94,Art Warehouse,2019,1,2,22,25.09,25.09
Tempe,94,Art Warehouse,2019,1,2,23,24.95,24.95
Tempe,94,Art Warehouse,2019,1,3,0,25.22,25.22
Tempe,94,Art Warehouse,2019,1,3,1,23.59,23.59
Tempe,94,Art Warehouse,2019,1,3,2,24.54,24.54
Tempe,94,Art Warehouse,2019,1,3,3,25.75,25.75
Tempe,94,Art Warehouse,2019,1,3,4,26.86,26.86
Tempe,94,Art Warehouse,2019,1,3,5,24.47,24.47
Tempe,94,Art Warehouse,2019,1,3,6,23.05,23.05
Tempe,94,Art Warehouse,2019,1,3,7,25.24,25.24
Tempe,94,Art Warehouse,2019,1,3,8,26.83,26.83
Tempe,94,Art Warehouse,2019,1,3,9,24.24,24.24
Tempe,94,Art Warehouse,2019,1,3,10,22.88,22.88
