campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,P03,Parking Structure 3,2019,1,1,0,14.52,14.52
Tempe,P03,Parking Structure 3,2019,1,1,1,14.64,14.64
Tempe,P03,Parking Structure 3,2019,1,1,2,14.84,14.84
Tempe,P03,Parking Structure 3,2019,1,1,3,14.63,14.63
Tempe,P03,Parking Structure 3,2019,1,1,4,14.73,14.73
Tempe,P03,Parking Structure 3,2019,1,1,5,14.67,14.67
Tempe,P03,Parking Structure 3,2019,1,1,6,14.61,14.61
Tempe,P03,Parking Structure 3,2019,1,1,7,14.5,14.5
Tempe,P03,Parking Structure 3,2019,1,1,8,14.65,14.65
Tempe,P03,Parking Structure 3,2019,1,1,9,14.29,14.29
Tempe,P03,Parking Structure 3,2019,1,1,10,14.64,14.64
Tempe,P03,Parking Structure 3,2019,1,1,11,14.62,14.62
Tempe,P03,Parking Structure 3,2019,1,1,12,14.6,14.6
Tempe,P03,Parking Structure 3,2019,1,1,13,14.08,14.08
Tempe,P03,Parking Structure 3,2019,1,1,14,14.15,14.15
Tempe,P03,Parking Structure 3,2019,1,1,15,14.49,14.49
Tempe,P03,Parking Structure 3,2019,1,1,16,14.46,14.46
Tempe,P03,Parking Structure 3,2019,1,1,17,14.32,14.32
Tempe,P03,Parking Structure 3,2019,1,1,18,14.46,14.46
Tempe,P03,Parking Structure 3,2019,1,1,19,14.67,14.67
Tempe,P03,Parking Structure 3,2019,1,1,20,14.44,14.44
Tempe,P03,Parking Structure 3,2019,1,1,21,14.2,14.2
Tempe,P03,Parking Structure 3,2019,1,1,22,14.65,14.65
Tempe,P03,Parking Structure 3,2019,1,1,23,14.67,14.67
Tempe,P03,Parking Structure 3,2019,1,2,0,14.6,14.6
Tempe,P03,Parking Structure 3,2019,1,2,1,14.78,14.78
Tempe,P03,Parking Structure 3,2019,1,2,2,14.71,14.71
Tempe,P03,Parking Structure 3,2019,1,2,3,14.67,14.67
Tempe,P03,Parking Structure 3,2019,1,2,4,14.51,14.51
Tempe,P03,Parking Structure 3,2019,1,2,5,14.24,14.24
Tempe,P03,Parking Structure 3,2019,1,2,6,14.74,14.74
Tempe,P03,Parking Structure 3,2019,1,2,7,15.13,15.13
Tempe,P03,Parking Structure 3,2019,1,2,8,15.97,15.97
Tempe,P03,Parking Structure 3,2019,1,2,9,17.07,17.07
Tempe,P03,Parking Structure 3,2019,1,2,10,14.89,14.89
Tempe,P03,Parking Structure 3,2019,1,2,11,16.2,16.2
Tempe,P03,Parking Structure 3,2019,1,2,12,16.08,16.08
Tempe,P03,Parking Structure 3,2019,1,2,13,16.66,16.66
Tempe,P03,Parking Structure 3,2019,1,2,14,14.8,14.8
Tempe,P03,Parking Structure 3,2019,1,2,15,15.94,15.94
Tempe,P03,Parking Structure 3,2019,1,2,16,16.54,16.54
Tempe,P03,Parking Structure 3,2019,1,2,17,15.23,15.23
Tempe,P03,Parking Structure 3,2019,1,2,18,14.84,14.84
Tempe,P03,Parking Structure 3,2019,1,2,19,14.62,14.62
Tempe,P03,Parking Structure 3,2019,1,2,20,14.81,14.81
Tempe,P03,Parking Structure 3,2019,1,2,21,14.64,14.64
Tempe,P03,Parking Structure 3,2019,1,2,22,14.51,14.51
Tempe,P03,Parking Structure 3,2019,1,2,23,14.22,14.22
Tempe,P03,Parking Structure 3,2019,1,3,0,14.37,14.37
Tempe,P03,Parking Structure 3,2019,1,3,1,14.6,14.6
Tempe,P03,Parking Structure 3,2019,1,3,2,14.55,14.55
Tempe,P03,Parking Structure 3,2019,1,3,3,14.31,14.31
Tempe,P03,Parking Structure 3,2019,1,3,4,14.31,14.31
Tempe,P03,Parking Structure 3,2019,1,3,5,13.82,13.82
Tempe,P03,Parking Structure 3,2019,1,3,6,14.45,14.45
Tempe,P03,Parking Structure 3,2019,1,3,7,14.55,14.55
Tempe,P03,Parking Structure 3,2019,1,3,8,14.8,14.8
Tempe,P03,Parking Structure 3,2019,1,3,9,14.65,14.65
Tempe,P03,Parking Structure 3,2019,1,3,10,14.68,14.68
Tempe,P03,Parking Structure 3,2019,1,3,11,15.19,15.19
Tempe,P03,Parking Structure 3,2019,1,3,12,14.97,14.97
Tempe,P03,Parking Structure 3,2019,1,3,13,15.39,15.39
Tempe,P03,Parking Structure 3,2019,1,3,14,14.84,14.84
Tempe,P03,Parking Structure 3,2019,1,3,15,14.74,14.74
Tempe,P03,Parking Structure 3,2019,1,3,16,17.58,17.58
Tempe,P03,Parking Structure 3,2019,1,3,17,14.38,14.38
Tempe,P03,Parking Structure 3,2019,1,3,18,15.24,15.24
Tempe,P03,Parking Structure 3,2019,1,3,19,15.18,15.18
Tempe,P03,Parking Structure 3,2019,1,3,20,14.64,14.64
Tempe,P03,Parking Structure 3,2019,1,3,21,14.04,14.04
Tempe,P03,Parking Structure 3,2019,1,3,22,14.19,14.19
Tempe,P03,Parking Structure 3,2019,1,3,23,14.29,14.29
Tempe,P03,Parking Structure 3,2019,1,4,0,14.24,14.24
Tempe,P03,Parking Structure 3,2019,1,4,1,14.93,14.93
Tempe,P03,Parking Structure 3,2019,1,4,2,14.07,14.07
Tempe,P03,Parking Structure 3,2019,1,4,3,14.18,14.18
Tempe,P03,Parking Structure 3,2019,1,4,4,14.09,14.09
Tempe,P03,Parking Structure 3,2019,1,4,5,13.62,13.62
