campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,156,Wrestling Training Facility,2019,1,1,0,22.17,22.17
Tempe,156,Wrestling Training Facility,2019,1,1,1,23.21,23.21
Tempe,156,Wrestling Training Facility,2019,1,1,2,22.52,22.52
Tempe,156,Wrestling Training Facility,2019,1,1,3,21.73,21.73
Tempe,156,Wrestling Training Facility,2019,1,1,4,22.53,22.53
Tempe,156,Wrestling Training Facility,2019,1,1,5,22.67,22.67
Tempe,156,Wrestling Training Facility,2019,1,1,6,22.3,22.3
Tempe,156,Wrestling Training Facility,2019,1,1,7,22.29,22.29
Tempe,156,Wrestling Training Facility,2019,1,1,8,22.28,22.28
Tempe,156,Wrestling Training Facility,2019,1,1,9,22.3,22.3
Tempe,156,Wrestling Training Facility,2019,1,1,10,23.47,23.47
Tempe,156,Wrestling Training Facility,2019,1,1,11,21.48,21.48
Tempe,156,Wrestling Training Facility,2019,1,1,12,13.48,13.48
Tempe,156,Wrestling Training Facility,2019,1,1,13,13.61,13.61
Tempe,156,Wrestling Training Facility,2019,1,1,14,12.91,12.91
Tempe,156,Wrestling Training Facility,2019,1,1,15,14.44,14.44
Tempe,156,Wrestling Training Facility,2019,1,1,16,16.32,16.32
Tempe,156,Wrestling Training Facility,2019,1,1,17,18.19,18.19
Tempe,156,Wrestling Training Facility,2019,1,1,18,24.66,24.66
Tempe,156,Wrestling Training Facility,2019,1,1,19,24.67,24.67
Tempe,156,Wrestling Training Facility,2019,1,1,20,24.68,24.68
Tempe,156,Wrestling Training Facility,2019,1,1,21,16.54,16.54
Tempe,156,Wrestling Training Facility,2019,1,1,22,16.35,16.35
Tempe,156,Wrestling Training Facility,2019,1,1,23,16.7,16.7
Tempe,156,Wrestling Training Facility,2019,1,2,0,16.46,16.46
Tempe,156,Wrestling Training Facility,2019,1,2,1,17.95,17.95
Tempe,156,Wrestling Training Facility,2019,1,2,2,16.1,16.1
Tempe,156,Wrestling Training Facility,2019,1,2,3,16.22,16.22
Tempe,156,Wrestling Training Facility,2019,1,2,4,17.67,17.67
Tempe,156,Wrestling Training Facility,2019,1,2,5,24.47,24.47
Tempe,156,Wrestling Training Facility,2019,1,2,6,23.61,23.61
Tempe,156,Wrestling Training Facility,2019,1,2,7,22.04,22.04
Tempe,156,Wrestling Training Facility,2019,1,2,8,22.09,22.09
Tempe,156,Wrestling Training Facility,2019,1,2,9,25.49,25.49
Tempe,156,Wrestling Training Facility,2019,1,2,10,16.38,16.38
Tempe,156,Wrestling Training Facility,2019,1,2,11,14.85,14.85
Tempe,156,Wrestling Training Facility,2019,1,2,12,13.39,13.39
Tempe,156,Wrestling Training Facility,2019,1,2,13,13.69,13.69
Tempe,156,Wrestling Training Facility,2019,1,2,14,13.85,13.85
Tempe,156,Wrestling Training Facility,2019,1,2,15,15.76,15.76
Tempe,156,Wrestling Training Facility,2019,1,2,16,17.22,17.22
Tempe,156,Wrestling Training Facility,2019,1,2,17,22.54,22.54
Tempe,156,Wrestling Training Facility,2019,1,2,18,24.43,24.43
