campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,150,University Services,2019,1,1,0,95.96,95.96
Tempe,150,University Services,2019,1,1,1,97.27,97.27
Tempe,150,University Services,2019,1,1,2,96.54,96.54
Tempe,150,University Services,2019,1,1,3,97.67,97.67
Tempe,150,University Services,2019,1,1,4,97.69,97.69
Tempe,150,University Services,2019,1,1,5,105.85,105.85
Tempe,150,University Services,2019,1,1,6,118.34,118.34
Tempe,150,University Services,2019,1,1,7,111.41,111.41
Tempe,150,University Services,2019,1,1,8,109.42,109.42
Tempe,150,University Services,2019,1,1,9,110.8,110.8
Tempe,150,University Services,2019,1,1,10,122.98,122.98
Tempe,150,University Services,2019,1,1,11,127.68,127.68
Tempe,150,University Services,2019,1,1,12,116.7,116.7
Tempe,150,University Services,2019,1,1,13,123.38,123.38
Tempe,150,University Services,2019,1,1,14,110.67,110.67
Tempe,150,University Services,2019,1,1,15,112.55,112.55
Tempe,150,University Services,2019,1,1,16,99.17,99.17
Tempe,150,University Services,2019,1,1,17,91.82,91.82
Tempe,150,University Services,2019,1,1,18,94.4,94.4
Tempe,150,University Services,2019,1,1,19,86.38,86.38
Tempe,150,University Services,2019,1,1,20,84.22,84.22
Tempe,150,University Services,2019,1,1,21,86.14,86.14
Tempe,150,University Services,2019,1,1,22,89.98,89.98
Tempe,150,University Services,2019,1,1,23,91.05,91.05
Tempe,150,University Services,2019,1,2,0,93.78,93.78
Tempe,150,University Services,2019,1,2,1,96.08,96.08
Tempe,150,University Services,2019,1,2,2,98.13,98.13
Tempe,150,University Services,2019,1,2,3,102.62,102.62
Tempe,150,University Services,2019,1,2,4,103.76,103.76
Tempe,150,University Services,2019,1,2,5,133.68,133.68
Tempe,150,University Services,2019,1,2,6,197.79,197.79
Tempe,150,University Services,2019,1,2,7,177.8,177.8
Tempe,150,University Services,2019,1,2,8,192.65,192.65
Tempe,150,University Services,2019,1,2,9,196.26,196.26
Tempe,150,University Services,2019,1,2,10,207.65,207.65
Tempe,150,University Services,2019,1,2,11,211.95,211.95
Tempe,150,University Services,2019,1,2,12,192.34,192.34
Tempe,150,University Services,2019,1,2,13,198.76,198.76
Tempe,150,University Services,2019,1,2,14,192.86,192.86
Tempe,150,University Services,2019,1,2,15,179.18,179.18
Tempe,150,University Services,2019,1,2,16,123.43,123.43
Tempe,150,University Services,2019,1,2,17,132.99,132.99
Tempe,150,University Services,2019,1,2,18,122.39,122.39
Tempe,150,University Services,2019,1,2,19,95.96,95.96
Tempe,150,University Services,2019,1,2,20,90.91,90.91
Tempe,150,University Services,2019,1,2,21,91.37,91.37
Tempe,150,University Services,2019,1,2,22,91.82,91.82
Tempe,150,University Services,2019,1,2,23,95.8,95.8
Tempe,150,University Services,2019,1,3,0,97.13,97.13
Tempe,150,University Services,2019,1,3,1,98.61,98.61
Tempe,150,University Services,2019,1,3,2,104.05,104.05
Tempe,150,University Services,2019,1,3,3,104.2,104.2
Tempe,150,University Services,2019,1,3,4,104.6,104.6
Tempe,150,University Services,2019,1,3,5,134.26,134.26
