campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,33,Matthews Hall,2019,1,1,0,3.48,3.48
Tempe,33,Matthews Hall,2019,1,1,1,3.69,3.69
Tempe,33,Matthews Hall,2019,1,1,2,3.95,3.95
Tempe,33,Matthews Hall,2019,1,1,3,3.79,3.79
Tempe,33,Matthews Hall,2019,1,1,4,3.7,3.7
Tempe,33,Matthews Hall,2019,1,1,5,3.75,3.75
Tempe,33,Matthews Hall,2019,1,1,6,3.87,3.87
Tempe,33,Matthews Hall,2019,1,1,7,3.54,3.54
Tempe,33,Matthews Hall,2019,1,1,8,3.55,3.55
Tempe,33,Matthews Hall,2019,1,1,9,3.61,3.61
Tempe,33,Matthews Hall,2019,1,1,10,4.0,4.0
Tempe,33,Matthews Hall,2019,1,1,11,4.0,4.0
Tempe,33,Matthews Hall,2019,1,1,12,3.34,3.34
Tempe,33,Matthews Hall,2019,1,1,13,3.99,3.99
Tempe,33,Matthews Hall,2019,1,1,14,3.82,3.82
Tempe,33,Matthews Hall,2019,1,1,15,3.9,3.9
Tempe,33,Matthews Hall,2019,1,1,16,3.39,3.39
Tempe,33,Matthews Hall,2019,1,1,17,3.84,3.84
Tempe,33,Matthews Hall,2019,1,1,18,3.88,3.88
Tempe,33,Matthews Hall,2019,1,1,19,3.62,3.62
Tempe,33,Matthews Hall,2019,1,1,20,3.63,3.63
Tempe,33,Matthews Hall,2019,1,1,21,3.41,3.41
Tempe,33,Matthews Hall,2019,1,1,22,3.79,3.79
Tempe,33,Matthews Hall,2019,1,1,23,3.64,3.64
Tempe,33,Matthews Hall,2019,1,2,0,4.0,4.0
Tempe,33,Matthews Hall,2019,1,2,1,4.07,4.07
Tempe,33,Matthews Hall,2019,1,2,2,3.74,3.74
Tempe,33,Matthews Hall,2019,1,2,3,4.13,4.13
Tempe,33,Matthews Hall,2019,1,2,4,3.99,3.99
Tempe,33,Matthews Hall,2019,1,2,5,3.97,3.97
Tempe,33,Matthews Hall,2019,1,2,6,3.65,3.65
Tempe,33,Matthews Hall,2019,1,2,7,4.1,4.1
Tempe,33,Matthews Hall,2019,1,2,8,4.11,4.11
Tempe,33,Matthews Hall,2019,1,2,9,4.09,4.09
Tempe,33,Matthews Hall,2019,1,2,10,4.58,4.58
Tempe,33,Matthews Hall,2019,1,2,11,7.71,7.71
Tempe,33,Matthews Hall,2019,1,2,12,6.09,6.09
Tempe,33,Matthews Hall,2019,1,2,13,4.9,4.9
Tempe,33,Matthews Hall,2019,1,2,14,3.58,3.58
Tempe,33,Matthews Hall,2019,1,2,15,3.55,3.55
Tempe,33,Matthews Hall,2019,1,2,16,3.94,3.94
Tempe,33,Matthews Hall,2019,1,2,17,3.67,3.67
Tempe,33,Matthews Hall,2019,1,2,18,3.07,3.07
Tempe,33,Matthews Hall,2019,1,2,19,3.0,3.0
Tempe,33,Matthews Hall,2019,1,2,20,3.14,3.14
Tempe,33,Matthews Hall,2019,1,2,21,3.69,3.69
Tempe,33,Matthews Hall,2019,1,2,22,3.49,3.49
Tempe,33,Matthews Hall,2019,1,2,23,3.49,3.49
Tempe,33,Matthews Hall,2019,1,3,0,3.36,3.36
Tempe,33,Matthews Hall,2019,1,3,1,3.32,3.32
Tempe,33,Matthews Hall,2019,1,3,2,3.87,3.87
Tempe,33,Matthews Hall,2019,1,3,3,3.7,3.7
Tempe,33,Matthews Hall,2019,1,3,4,3.81,3.81
Tempe,33,Matthews Hall,2019,1,3,5,3.57,3.57
Tempe,33,Matthews Hall,2019,1,3,6,3.75,3.75
Tempe,33,Matthews Hall,2019,1,3,7,3.68,3.68
Tempe,33,Matthews Hall,2019,1,3,8,3.47,3.47
Tempe,33,Matthews Hall,2019,1,3,9,3.42,3.42
Tempe,33,Matthews Hall,2019,1,3,10,3.5,3.5
Tempe,33,Matthews Hall,2019,1,3,11,3.92,3.92
Tempe,33,Matthews Hall,2019,1,3,12,4.13,4.13
Tempe,33,Matthews Hall,2019,1,3,13,4.03,4.03
Tempe,33,Matthews Hall,2019,1,3,14,4.15,4.15
Tempe,33,Matthews Hall,2019,1,3,15,3.79,3.79
Tempe,33,Matthews Hall,2019,1,3,16,3.57,3.57
Tempe,33,Matthews Hall,2019,1,3,17,4.09,4.09
Tempe,33,Matthews Hall,2019,1,3,18,3.31,3.31
Tempe,33,Matthews Hall,2019,1,3,19,3.4,3.4
Tempe,33,Matthews Hall,2019,1,3,20,3.27,3.27
Tempe,33,Matthews Hall,2019,1,3,21,3.4,3.4
Tempe,33,Matthews Hall,2019,1,3,22,3.13,3.13
Tempe,33,Matthews Hall,2019,1,3,23,3.0,3.0
Tempe,33,Matthews Hall,2019,1,4,0,3.56,3.56
Tempe,33,Matthews Hall,2019,1,4,1,3.48,3.48
Tempe,33,Matthews Hall,2019,1,4,2,3.56,3.56
Tempe,33,Matthews Hall,2019,1,4,3,3.29,3.29
Tempe,33,Matthews Hall,2019,1,4,4,3.26,3.26
Tempe,33,Matthews Hall,2019,1,4,5,3.87,3.87
Tempe,33,Matthews Hall,2019,1,4,6,3.92,3.92
Tempe,33,Matthews Hall,2019,1,4,7,4.03,4.03
Tempe,33,Matthews Hall,2019,1,4,8,4.13,4.13
Tempe,33,Matthews Hall,2019,1,4,9,3.98,3.98
Tempe,33,Matthews Hall,2019,1,4,10,3.78,3.78
Tempe,33,Matthews Hall,2019,1,4,11,3.79,3.79
Tempe,33,Matthews Hall,2019,1,4,12,4.1,4.1
Tempe,33,Matthews Hall,2019,1,4,13,4.46,4.46
Tempe,33,Matthews Hall,2019,1,4,14,4.35,4.35
Tempe,33,Matthews Hall,2019,1,4,15,4.09,4.09
Tempe,33,Matthews Hall,2019,1,4,16,3.84,3.84
Tempe,33,Matthews Hall,2019,1,4,17,3.64,3.64
Tempe,33,Matthews Hall,2019,1,4,18,3.29,3.29
Tempe,33,Matthews Hall,2019,1,4,19,3.26,3.26
Tempe,33,Matthews Hall,2019,1,4,20,3.41,3.41
Tempe,33,Matthews Hall,2019,1,4,21,3.8,3.8
Tempe,33,Matthews Hall,2019,1,4,22,3.45,3.45
Tempe,33,Matthews Hall,2019,1,4,23,3.86,3.86
Tempe,33,Matthews Hall,2019,1,5,0,3.73,3.73
Tempe,33,Matthews Hall,2019,1,5,1,3.2,3.2
Tempe,33,Matthews Hall,2019,1,5,2,3.11,3.11
Tempe,33,Matthews Hall,2019,1,5,3,2.97,2.97
Tempe,33,Matthews Hall,2019,1,5,4,3.04,3.04
Tempe,33,Matthews Hall,2019,1,5,5,3.19,3.19
Tempe,33,Matthews Hall,2019,1,5,6,3.25,3.25
Tempe,33,Matthews Hall,2019,1,5,7,3.3,3.3
Tempe,33,Matthews Hall,2019,1,5,8,3.39,3.39
Tempe,33,Matthews Hall,2019,1,5,9,3.37,3.37
Tempe,33,Matthews Hall,2019,1,5,10,3.03,3.03
Tempe,33,Matthews Hall,2019,1,5,11,3.26,3.26
Tempe,33,Matthews Hall,2019,1,5,12,2.99,2.99
Tempe,33,Matthews Hall,2019,1,5,13,3.18,3.18
Tempe,33,Matthews Hall,2019,1,5,14,3.19,3.19
Tempe,33,Matthews Hall,2019,1,5,15,3.15,3.15
Tempe,33,Matthews Hall,2019,1,5,16,3.0,3.0
Tempe,33,Matthews Hall,2019,1,5,17,2.75,2.75
Tempe,33,Matthews Hall,2019,1,5,18,2.76,2.76
Tempe,33,Matthews Hall,2019,1,5,19,3.09,3.09
Tempe,33,Matthews Hall,2019,1,5,20,3.18,3.18
Tempe,33,Matthews Hall,2019,1,5,21,3.31,3.31
Tempe,33,Matthews Hall,2019,1,5,22,2.88,2.88
Tempe,33,Matthews Hall,2019,1,5,23,2.78,2.78
Tempe,33,Matthews Hall,2019,1,6,0,3.0,3.0
Tempe,33,Matthews Hall,2019,1,6,1,3.08,3.08
Tempe,33,Matthews Hall,2019,1,6,2,3.07,3.07
Tempe,33,Matthews Hall,2019,1,6,3,2.92,2.92
Tempe,33,Matthews Hall,2019,1,6,4,2.86,2.86
Tempe,33,Matthews Hall,2019,1,6,5,3.41,3.41
Tempe,33,Matthews Hall,2019,1,6,6,3.33,3.33
Tempe,33,Matthews Hall,2019,1,6,7,3.15,3.15
Tempe,33,Matthews Hall,2019,1,6,8,2.68,2.68
Tempe,33,Matthews Hall,2019,1,6,9,3.01,3.01
Tempe,33,Matthews Hall,2019,1,6,10,2.87,2.87
Tempe,33,Matthews Hall,2019,1,6,11,2.9,2.9
Tempe,33,Matthews Hall,2019,1,6,12,3.04,3.04
Tempe,33,Matthews Hall,2019,1,6,13,3.04,3.04
Tempe,33,Matthews Hall,2019,1,6,14,3.25,3.25
Tempe,33,Matthews Hall,2019,1,6,15,2.97,2.97
Tempe,33,Matthews Hall,2019,1,6,16,3.02,3.02
Tempe,33,Matthews Hall,2019,1,6,17,2.86,2.86
Tempe,33,Matthews Hall,2019,1,6,18,3.13,3.13
Tempe,33,Matthews Hall,2019,1,6,19,3.25,3.25
Tempe,33,Matthews Hall,2019,1,6,20,3.21,3.21
Tempe,33,Matthews Hall,2019,1,6,21,2.64,2.64
Tempe,33,Matthews Hall,2019,1,6,22,2.41,2.41
Tempe,33,Matthews Hall,2019,1,6,23,2.8,2.8
Tempe,33,Matthews Hall,2019,1,7,0,2.94,2.94
Tempe,33,Matthews Hall,2019,1,7,1,2.58,2.58
Tempe,33,Matthews Hall,2019,1,7,2,2.89,2.89
Tempe,33,Matthews Hall,2019,1,7,3,3.3,3.3
Tempe,33,Matthews Hall,2019,1,7,4,2.88,2.88
Tempe,33,Matthews Hall,2019,1,7,5,2.64,2.64
Tempe,33,Matthews Hall,2019,1,7,6,3.06,3.06
Tempe,33,Matthews Hall,2019,1,7,7,3.46,3.46
Tempe,33,Matthews Hall,2019,1,7,8,2.96,2.96
Tempe,33,Matthews Hall,2019,1,7,9,3.55,3.55
Tempe,33,Matthews Hall,2019,1,7,10,5.31,5.31
Tempe,33,Matthews Hall,2019,1,7,11,5.97,5.97
Tempe,33,Matthews Hall,2019,1,7,12,4.6,4.6
Tempe,33,Matthews Hall,2019,1,7,13,4.38,4.38
Tempe,33,Matthews Hall,2019,1,7,14,4.17,4.17
Tempe,33,Matthews Hall,2019,1,7,15,4.05,4.05
Tempe,33,Matthews Hall,2019,1,7,16,3.89,3.89
Tempe,33,Matthews Hall,2019,1,7,17,3.62,3.62
Tempe,33,Matthews Hall,2019,1,7,18,3.89,3.89
Tempe,33,Matthews Hall,2019,1,7,19,3.71,3.71
Tempe,33,Matthews Hall,2019,1,7,20,4.08,4.08
Tempe,33,Matthews Hall,2019,1,7,21,3.49,3.49
Tempe,33,Matthews Hall,2019,1,7,22,2.49,2.49
Tempe,33,Matthews Hall,2019,1,7,23,2.49,2.49
Tempe,33,Matthews Hall,2019,1,8,0,2.6,2.6
Tempe,33,Matthews Hall,2019,1,8,1,2.66,2.66
Tempe,33,Matthews Hall,2019,1,8,2,2.66,2.66
Tempe,33,Matthews Hall,2019,1,8,3,2.8,2.8
Tempe,33,Matthews Hall,2019,1,8,4,2.51,2.51
Tempe,33,Matthews Hall,2019,1,8,5,2.87,2.87
Tempe,33,Matthews Hall,2019,1,8,6,2.75,2.75
Tempe,33,Matthews Hall,2019,1,8,7,3.53,3.53
Tempe,33,Matthews Hall,2019,1,8,8,4.21,4.21
Tempe,33,Matthews Hall,2019,1,8,9,4.04,4.04
Tempe,33,Matthews Hall,2019,1,8,10,4.19,4.19
Tempe,33,Matthews Hall,2019,1,8,11,5.16,5.16
Tempe,33,Matthews Hall,2019,1,8,12,6.07,6.07
Tempe,33,Matthews Hall,2019,1,8,13,5.7,5.7
Tempe,33,Matthews Hall,2019,1,8,14,5.75,5.75
Tempe,33,Matthews Hall,2019,1,8,15,4.14,4.14
Tempe,33,Matthews Hall,2019,1,8,16,3.47,3.47
Tempe,33,Matthews Hall,2019,1,8,17,2.96,2.96
Tempe,33,Matthews Hall,2019,1,8,18,2.8,2.8
Tempe,33,Matthews Hall,2019,1,8,19,2.88,2.88
Tempe,33,Matthews Hall,2019,1,8,20,2.82,2.82
Tempe,33,Matthews Hall,2019,1,8,21,2.6,2.6
Tempe,33,Matthews Hall,2019,1,8,22,2.86,2.86
Tempe,33,Matthews Hall,2019,1,8,23,2.67,2.67
Tempe,33,Matthews Hall,2019,1,9,0,2.36,2.36
Tempe,33,Matthews Hall,2019,1,9,1,2.16,2.16
Tempe,33,Matthews Hall,2019,1,9,2,2.5,2.5
Tempe,33,Matthews Hall,2019,1,9,3,2.69,2.69
Tempe,33,Matthews Hall,2019,1,9,4,2.68,2.68
Tempe,33,Matthews Hall,2019,1,9,5,2.41,2.41
Tempe,33,Matthews Hall,2019,1,9,6,2.39,2.39
Tempe,33,Matthews Hall,2019,1,9,7,3.01,3.01
Tempe,33,Matthews Hall,2019,1,9,8,2.97,2.97
Tempe,33,Matthews Hall,2019,1,9,9,2.94,2.94
