campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,173E,Juniper Hall,2019,1,1,0,25.23,25.23
Tempe,173E,Juniper Hall,2019,1,1,1,24.87,24.87
Tempe,173E,Juniper Hall,2019,1,1,2,24.78,24.78
Tempe,173E,Juniper Hall,2019,1,1,3,24.76,24.76
Tempe,173E,Juniper Hall,2019,1,1,4,25.12,25.12
Tempe,173E,Juniper Hall,2019,1,1,5,25.39,25.39
Tempe,173E,Juniper Hall,2019,1,1,6,25.5,25.5
Tempe,173E,Juniper Hall,2019,1,1,7,25.09,25.09
Tempe,173E,Juniper Hall,2019,1,1,8,24.68,24.68
Tempe,173E,Juniper Hall,2019,1,1,9,24.77,24.77
Tempe,173E,Juniper Hall,2019,1,1,10,24.62,24.62
Tempe,173E,Juniper Hall,2019,1,1,11,21.09,21.09
Tempe,173E,Juniper Hall,2019,1,1,12,21.42,21.42
Tempe,173E,Juniper Hall,2019,1,1,13,21.15,21.15
Tempe,173E,Juniper Hall,2019,1,1,14,23.7,23.7
Tempe,173E,Juniper Hall,2019,1,1,15,23.01,23.01
Tempe,173E,Juniper Hall,2019,1,1,16,29.64,29.64
Tempe,173E,Juniper Hall,2019,1,1,17,26.55,26.55
Tempe,173E,Juniper Hall,2019,1,1,18,30.32,30.32
Tempe,173E,Juniper Hall,2019,1,1,19,31.98,31.98
Tempe,173E,Juniper Hall,2019,1,1,20,28.93,28.93
Tempe,173E,Juniper Hall,2019,1,1,21,26.78,26.78
Tempe,173E,Juniper Hall,2019,1,1,22,26.17,26.17
Tempe,173E,Juniper Hall,2019,1,1,23,28.16,28.16
Tempe,173E,Juniper Hall,2019,1,2,0,26.29,26.29
Tempe,173E,Juniper Hall,2019,1,2,1,25.43,25.43
Tempe,173E,Juniper Hall,2019,1,2,2,25.48,25.48
Tempe,173E,Juniper Hall,2019,1,2,3,25.52,25.52
Tempe,173E,Juniper Hall,2019,1,2,4,25.27,25.27
Tempe,173E,Juniper Hall,2019,1,2,5,24.96,24.96
Tempe,173E,Juniper Hall,2019,1,2,6,24.93,24.93
Tempe,173E,Juniper Hall,2019,1,2,7,25.58,25.58
Tempe,173E,Juniper Hall,2019,1,2,8,23.74,23.74
Tempe,173E,Juniper Hall,2019,1,2,9,22.93,22.93
Tempe,173E,Juniper Hall,2019,1,2,10,21.96,21.96
Tempe,173E,Juniper Hall,2019,1,2,11,21.02,21.02
Tempe,173E,Juniper Hall,2019,1,2,12,22.79,22.79
Tempe,173E,Juniper Hall,2019,1,2,13,22.06,22.06
Tempe,173E,Juniper Hall,2019,1,2,14,21.98,21.98
Tempe,173E,Juniper Hall,2019,1,2,15,23.21,23.21
Tempe,173E,Juniper Hall,2019,1,2,16,28.2,28.2
Tempe,173E,Juniper Hall,2019,1,2,17,29.13,29.13
Tempe,173E,Juniper Hall,2019,1,2,18,28.96,28.96
Tempe,173E,Juniper Hall,2019,1,2,19,30.1,30.1
Tempe,173E,Juniper Hall,2019,1,2,20,31.57,31.57
Tempe,173E,Juniper Hall,2019,1,2,21,35.42,35.42
Tempe,173E,Juniper Hall,2019,1,2,22,30.1,30.1
Tempe,173E,Juniper Hall,2019,1,2,23,26.58,26.58
Tempe,173E,Juniper Hall,2019,1,3,0,26.51,26.51
Tempe,173E,Juniper Hall,2019,1,3,1,25.58,25.58
Tempe,173E,Juniper Hall,2019,1,3,2,26.23,26.23
Tempe,173E,Juniper Hall,2019,1,3,3,25.88,25.88
Tempe,173E,Juniper Hall,2019,1,3,4,24.93,24.93
Tempe,173E,Juniper Hall,2019,1,3,5,25.17,25.17
Tempe,173E,Juniper Hall,2019,1,3,6,25.99,25.99
Tempe,173E,Juniper Hall,2019,1,3,7,25.5,25.5
Tempe,173E,Juniper Hall,2019,1,3,8,25.47,25.47
Tempe,173E,Juniper Hall,2019,1,3,9,23.49,23.49
Tempe,173E,Juniper Hall,2019,1,3,10,25.03,25.03
Tempe,173E,Juniper Hall,2019,1,3,11,21.35,21.35
Tempe,173E,Juniper Hall,2019,1,3,12,23.4,23.4
Tempe,173E,Juniper Hall,2019,1,3,13,25.6,25.6
Tempe,173E,Juniper Hall,2019,1,3,14,23.17,23.17
Tempe,173E,Juniper Hall,2019,1,3,15,27.79,27.79
Tempe,173E,Juniper Hall,2019,1,3,16,27.26,27.26
Tempe,173E,Juniper Hall,2019,1,3,17,29.18,29.18
Tempe,173E,Juniper Hall,2019,1,3,18,35.75,35.75
Tempe,173E,Juniper Hall,2019,1,3,19,29.87,29.87
Tempe,173E,Juniper Hall,2019,1,3,20,29.28,29.28
Tempe,173E,Juniper Hall,2019,1,3,21,29.27,29.27
Tempe,173E,Juniper Hall,2019,1,3,22,28.46,28.46
Tempe,173E,Juniper Hall,2019,1,3,23,33.12,33.12
