campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,MTWRP,MTW Research Park,2019,1,1,0,2181.43,2181.43
Tempe,MTWRP,MTW Research Park,2019,1,1,1,2165.3,2165.3
Tempe,MTWRP,MTW Research Park,2019,1,1,2,2171.94,2171.94
Tempe,MTWRP,MTW Research Park,2019,1,1,3,2165.04,2165.04
Tempe,MTWRP,MTW Research Park,2019,1,1,4,2156.25,2156.25
Tempe,MTWRP,MTW Research Park,2019,1,1,5,2162.44,2162.44
Tempe,MTWRP,MTW Research Park,2019,1,1,6,2165.98,2165.98
Tempe,MTWRP,MTW Research Park,2019,1,1,7,2169.55,2169.55
Tempe,MTWRP,MTW Research Park,2019,1,1,8,2151.39,2151.39
Tempe,MTWRP,MTW Research Park,2019,1,1,9,2131.29,2131.29
Tempe,MTWRP,MTW Research Park,2019,1,1,10,2134.58,2134.58
Tempe,MTWRP,MTW Research Park,2019,1,1,11,2116.36,2116.36
Tempe,MTWRP,MTW Research Park,2019,1,1,12,2128.78,2128.78
Tempe,MTWRP,MTW Research Park,2019,1,1,13,2118.79,2118.79
Tempe,MTWRP,MTW Research Park,2019,1,1,14,2133.11,2133.11
Tempe,MTWRP,MTW Research Park,2019,1,1,15,2120.95,2120.95
Tempe,MTWRP,MTW Research Park,2019,1,1,16,2141.37,2141.37
Tempe,MTWRP,MTW Research Park,2019,1,1,17,2164.23,2164.23
Tempe,MTWRP,MTW Research Park,2019,1,1,18,2165.35,2165.35
Tempe,MTWRP,MTW Research Park,2019,1,1,19,2167.08,2167.08
Tempe,MTWRP,MTW Research Park,2019,1,1,20,2149.43,2149.43
Tempe,MTWRP,MTW Research Park,2019,1,1,21,2159.24,2159.24
Tempe,MTWRP,MTW Research Park,2019,1,1,22,2167.22,2167.22
Tempe,MTWRP,MTW Research Park,2019,1,1,23,2167.52,2167.52
Tempe,MTWRP,MTW Research Park,2019,1,2,0,2163.73,2163.73
Tempe,MTWRP,MTW Research Park,2019,1,2,1,2173.28,2173.28
Tempe,MTWRP,MTW Research Park,2019,1,2,2,2176.87,2176.87
Tempe,MTWRP,MTW Research Park,2019,1,2,3,2166.2,2166.2
Tempe,MTWRP,MTW Research Park,2019,1,2,4,2164.06,2164.06
Tempe,MTWRP,MTW Research Park,2019,1,2,5,2175.94,2175.94
Tempe,MTWRP,MTW Research Park,2019,1,2,6,2173.25,2173.25
Tempe,MTWRP,MTW Research Park,2019,1,2,7,2191.9,2191.9
Tempe,MTWRP,MTW Research Park,2019,1,2,8,2182.79,2182.79
