campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,135,Combined Heat and Power Facility,2019,1,1,0,2090.64,2090.64
Tempe,135,Combined Heat and Power Facility,2019,1,1,1,2099.22,2099.22
Tempe,135,Combined Heat and Power Facility,2019,1,1,2,2110.45,2110.45
Tempe,135,Combined Heat and Power Facility,2019,1,1,3,2111.45,2111.45
Tempe,135,Combined Heat and Power Facility,2019,1,1,4,2100.97,2100.97
Tempe,135,Combined Heat and Power Facility,2019,1,1,5,2093.04,2093.04
Tempe,135,Combined Heat and Power Facility,2019,1,1,6,2125.56,2125.56
Tempe,135,Combined Heat and Power Facility,2019,1,1,7,2067.01,2067.01
Tempe,135,Combined Heat and Power Facility,2019,1,1,8,2057.85,2057.85
Tempe,135,Combined Heat and Power Facility,2019,1,1,9,2035.58,2035.58
Tempe,135,Combined Heat and Power Facility,2019,1,1,10,1994.51,1994.51
Tempe,135,Combined Heat and Power Facility,2019,1,1,11,1951.4,1951.4
Tempe,135,Combined Heat and Power Facility,2019,1,1,12,1937.25,1937.25
Tempe,135,Combined Heat and Power Facility,2019,1,1,13,1927.9,1927.9
Tempe,135,Combined Heat and Power Facility,2019,1,1,14,1964.23,1964.23
Tempe,135,Combined Heat and Power Facility,2019,1,1,15,1955.35,1955.35
Tempe,135,Combined Heat and Power Facility,2019,1,1,16,1979.69,1979.69
Tempe,135,Combined Heat and Power Facility,2019,1,1,17,2013.66,2013.66
Tempe,135,Combined Heat and Power Facility,2019,1,1,18,1985.79,1985.79
Tempe,135,Combined Heat and Power Facility,2019,1,1,19,2022.55,2022.55
Tempe,135,Combined Heat and Power Facility,2019,1,1,20,2067.11,2067.11
Tempe,135,Combined Heat and Power Facility,2019,1,1,21,2079.55,2079.55
Tempe,135,Combined Heat and Power Facility,2019,1,1,22,2097.41,2097.41
Tempe,135,Combined Heat and Power Facility,2019,1,1,23,2113.38,2113.38
Tempe,135,Combined Heat and Power Facility,2019,1,2,0,2130.63,2130.63
Tempe,135,Combined Heat and Power Facility,2019,1,2,1,2119.34,2119.34
Tempe,135,Combined Heat and Power Facility,2019,1,2,2,2130.72,2130.72
Tempe,135,Combined Heat and Power Facility,2019,1,2,3,2116.54,2116.54
Tempe,135,Combined Heat and Power Facility,2019,1,2,4,2125.08,2125.08
Tempe,135,Combined Heat and Power Facility,2019,1,2,5,2122.43,2122.43
Tempe,135,Combined Heat and Power Facility,2019,1,2,6,2096.51,2096.51
Tempe,135,Combined Heat and Power Facility,2019,1,2,7,2021.48,2021.48
Tempe,135,Combined Heat and Power Facility,2019,1,2,8,1958.91,1958.91
Tempe,135,Combined Heat and Power Facility,2019,1,2,9,1843.91,1843.91
Tempe,135,Combined Heat and Power Facility,2019,1,2,10,1741.81,1741.81
Tempe,135,Combined Heat and Power Facility,2019,1,2,11,1664.82,1664.82
Tempe,135,Combined Heat and Power Facility,2019,1,2,12,1676.11,1676.11
Tempe,135,Combined Heat and Power Facility,2019,1,2,13,1653.35,1653.35
Tempe,135,Combined Heat and Power Facility,2019,1,2,14,1666.11,1666.11
Tempe,135,Combined Heat and Power Facility,2019,1,2,15,1711.69,1711.69
Tempe,135,Combined Heat and Power Facility,2019,1,2,16,1772.94,1772.94
Tempe,135,Combined Heat and Power Facility,2019,1,2,17,1825.95,1825.95
Tempe,135,Combined Heat and Power Facility,2019,1,2,18,1893.95,1893.95
Tempe,135,Combined Heat and Power Facility,2019,1,2,19,1943.51,1943.51
Tempe,135,Combined Heat and Power Facility,2019,1,2,20,1994.5,1994.5
Tempe,135,Combined Heat and Power Facility,2019,1,2,21,2017.01,2017.01
Tempe,135,Combined Heat and Power Facility,2019,1,2,22,2031.55,2031.55
Tempe,135,Combined Heat and Power Facility,2019,1,2,23,2031.3,2031.3
Tempe,135,Combined Heat and Power Facility,2019,1,3,0,2037.26,2037.26
Tempe,135,Combined Heat and Power Facility,2019,1,3,1,2077.34,2077.34
Tempe,135,Combined Heat and Power Facility,2019,1,3,2,2096.56,2096.56
Tempe,135,Combined Heat and Power Facility,2019,1,3,3,2107.87,2107.87
Tempe,135,Combined Heat and Power Facility,2019,1,3,4,2092.47,2092.47
Tempe,135,Combined Heat and Power Facility,2019,1,3,5,2084.9,2084.9
Tempe,135,Combined Heat and Power Facility,2019,1,3,6,2072.95,2072.95
Tempe,135,Combined Heat and Power Facility,2019,1,3,7,2032.77,2032.77
Tempe,135,Combined Heat and Power Facility,2019,1,3,8,2002.64,2002.64
Tempe,135,Combined Heat and Power Facility,2019,1,3,9,1846.63,1846.63
Tempe,135,Combined Heat and Power Facility,2019,1,3,10,1715.62,1715.62
Tempe,135,Combined Heat and Power Facility,2019,1,3,11,1642.1,1642.1
Tempe,135,Combined Heat and Power Facility,2019,1,3,12,1623.51,1623.51
Tempe,135,Combined Heat and Power Facility,2019,1,3,13,1572.68,1572.68
Tempe,135,Combined Heat and Power Facility,2019,1,3,14,1623.94,1623.94
Tempe,135,Combined Heat and Power Facility,2019,1,3,15,1659.47,1659.47
Tempe,135,Combined Heat and Power Facility,2019,1,3,16,1706.74,1706.74
Tempe,135,Combined Heat and Power Facility,2019,1,3,17,1822.14,1822.14
Tempe,135,Combined Heat and Power Facility,2019,1,3,18,1880.62,1880.62
Tempe,135,Combined Heat and Power Facility,2019,1,3,19,1906.22,1906.22
Tempe,135,Combined Heat and Power Facility,2019,1,3,20,1949.56,1949.56
Tempe,135,Combined Heat and Power Facility,2019,1,3,21,1957.77,1957.77
Tempe,135,Combined Heat and Power Facility,2019,1,3,22,1980.93,1980.93
Tempe,135,Combined Heat and Power Facility,2019,1,3,23,1988.61,1988.61
Tempe,135,Combined Heat and Power Facility,2019,1,4,0,2025.78,2025.78
Tempe,135,Combined Heat and Power Facility,2019,1,4,1,2029.72,2029.72
Tempe,135,Combined Heat and Power Facility,2019,1,4,2,2062.7,2062.7
Tempe,135,Combined Heat and Power Facility,2019,1,4,3,2032.48,2032.48
Tempe,135,Combined Heat and Power Facility,2019,1,4,4,2013.42,2013.42
Tempe,135,Combined Heat and Power Facility,2019,1,4,5,2036.63,2036.63
Tempe,135,Combined Heat and Power Facility,2019,1,4,6,1999.27,1999.27
Tempe,135,Combined Heat and Power Facility,2019,1,4,7,1990.1,1990.1
Tempe,135,Combined Heat and Power Facility,2019,1,4,8,1923.1,1923.1
Tempe,135,Combined Heat and Power Facility,2019,1,4,9,1789.74,1789.74
Tempe,135,Combined Heat and Power Facility,2019,1,4,10,1650.07,1650.07
Tempe,135,Combined Heat and Power Facility,2019,1,4,11,1630.66,1630.66
Tempe,135,Combined Heat and Power Facility,2019,1,4,12,1600.1,1600.1
Tempe,135,Combined Heat and Power Facility,2019,1,4,13,1595.54,1595.54
Tempe,135,Combined Heat and Power Facility,2019,1,4,14,1576.92,1576.92
