campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Tempe,175,Verde Dickey Dome,2019,1,1,0,16.59,16.59
Tempe,175,Verde Dickey Dome,2019,1,1,1,16.61,16.61
Tempe,175,Verde Dickey Dome,2019,1,1,2,16.58,16.58
Tempe,175,Verde Dickey Dome,2019,1,1,3,16.49,16.49
Tempe,175,Verde Dickey Dome,2019,1,1,4,16.64,16.64
Tempe,175,Verde Dickey Dome,2019,1,1,5,16.91,16.91
Tempe,175,Verde Dickey Dome,2019,1,1,6,17.03,17.03
Tempe,175,Verde Dickey Dome,2019,1,1,7,16.66,16.66
Tempe,175,Verde Dickey Dome,2019,1,1,8,18.86,18.86
Tempe,175,Verde Dickey Dome,2019,1,1,9,20.81,20.81
Tempe,175,Verde Dickey Dome,2019,1,1,10,34.97,34.97
Tempe,175,Verde Dickey Dome,2019,1,1,11,40.03,40.03
Tempe,175,Verde Dickey Dome,2019,1,1,12,48.1,48.1
Tempe,175,Verde Dickey Dome,2019,1,1,13,48.48,48.48
Tempe,175,Verde Dickey Dome,2019,1,1,14,38.22,38.22
Tempe,175,Verde Dickey Dome,2019,1,1,15,39.53,39.53
Tempe,175,Verde Dickey Dome,2019,1,1,16,29.1,29.1
Tempe,175,Verde Dickey Dome,2019,1,1,17,18.2,18.2
Tempe,175,Verde Dickey Dome,2019,1,1,18,16.75,16.75
Tempe,175,Verde Dickey Dome,2019,1,1,19,17.46,17.46
Tempe,175,Verde Dickey Dome,2019,1,1,20,17.02,17.02
Tempe,175,Verde Dickey Dome,2019,1,1,21,17.16,17.16
Tempe,175,Verde Dickey Dome,2019,1,1,22,17.31,17.31
Tempe,175,Verde Dickey Dome,2019,1,1,23,17.13,17.13
Tempe,175,Verde Dickey Dome,2019,1,2,0,17.48,17.48
Tempe,175,Verde Dickey Dome,2019,1,2,1,17.62,17.62
Tempe,175,Verde Dickey Dome,2019,1,2,2,17.57,17.57
Tempe,175,Verde Dickey Dome,2019,1,2,3,17.64,17.64
Tempe,175,Verde Dickey Dome,2019,1,2,4,18.23,18.23
Tempe,175,Verde Dickey Dome,2019,1,2,5,17.94,17.94
Tempe,175,Verde Dickey Dome,2019,1,2,6,17.62,17.62
Tempe,175,Verde Dickey Dome,2019,1,2,7,25.94,25.94
Tempe,175,Verde Dickey Dome,2019,1,2,8,27.89,27.89
Tempe,175,Verde Dickey Dome,2019,1,2,9,37.32,37.32
Tempe,175,Verde Dickey Dome,2019,1,2,10,93.21,93.21
Tempe,175,Verde Dickey Dome,2019,1,2,11,62.37,62.37
Tempe,175,Verde Dickey Dome,2019,1,2,12,35.88,35.88
Tempe,175,Verde Dickey Dome,2019,1,2,13,49.98,49.98
Tempe,175,Verde Dickey Dome,2019,1,2,14,47.77,47.77
Tempe,175,Verde Dickey Dome,2019,1,2,15,40.82,40.82
Tempe,175,Verde Dickey Dome,2019,1,2,16,30.28,30.28
Tempe,175,Verde Dickey Dome,2019,1,2,17,18.81,18.81
Tempe,175,Verde Dickey Dome,2019,1,2,18,16.89,16.89
Tempe,175,Verde Dickey Dome,2019,1,2,19,16.79,16.79
Tempe,175,Verde Dickey Dome,2019,1,2,20,17.08,17.08
Tempe,175,Verde Dickey Dome,2019,1,2,21,17.38,17.38
Tempe,175,Verde Dickey Dome,2019,1,2,22,17.31,17.31
Tempe,175,Verde Dickey Dome,2019,1,2,23,17.64,17.64
Tempe,175,Verde Dickey Dome,2019,1,3,0,17.84,17.84
Tempe,175,Verde Dickey Dome,2019,1,3,1,18.24,18.24
Tempe,175,Verde Dickey Dome,2019,1,3,2,18.01,18.01
Tempe,175,Verde Dickey Dome,2019,1,3,3,18.19,18.19
Tempe,175,Verde Dickey Dome,2019,1,3,4,18.42,18.42
Tempe,175,Verde Dickey Dome,2019,1,3,5,18.33,18.33
Tempe,175,Verde Dickey Dome,2019,1,3,6,18.06,18.06
Tempe,175,Verde Dickey Dome,2019,1,3,7,18.1,18.1
Tempe,175,Verde Dickey Dome,2019,1,3,8,23.4,23.4
Tempe,175,Verde Dickey Dome,2019,1,3,9,37.4,37.4
Tempe,175,Verde Dickey Dome,2019,1,3,10,46.69,46.69
Tempe,175,Verde Dickey Dome,2019,1,3,11,110.4,110.4
Tempe,175,Verde Dickey Dome,2019,1,3,12,125.51,125.51
Tempe,175,Verde Dickey Dome,2019,1,3,13,124.51,124.51
Tempe,175,Verde Dickey Dome,2019,1,3,14,120.6,120.6
Tempe,175,Verde Dickey Dome,2019,1,3,15,114.12,114.12
Tempe,175,Verde Dickey Dome,2019,1,3,16,102.53,102.53
Tempe,175,Verde Dickey Dome,2019,1,3,17,90.86,90.86
Tempe,175,Verde Dickey Dome,2019,1,3,18,73.21,73.21
Tempe,175,Verde Dickey Dome,2019,1,3,19,16.83,16.83
Tempe,175,Verde Dickey Dome,2019,1,3,20,16.72,16.72
Tempe,175,Verde Dickey Dome,2019,1,3,21,17.68,17.68
Tempe,175,Verde Dickey Dome,2019,1,3,22,17.3,17.3
Tempe,175,Verde Dickey Dome,2019,1,3,23,17.03,17.03
Tempe,175,Verde Dickey Dome,2019,1,4,0,17.45,17.45
Tempe,175,Verde Dickey Dome,2019,1,4,1,17.51,17.51
Tempe,175,Verde Dickey Dome,2019,1,4,2,17.44,17.44
Tempe,175,Verde Dickey Dome,2019,1,4,3,17.75,17.75
Tempe,175,Verde Dickey Dome,2019,1,4,4,17.4,17.4
Tempe,175,Verde Dickey Dome,2019,1,4,5,17.54,17.54
Tempe,175,Verde Dickey Dome,2019,1,4,6,17.55,17.55
Tempe,175,Verde Dickey Dome,2019,1,4,7,17.57,17.57
Tempe,175,Verde Dickey Dome,2019,1,4,8,23.17,23.17
Tempe,175,Verde Dickey Dome,2019,1,4,9,37.03,37.03
Tempe,175,Verde Dickey Dome,2019,1,4,10,45.51,45.51
Tempe,175,Verde Dickey Dome,2019,1,4,11,50.25,50.25
Tempe,175,Verde Dickey Dome,2019,1,4,12,51.62,51.62
Tempe,175,Verde Dickey Dome,2019,1,4,13,108.42,108.42
Tempe,175,Verde Dickey Dome,2019,1,4,14,56.4,56.4
Tempe,175,Verde Dickey Dome,2019,1,4,15,39.95,39.95
Tempe,175,Verde Dickey Dome,2019,1,4,16,29.22,29.22
Tempe,175,Verde Dickey Dome,2019,1,4,17,39.59,39.59
Tempe,175,Verde Dickey Dome,2019,1,4,18,89.57,89.57
Tempe,175,Verde Dickey Dome,2019,1,4,19,89.09,89.09
Tempe,175,Verde Dickey Dome,2019,1,4,20,88.92,88.92
Tempe,175,Verde Dickey Dome,2019,1,4,21,89.53,89.53
Tempe,175,Verde Dickey Dome,2019,1,4,22,55.39,55.39
Tempe,175,Verde Dickey Dome,2019,1,4,23,16.64,16.64
Tempe,175,Verde Dickey Dome,2019,1,5,0,16.8,16.8
Tempe,175,Verde Dickey Dome,2019,1,5,1,16.94,16.94
Tempe,175,Verde Dickey Dome,2019,1,5,2,16.88,16.88
Tempe,175,Verde Dickey Dome,2019,1,5,3,16.8,16.8
Tempe,175,Verde Dickey Dome,2019,1,5,4,16.94,16.94
Tempe,175,Verde Dickey Dome,2019,1,5,5,17.05,17.05
Tempe,175,Verde Dickey Dome,2019,1,5,6,16.82,16.82
Tempe,175,Verde Dickey Dome,2019,1,5,7,17.07,17.07
Tempe,175,Verde Dickey Dome,2019,1,5,8,21.72,21.72
Tempe,175,Verde Dickey Dome,2019,1,5,9,100.62,100.62
Tempe,175,Verde Dickey Dome,2019,1,5,10,105.41,105.41
Tempe,175,Verde Dickey Dome,2019,1,5,11,108.34,108.34
Tempe,175,Verde Dickey Dome,2019,1,5,12,111.69,111.69
Tempe,175,Verde Dickey Dome,2019,1,5,13,106.59,106.59
Tempe,175,Verde Dickey Dome,2019,1,5,14,98.66,98.66
Tempe,175,Verde Dickey Dome,2019,1,5,15,94.47,94.47
Tempe,175,Verde Dickey Dome,2019,1,5,16,91.39,91.39
Tempe,175,Verde Dickey Dome,2019,1,5,17,89.04,89.04
Tempe,175,Verde Dickey Dome,2019,1,5,18,66.95,66.95
Tempe,175,Verde Dickey Dome,2019,1,5,19,16.23,16.23
Tempe,175,Verde Dickey Dome,2019,1,5,20,16.31,16.31
Tempe,175,Verde Dickey Dome,2019,1,5,21,16.19,16.19
Tempe,175,Verde Dickey Dome,2019,1,5,22,16.26,16.26
Tempe,175,Verde Dickey Dome,2019,1,5,23,16.25,16.25
Tempe,175,Verde Dickey Dome,2019,1,6,0,16.95,16.95
Tempe,175,Verde Dickey Dome,2019,1,6,1,15.95,15.95
Tempe,175,Verde Dickey Dome,2019,1,6,2,16.12,16.12
Tempe,175,Verde Dickey Dome,2019,1,6,3,16.3,16.3
Tempe,175,Verde Dickey Dome,2019,1,6,4,16.53,16.53
Tempe,175,Verde Dickey Dome,2019,1,6,5,16.08,16.08
Tempe,175,Verde Dickey Dome,2019,1,6,6,16.1,16.1
Tempe,175,Verde Dickey Dome,2019,1,6,7,16.22,16.22
Tempe,175,Verde Dickey Dome,2019,1,6,8,20.35,20.35
Tempe,175,Verde Dickey Dome,2019,1,6,9,92.94,92.94
Tempe,175,Verde Dickey Dome,2019,1,6,10,94.17,94.17
Tempe,175,Verde Dickey Dome,2019,1,6,11,96.38,96.38
Tempe,175,Verde Dickey Dome,2019,1,6,12,92.37,92.37
Tempe,175,Verde Dickey Dome,2019,1,6,13,102.5,102.5
Tempe,175,Verde Dickey Dome,2019,1,6,14,93.48,93.48
Tempe,175,Verde Dickey Dome,2019,1,6,15,96.28,96.28
Tempe,175,Verde Dickey Dome,2019,1,6,16,89.09,89.09
Tempe,175,Verde Dickey Dome,2019,1,6,17,87.84,87.84
Tempe,175,Verde Dickey Dome,2019,1,6,18,87.99,87.99
Tempe,175,Verde Dickey Dome,2019,1,6,19,44.32,44.32
Tempe,175,Verde Dickey Dome,2019,1,6,20,16.37,16.37
Tempe,175,Verde Dickey Dome,2019,1,6,21,16.33,16.33
Tempe,175,Verde Dickey Dome,2019,1,6,22,16.41,16.41
Tempe,175,Verde Dickey Dome,2019,1,6,23,16.43,16.43
Tempe,175,Verde Dickey Dome,2019,1,7,0,16.51,16.51
Tempe,175,Verde Dickey Dome,2019,1,7,1,16.57,16.57
Tempe,175,Verde Dickey Dome,2019,1,7,2,16.65,16.65
Tempe,175,Verde Dickey Dome,2019,1,7,3,16.72,16.72
Tempe,175,Verde Dickey Dome,2019,1,7,4,17.18,17.18
Tempe,175,Verde Dickey Dome,2019,1,7,5,16.53,16.53
Tempe,175,Verde Dickey Dome,2019,1,7,6,16.73,16.73
Tempe,175,Verde Dickey Dome,2019,1,7,7,16.63,16.63
