campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
,,,2019,1,1,0,0.0,0.0
,,,2019,1,1,1,45.68,45.68
,,,2019,1,1,2,66.77,66.77
,,,2019,1,1,3,58.99,58.99
,,,2019,1,1,4,59.26,59.26
,,,2019,1,1,5,55.22,55.22
,,,2019,1,1,6,59.0,59.0
,,,2019,1,1,7,56.29,56.29
,,,2019,1,1,8,53.71,53.71
,,,2019,1,1,9,53.62,53.62
,,,2019,1,1,10,53.01,53.01
,,,2019,1,1,11,55.0,55.0
,,,2019,1,1,12,51.77,51.77
,,,2019,1,1,13,53.16,53.16
,,,2019,1,1,14,51.04,51.04
,,,2019,1,1,15,50.44,50.44
,,,2019,1,1,16,54.0,54.0
,,,2019,1,1,17,56.93,56.93
,,,2019,1,1,18,60.48,60.48
,,,2019,1,1,19,61.72,61.72
,,,2019,1,1,20,66.24,66.24
,,,2019,1,1,21,58.89,58.89
,,,2019,1,1,22,54.15,54.15
,,,2019,1,1,23,58.49,58.49
,,,2019,1,2,0,64.96,64.96
,,,2019,1,2,1,62.07,62.07
,,,2019,1,2,2,57.96,57.96
,,,2019,1,2,3,53.57,53.57
,,,2019,1,2,4,51.83,51.83
,,,2019,1,2,5,49.98,49.98
,,,2019,1,2,6,58.99,58.99
,,,2019,1,2,7,55.99,55.99
,,,2019,1,2,8,67.28,67.28
,,,2019,1,2,9,60.4,60.4
,,,2019,1,2,10,57.85,57.85
,,,2019,1,2,11,57.54,57.54
,,,2019,1,2,12,61.33,61.33
,,,2019,1,2,13,60.76,60.76
,,,2019,1,2,14,58.37,58.37
,,,2019,1,2,15,61.6,61.6
,,,2019,1,2,16,66.05,66.05
,,,2019,1,2,17,66.98,66.98
,,,2019,1,2,18,69.76,69.76
,,,2019,1,2,19,64.61,64.61
,,,2019,1,2,20,71.73,71.73
,,,2019,1,2,21,69.45,69.45
,,,2019,1,2,22,64.13,64.13
,,,2019,1,2,23,62.81,62.81
,,,2019,1,3,0,65.47,65.47
,,,2019,1,3,1,65.76,65.76
,,,2019,1,3,2,67.3,67.3
,,,2019,1,3,3,62.58,62.58
,,,2019,1,3,4,69.7,69.7
,,,2019,1,3,5,66.88,66.88
,,,2019,1,3,6,68.24,68.24
,,,2019,1,3,7,62.97,62.97
,,,2019,1,3,8,63.46,63.46
,,,2019,1,3,9,63.89,63.89
,,,2019,1,3,10,57.62,57.62
,,,2019,1,3,11,57.45,57.45
,,,2019,1,3,12,59.63,59.63
,,,2019,1,3,13,61.29,61.29
,,,2019,1,3,14,61.36,61.36
,,,2019,1,3,15,66.76,66.76
