avg,cen
29.645714285714284,29.35
29.27857142857143,28.99
28.927142857142858,28.36
29.068571428571424,28.64
29.16857142857143,28.79
29.74,28.9
29.792857142857144,29.34
28.97714285714286,29.52
29.291428571428572,30.41
30.67285714285714,34.17
33.287142857142854,37.03
38.38428571428572,43.35
44.89857142857142,50.83
49.410000000000004,55.19
52.065714285714286,56.8
52.26571428571429,55.35
50.24142857142857,55.71
42.23714285714285,47.84
37.50285714285714,43.16
35.53000000000001,37.6
33.00285714285714,35.02
32.71714285714285,34.68
31.084285714285716,32.84
30.517142857142858,31.92
