,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,-0.0,4.11771018333921,5.408409141747814,18.39450551569318,22.54245783841921,21.094790447502394,22.462753882852052,23.478912635353183,17.715762109853888,21.182503428078274,17.841596728098214,20.389074777564876,22.84600074509811,18.912199981464337,22.046848773536176,16.215549277925103,16.838146391215737,18.331545513237597,18.36174693158112,19.36891633454827,21.63780754139936,23.643413062283077,20.761458724271534,20.76038130301576,21.549105654080222,21.314146244032816,9.820668348686944,4.594619913155779,17.935437401835674,6.248008923814945,18.558739072580003,22.458369609533168,16.833404058213812,21.615973350716725,8.288922011406907,4.2066360630813575,10.691833927270402,7.066297253771963,5.9377400907608315,23.593153329658982,20.47669746332883,22.634621081631412,24.205215227647308,24.477495859333178,19.665881956733934,21.884977392723826,20.813385128819938,21.660806775641117,18.056739280446873,22.110240090093576,18.55362961907355,17.290204459788136,17.9554439734202,9.06491071750162,16.328114378398176,14.326068675994387,15.871637224224342,14.23415092277948,16.999494213010784,15.706047402493146,12.955418792390535,13.925864291294433,14.073195376897946,7.523372663740528,6.531795567693864,14.04155275353488,16.92621282768273,18.600428335918128,25.370003312207707,15.996679816171005,12.067826586331604,8.139486817385201,6.336813179383025,3.5262021196457294,9.52528795817396
1,4.11771018333921,-0.0,3.103809300568443,19.842241462932375,19.058506527508758,21.373162981227658,20.416194339741526,24.15735619401715,19.244236448261212,18.33450321747664,18.696313447901048,19.748459277621553,21.687785422213423,20.89735332627805,22.88360271584841,21.764560845834588,22.01885820554035,21.116330323463792,20.721412540004696,20.613333424297593,23.74220116176122,16.47840649965205,22.079709444494014,18.254790869003845,21.4366631128808,21.671358014755715,13.715575626922263,4.853052069566996,21.641731333878948,10.491288678696923,19.83017561974475,19.675201564207352,17.68649325545025,20.593516009616774,12.556304806658062,6.15289352117805,10.999131497295217,11.690846102884965,4.147856911814255,20.75003151154194,22.365752963941812,22.01755121202342,25.819880594581623,25.672378084798154,22.30842210016766,21.035619130887486,23.02534376523131,16.168247493611585,19.732991024588,20.614122361065878,18.767276392576022,20.892513679130058,16.30940496853388,12.464901581227398,12.876928349628495,11.445414029148528,13.203401917251481,15.172102719310006,15.611942783348931,18.001790633826463,15.377400147126407,16.91525161855442,16.845541130974684,11.211687121208277,8.657256260952545,17.899610258509245,18.71469648095634,21.234379250872088,33.21067512187191,20.90905105458364,16.014855238775525,10.243624552418854,12.320314826798564,4.579004954085785,12.77993801946735
2,5.408409141747814,3.103809300568443,-0.0,19.964455412522263,20.072017975695953,21.233851385833823,22.150903656040942,26.059435703506303,22.37843195241095,23.398160823882186,19.591134636085716,21.82722174079626,21.885127757481012,23.596294392740205,26.664308440380818,22.17468803268295,22.6179883274786,20.23583075547672,19.016958728644955,24.463163217827883,23.403333588912776,16.400696998897278,23.574587394695033,21.377429902422435,27.05059404284796,21.542542522883117,13.776491346413968,4.80100894734091,23.01744707684737,9.840847319174184,21.60799020075364,22.695398052178923,17.573820889848886,20.53954101901225,10.083451987147411,6.325434435126542,10.829891431355065,13.837613125405104,7.518235916946165,20.285562831144,23.18522735698477,22.441190209861535,24.577568182673247,28.106147226478168,23.661771766961987,25.433447414272823,21.646454978570247,16.965463483915027,17.875371694909525,21.490096228725484,21.51467263767607,23.01546003808646,15.237619317754195,15.441620976715262,12.48979211898612,14.85012969779557,13.164577432291884,18.423751943425934,16.060390632303438,17.225677408046852,16.794791294979635,17.52205723705988,18.38570700473851,10.004859404272613,9.660811483687466,20.744551898032025,20.827122856568625,24.957656691912394,23.965769054928916,21.767795686706503,16.115789333389905,11.03287064187429,12.422341201618954,3.870476840860899,12.681773088075182
3,18.39450551569318,19.842241462932375,19.964455412522263,-0.0,7.179471718984525,15.132051622010898,21.239883362858166,21.996284415719618,12.459227502992409,18.934359724805567,21.99354914278387,18.75845546996245,20.594266782878343,22.339036094257708,17.921206470663254,4.95111302705947,5.020464703358397,8.711483529723896,12.26738371564342,18.846034770534786,17.988380890623933,17.389358715990202,20.892990118914184,20.823191426094702,23.522221393389948,22.19690416130351,21.062805427207238,20.784239500111102,4.202391100560627,23.668601454742134,9.628878429216936,21.101264227590626,20.107057064061227,19.353053600203882,23.02382576069149,19.378682226203424,21.52318500980155,16.423502748752384,13.376345483950713,12.20207616435619,17.032771277282823,20.113515151911148,18.5941791515041,17.1607102376229,21.841351420958276,21.692184774450418,15.345836575017941,15.824355851015374,14.299030127896177,21.45465117896658,21.577196169716142,15.08649293096163,8.580605647239809,14.481189909585163,13.026358858809003,12.74668772092769,13.940823280963095,10.035736950551193,17.3717575097268,13.172302515779384,32.90104179671201,34.34297077870323,31.505945317888763,23.451646046721624,26.901284078073434,18.184548496362954,17.23324056844248,19.2746736066929,44.35400952490286,25.73183694326228,25.115694367862798,23.431338549724977,22.02107228229015,23.41165307013134,25.340815891799444
4,22.54245783841921,19.058506527508758,20.072017975695953,7.179471718984525,-0.0,8.889468905909911,15.757317291791582,24.161212968141538,9.616800896098201,16.551061145515533,21.414507532209907,13.64014264076153,19.955843507655892,18.579677636072162,17.12550871332406,9.458628132691967,10.043676794200149,3.558488156309093,7.04204910354823,19.22720012672444,16.964133239502672,20.654296072073073,17.21599317096511,21.845731597591264,17.91502286428503,17.07774573077819,21.174829166523658,23.78726938366485,4.331236140173362,22.12279467761836,4.95714743436389,15.977502122737615,19.3738238882822,23.375770656473406,22.61045356965927,18.176761758804993,24.695252910935437,15.209268998980177,15.067667357128395,9.896417873053345,14.455124617682788,20.3218305992796,19.324790296515935,18.774707539941932,19.653128063492886,19.818485559226062,17.362036732715456,17.580596047614037,14.42864861135291,18.409383795454048,21.508125001576534,12.947706181112192,7.585059878470816,15.588012671126327,11.193576384670585,14.265748932424792,14.609632592220635,12.608026744143006,18.060928754611044,13.734088089182181,34.113600788104456,31.888143896300328,29.831718769639387,26.55851501886788,26.87356116278342,18.26048346346451,18.827593142279486,19.745247167497723,39.30207793308573,27.496499612897363,27.642931930698865,20.285769743345092,20.158476123412825,26.375435080713256,24.03056194253618
5,21.094790447502394,21.373162981227658,21.233851385833823,15.132051622010898,8.889468905909911,-0.0,13.599761765158968,23.604121552564315,7.094614783223778,14.714716457045407,17.328433120656253,11.97634403427627,11.168991376446407,14.164827597151982,13.457124528251432,19.79086304123462,20.81155051841192,8.65787771729158,4.530053020473814,13.52262079192598,15.552767748027726,21.45434897232337,17.600991315156147,17.490795205284194,16.990378838021904,11.601171935188487,20.936157601668246,24.006770627204087,11.771516996405085,30.83240614307066,5.293276257178927,11.11852469195913,19.694952959664743,23.389813665155874,22.41091022601144,27.656200154859196,26.605401276541087,14.871433960080482,16.925975372398902,4.015605680017033,7.944151010167762,17.456766819528493,13.903721490418777,16.47099732376488,16.462075715890673,14.99423423207242,17.674724052264377,15.616652192807653,16.978496492115745,12.82215887612233,25.081720322163445,10.68132649181283,14.962492093722192,10.544254561554988,12.704453709205596,14.673987662883539,11.893373211130108,13.47860653620071,15.30615741885099,12.764190277408636,33.38769544639239,34.68994021638088,33.38145541901489,28.194156985683716,26.621223490682752,20.72405661846315,17.86992049037387,15.300252389088321,45.709377355334524,22.719974571402506,22.200440794939567,33.40632011988618,23.891260324640378,24.1299468846258,34.22032533226755
6,22.462753882852052,20.416194339741526,22.150903656040942,21.239883362858166,15.757317291791582,13.599761765158968,-0.0,26.64092618929513,12.626431337767555,4.230668703442067,17.534942563500447,5.858409825152856,6.421004762634434,15.609445175026842,11.769425122776203,18.92483688288881,24.4503565677343,14.182191221313266,14.618039627110969,9.072930540478573,5.08968660250761,19.31928589319143,14.551634574919234,21.148222625453688,6.276304081851248,3.942945950541047,21.52441670448649,23.590719819057306,16.86458713997342,30.6849108715886,14.889987825824111,2.6423811670410737,19.108613976665403,16.225561619804505,20.715593937979612,25.75748867559316,28.369393252229994,17.25800795096909,15.99183142278252,11.493574521945117,4.11859893375522,11.699831124856393,3.4367604091787616,6.159177784456523,12.947781296183075,4.111321002167665,17.268817702636483,17.096941498832496,17.43804486223538,14.33102152345177,24.512868409108556,8.534748157157587,22.82973455935457,13.940047982905899,10.308412488651566,15.981182595296255,13.335527624646652,12.820859629480015,9.900095361801897,14.032286828065466,30.047057394491116,29.87947285264266,29.94886426476184,31.218506774985226,26.59584618759019,25.40602037551018,13.486088883393297,15.580114355564854,32.8919743131836,32.243377309168125,29.222990399435286,30.012006370177986,20.92117188638524,24.65038589421202,30.66510193759963
7,23.478912635353183,24.15735619401715,26.059435703506303,21.996284415719618,24.161212968141538,23.604121552564315,26.64092618929513,-0.0,18.346194307479013,22.769614043240843,26.117661858561274,24.69245572383376,23.51462737054169,20.4739460239814,22.74676018710849,26.058884868527972,25.153578632809904,23.19122191742416,24.034500378636356,16.500036872887797,24.608351138094022,18.23844454647779,17.791366776055458,16.96764941204863,29.414981010653637,25.059795819808794,31.333601283858968,27.99743182715813,22.283020946979576,28.50748204743692,23.15213036847812,23.989613674863538,23.21659773502126,28.210151892498082,28.613386025075503,25.182307569575524,22.179116160070187,29.219701802836138,17.960632465318376,16.50826878169387,20.085925414203835,17.75028722866607,25.074605349474197,23.61139938278121,18.87641343709042,27.90468629283125,17.150425559140064,21.436486458844765,23.56679852479671,24.485883371035985,18.73771465272498,16.98337515739674,22.213519878131674,17.38223931619112,18.748340673798616,16.394197928439286,24.218798654419043,16.84723648400485,17.00825024577114,21.353018781019696,35.91357829235543,35.022678447061736,32.796395588596425,28.810939805876348,31.17691859686853,32.67280974211471,18.45474675053022,17.067948652132902,53.1801775939802,32.60239556818231,29.25563894939157,28.673243033992993,25.619502064384896,28.019318319295948,27.662918389433823
8,17.715762109853888,19.244236448261212,22.37843195241095,12.459227502992409,9.616800896098201,7.094614783223778,12.626431337767555,18.346194307479013,-0.0,13.905718131492161,20.634422885646167,11.80350047587918,13.339267492100909,18.498778819816284,6.850217898860865,13.293005406006044,17.407435784899544,11.55517386410182,3.5874714818722446,13.23208713440408,15.353221040723415,23.573098210363028,19.22532319300758,24.065215048433046,17.59918081288539,11.539219263975268,14.947111264063974,18.751213607445532,12.135426640202224,27.74509076715179,6.889855999641093,11.461131914179658,19.837173454772373,23.319714715962505,16.653596123987384,22.908802916521335,21.25542346593723,13.356744785616616,14.933969671201275,5.239747576406358,9.000421051748864,14.3756486746498,14.528080663205689,15.426588122157076,15.914797006668309,14.787490603547726,18.112911246078554,16.836817120551334,17.63669542843516,19.33188154866977,20.193309479012964,7.663855335138613,6.752493136495191,11.6933720064232,10.787897927753777,14.983431579461945,14.672442361276703,13.044629072155045,13.242030635373306,12.522536241477583,28.070452833163674,27.458858543050777,32.346922748527014,26.67749501376216,23.935058700438088,21.74343115173678,19.853438204830287,17.77036681166232,27.408610936353345,23.278596686396984,22.71479756942304,28.28075717516553,17.151892265316025,18.635231999992886,27.729539221450135
9,21.182503428078274,18.33450321747664,23.398160823882186,18.934359724805567,16.551061145515533,14.714716457045407,4.230668703442067,22.769614043240843,13.905718131492161,-0.0,22.196816854564524,5.537255742593837,9.028463064885244,10.09275337587957,10.417599163640334,21.020623548404437,18.42660414633267,15.015601601433312,15.547476509463147,10.464618553912715,5.367143369032109,24.284723001309214,9.776074736479286,13.02306501459236,5.528834005035656,5.163993967368593,20.494698834977772,25.747988627511877,17.86781721766349,22.42279129588584,16.321976764335314,2.523483823052908,20.51507769905067,25.217495392497828,23.168849594551556,19.889866320098296,27.742715696194356,17.15852521037566,17.173302501983976,10.637925279687419,7.108958371052989,14.778613596413285,3.830651927616109,10.451758268260793,10.673820872321855,4.238892247309887,19.177343779910228,22.31812622732,18.268787107979097,9.333623790890615,16.755745251715343,7.8671702311480916,21.59331279758864,12.041974737742198,12.714806743540516,14.415312503555601,16.389338470778732,14.338792876754882,12.40759454332615,14.5628667585598,29.057684316103135,33.218028537380576,31.75334497158195,27.00796042164392,26.22461585851847,21.899782579256716,13.801071330975406,18.623085582328482,39.990914889796365,31.363967470618295,27.103302003921726,24.49246538727394,20.034771832072177,24.960544514971527,25.16300084413611
