,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,-0.0,15.817746888234142,14.659061471250613,9.901985540156634,15.780234259140439,14.935896205738363,10.997944071469636,10.800022041080723,16.384315971686433,7.70181325687436,4.017520900897837,11.173643789536293,15.128938554829517,8.884562719574753,21.543997343891196,18.697152165284596,8.370900749341917,15.45916646544385,16.79251542803864,8.706864732169004,8.495896010157459,10.853605757224882,8.857159011387324,5.880835966288001,9.89488263746241,9.74601181181236,6.892999384986289
1,15.817746888234142,-0.0,7.661785104759287,7.33982606008892,8.123037145617959,4.056511149926373,7.310992827451841,9.13275786603766,9.987500948842344,9.27161466823215,16.719526880397087,6.837853011912822,8.070671148945701,9.349830650939866,9.98667560945856,8.49403406828257,7.607143421105805,8.938213952651687,10.200184702729656,8.516614701634344,9.038640436204219,22.52454147984051,7.5977333670857155,13.788715206467062,12.047867774085717,21.617094952096608,10.282309460379874
2,14.659061471250613,7.661785104759287,-0.0,5.403489907923017,5.999041513532042,6.361696529330364,6.998435587880596,7.475136480924972,6.78023049451315,9.391096392009397,18.731112106551176,7.043076419279473,3.3832927426295805,7.08332585802268,8.75265402936327,9.711385285641114,6.45895019144761,8.543662405912375,8.667562373394231,6.748110580810349,10.920129692403998,18.586466368902173,7.436285628876812,13.233034703474374,10.67639224579384,17.4719672473088,8.353673305094953
3,9.901985540156634,7.33982606008892,5.403489907923017,-0.0,9.157431495530552,8.876048585623218,8.039065586612399,7.515011858264461,11.082043095791226,7.482788302141667,16.350277772865127,5.1571564185592464,6.864567333571252,5.208039107690006,13.40810033586067,9.754939781105538,6.532754590645924,11.543582951205565,12.27469456211134,8.715988452433852,7.824706652149693,19.566170720053893,8.849413156100924,12.687010938756604,11.742325734036106,17.787544002331575,7.161946464583198
4,15.780234259140439,8.123037145617959,5.999041513532042,9.157431495530552,-0.0,5.784197352552212,4.925451606751201,9.260363338672816,3.17092668808885,8.332944713690514,16.075981741872905,6.647527770614608,5.885935212901305,9.559012419395517,6.019691693112094,8.061691543019904,7.700873676235435,7.548035836140326,5.2160708464447705,6.016925183912218,8.22700870560579,19.774269104449573,6.369587938695051,12.225513668191367,7.856239367177476,18.778239852754176,8.6285772743007
5,14.935896205738363,4.056511149926373,6.361696529330364,8.876048585623218,5.784197352552212,-0.0,5.818752843436964,6.829463355858343,7.12116072392926,11.133162259818222,18.08286937465724,5.725147318809784,4.058669048055039,9.291307354771577,8.865998740783674,5.782836919577141,5.785659749916226,8.859537942439413,6.84494645788744,9.20442407292717,10.465863297035602,23.842445717638142,8.145913424215252,12.941953089420707,11.293131308415639,21.171941092006502,8.989316332601726
6,10.997944071469636,7.310992827451841,6.998435587880596,8.039065586612399,4.925451606751201,5.818752843436964,-0.0,6.91814163127053,7.090225152357894,5.01781308834087,12.819422791101081,6.712928967632568,8.81591504762298,8.752846881628665,11.820784558790056,11.227480061905798,4.966138444134609,5.896409851478399,7.315208201008176,3.5541389459714536,4.531584828445995,14.118721962739391,3.537227402360758,7.351488743538291,3.567376773407382,13.60750691880056,6.738573728969161
7,10.800022041080723,9.13275786603766,7.475136480924972,7.515011858264461,9.260363338672816,6.829463355858343,6.91814163127053,-0.0,9.49330574231546,8.866440954236106,12.094106357223795,6.502921201699714,9.31096623366905,6.402435746962972,14.64491341091867,7.483901501561666,4.97000029543437,3.9825756514839488,13.41256441090575,6.925418906028693,11.50250801908023,17.39285861183282,8.053979183272034,8.304369259160913,8.997196885402722,16.42250781385912,4.551957180330463
8,16.384315971686433,9.987500948842344,6.78023049451315,11.082043095791226,3.17092668808885,7.12116072392926,7.090225152357894,9.49330574231546,-0.0,10.88751875054824,15.683245854698416,7.556727591969521,5.931998483240423,8.368971306167763,6.38153920810059,8.775186761879759,10.277892501894494,7.254655356567628,3.7578505022567823,6.92574162441493,10.586546103399627,20.803830581097937,8.96485373649082,11.411974256158155,8.11426256750061,18.044793693019056,10.680337235358179
9,7.70181325687436,9.27161466823215,9.391096392009397,7.482788302141667,8.332944713690514,11.133162259818222,5.01781308834087,8.866440954236106,10.88751875054824,-0.0,8.876736493718118,6.641096665606038,8.946623765692783,5.104127372956096,12.209182899123501,16.7850841378312,5.025251776405596,7.698419043160501,12.613635519674053,3.048219974250042,3.9364277842149393,12.936118281257924,4.933402276731438,4.961724601071587,4.676660820578165,10.59156590417565,3.5830519104370113
10,4.017520900897837,16.719526880397087,18.731112106551176,16.350277772865127,16.075981741872905,18.08286937465724,12.819422791101081,12.094106357223795,15.683245854698416,8.876736493718118,-0.0,12.900891100367895,18.133472811962474,10.75759120724897,21.86666457392186,17.364119507181986,10.14122781321825,14.126548354157793,19.461783039637847,10.479929629207442,10.93725654985203,5.217074925088899,12.502113628678426,5.0381221722012315,11.40117193681104,4.726664189214498,7.958881827792553
11,11.173643789536293,6.837853011912822,7.043076419279473,5.1571564185592464,6.647527770614608,5.725147318809784,6.712928967632568,6.502921201699714,7.556727591969521,6.641096665606038,12.900891100367895,-0.0,5.4568035617595845,5.732365626881666,11.297316059623226,10.810658295914243,4.127027108884396,5.478749479669032,9.392998048470687,5.8981741925666675,8.33111877173358,20.518050020529387,6.228022511246462,9.717349676315258,9.273530776000895,17.746916353512255,6.605833252720196
12,15.128938554829517,8.070671148945701,3.3832927426295805,6.864567333571252,5.885935212901305,4.058669048055039,8.81591504762298,9.31096623366905,5.931998483240423,8.946623765692783,18.133472811962474,5.4568035617595845,-0.0,7.183563150282087,6.270400285294021,6.749758573639129,7.145090023071313,10.534151780822224,6.3897472312979255,8.150212820374257,10.468176120085735,24.48058397273799,8.954376091856657,15.040533953669767,12.950066673439341,20.134330485859252,9.810145412784
13,8.884562719574753,9.349830650939866,7.08332585802268,5.208039107690006,9.559012419395517,9.291307354771577,8.752846881628665,6.402435746962972,8.368971306167763,5.104127372956096,10.75759120724897,5.732365626881666,7.183563150282087,-0.0,13.566681979492069,12.55553156965164,5.638994100330787,7.133386792792377,14.371687185976693,6.637168076549729,6.9335924041778245,14.484939395025679,8.245784088574048,7.681896014485009,8.121233097005925,13.815767956496137,5.538214573071694
14,21.543997343891196,9.98667560945856,8.75265402936327,13.40810033586067,6.019691693112094,8.865998740783674,11.820784558790056,14.64491341091867,6.38153920810059,12.209182899123501,21.86666457392186,11.297316059623226,6.270400285294021,13.566681979492069,-0.0,9.831207226551959,15.169258587761856,12.541051606650278,4.755468126647361,11.620399636462917,13.907835207326476,26.51394423326503,12.205396895642222,18.292763090250656,16.112980654206936,25.984183909931904,14.79525879094636
