campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
West,915,Sun Devil Fitness WEST,2019,1,1,0,26.65,0.5281690140845071,26.65,0.5281690140845071
West,915,Sun Devil Fitness WEST,2019,1,1,1,26.96,0.4929577464788733,26.96,0.4929577464788733
West,915,Sun Devil Fitness WEST,2019,1,1,2,27.84,0.3873239436619719,27.84,0.3873239436619719
West,915,Sun Devil Fitness WEST,2019,1,1,3,28.61,0.4225352112676057,28.61,0.4225352112676057
West,915,Sun Devil Fitness WEST,2019,1,1,4,28.57,0.3873239436619719,28.57,0.3873239436619719
West,915,Sun Devil Fitness WEST,2019,1,1,5,45.54,578.6971830985916,45.54,578.6971830985916
West,915,Sun Devil Fitness WEST,2019,1,1,6,60.24,641.4788732394367,60.24,641.4788732394367
West,915,Sun Devil Fitness WEST,2019,1,1,7,59.62,707.4295774647888,59.62,707.4295774647888
West,915,Sun Devil Fitness WEST,2019,1,1,8,57.24,709.0140845070424,57.24,709.0140845070424
West,915,Sun Devil Fitness WEST,2019,1,1,9,55.5,743.0633802816902,55.5,743.0633802816902
West,915,Sun Devil Fitness WEST,2019,1,1,10,54.11,750.9154929577466,54.11,750.9154929577466
West,915,Sun Devil Fitness WEST,2019,1,1,11,57.76,695.1760563380283,57.76,695.1760563380283
West,915,Sun Devil Fitness WEST,2019,1,1,12,58.59,661.8661971830986,58.59,661.8661971830986
West,915,Sun Devil Fitness WEST,2019,1,1,13,58.9,634.4718309859155,58.9,634.4718309859155
West,915,Sun Devil Fitness WEST,2019,1,1,14,58.42,624.3661971830986,58.42,624.3661971830986
West,915,Sun Devil Fitness WEST,2019,1,1,15,58.19,633.8028169014085,58.19,633.8028169014085
West,915,Sun Devil Fitness WEST,2019,1,1,16,57.68,639.5422535211268,57.68,639.5422535211268
West,915,Sun Devil Fitness WEST,2019,1,1,17,56.91,649.0140845070422,56.91,649.0140845070422
West,915,Sun Devil Fitness WEST,2019,1,1,18,63.96,661.1267605633802,63.96,661.1267605633802
West,915,Sun Devil Fitness WEST,2019,1,1,19,67.02,680.6690140845071,67.02,680.6690140845071
West,915,Sun Devil Fitness WEST,2019,1,1,20,66.24,713.4859154929578,66.24,713.4859154929578
West,915,Sun Devil Fitness WEST,2019,1,1,21,64.07,720.7394366197183,64.07,720.7394366197183
West,915,Sun Devil Fitness WEST,2019,1,1,22,46.99,763.5563380281691,46.99,763.5563380281691
West,915,Sun Devil Fitness WEST,2019,1,1,23,36.32,224.2253521126761,36.32,224.2253521126761
West,915,Sun Devil Fitness WEST,2019,1,2,0,25.15,0.4225352112676057,25.15,0.4225352112676057
West,915,Sun Devil Fitness WEST,2019,1,2,1,24.96,0.31690140845070425,24.96,0.31690140845070425
West,915,Sun Devil Fitness WEST,2019,1,2,2,25.12,0.3521126760563381,25.12,0.3521126760563381
West,915,Sun Devil Fitness WEST,2019,1,2,3,25.24,0.3521126760563381,25.24,0.3521126760563381
West,915,Sun Devil Fitness WEST,2019,1,2,4,26.05,0.3521126760563381,26.05,0.3521126760563381
West,915,Sun Devil Fitness WEST,2019,1,2,5,40.93,595.5281690140846,40.93,595.5281690140846
West,915,Sun Devil Fitness WEST,2019,1,2,6,58.49,704.4366197183099,58.49,704.4366197183099
West,915,Sun Devil Fitness WEST,2019,1,2,7,75.66,827.2535211267606,75.66,827.2535211267606
West,915,Sun Devil Fitness WEST,2019,1,2,8,73.45,829.7183098591548,73.45,829.7183098591548
West,915,Sun Devil Fitness WEST,2019,1,2,9,75.82,794.7887323943663,75.82,794.7887323943663
West,915,Sun Devil Fitness WEST,2019,1,2,10,74.95,756.1971830985916,74.95,756.1971830985916
West,915,Sun Devil Fitness WEST,2019,1,2,11,77.13,723.8028169014085,77.13,723.8028169014085
West,915,Sun Devil Fitness WEST,2019,1,2,12,77.6,701.830985915493,77.6,701.830985915493
West,915,Sun Devil Fitness WEST,2019,1,2,13,76.71,673.0985915492959,76.71,673.0985915492959
West,915,Sun Devil Fitness WEST,2019,1,2,14,75.73,662.8169014084508,75.73,662.8169014084508
West,915,Sun Devil Fitness WEST,2019,1,2,15,78.82,658.4154929577467,78.82,658.4154929577467
West,915,Sun Devil Fitness WEST,2019,1,2,16,78.04,690.5985915492959,78.04,690.5985915492959
West,915,Sun Devil Fitness WEST,2019,1,2,17,76.33,711.161971830986,76.33,711.161971830986
West,915,Sun Devil Fitness WEST,2019,1,2,18,81.75,738.2042253521128,81.75,738.2042253521128
West,915,Sun Devil Fitness WEST,2019,1,2,19,80.56,767.1478873239438,80.56,767.1478873239438
West,915,Sun Devil Fitness WEST,2019,1,2,20,66.41,775.9507042253523,66.41,775.9507042253523
West,915,Sun Devil Fitness WEST,2019,1,2,21,59.11,781.8661971830987,59.11,781.8661971830987
West,915,Sun Devil Fitness WEST,2019,1,2,22,48.45,835.3521126760563,48.45,835.3521126760563
West,915,Sun Devil Fitness WEST,2019,1,2,23,48.52,276.44366197183103,48.52,276.44366197183103
West,915,Sun Devil Fitness WEST,2019,1,3,0,49.04,0.5985915492957747,49.04,0.5985915492957747
West,915,Sun Devil Fitness WEST,2019,1,3,1,48.53,0.6338028169014085,48.53,0.6338028169014085
West,915,Sun Devil Fitness WEST,2019,1,3,2,46.75,0.5633802816901409,46.75,0.5633802816901409
West,915,Sun Devil Fitness WEST,2019,1,3,3,45.62,0.5633802816901409,45.62,0.5633802816901409
West,915,Sun Devil Fitness WEST,2019,1,3,4,28.05,0.4225352112676057,28.05,0.4225352112676057
West,915,Sun Devil Fitness WEST,2019,1,3,5,41.22,672.5352112676057,41.22,672.5352112676057
West,915,Sun Devil Fitness WEST,2019,1,3,6,56.37,764.1197183098593,56.37,764.1197183098593
West,915,Sun Devil Fitness WEST,2019,1,3,7,64.34,858.9788732394368,64.34,858.9788732394368
