campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
West,903,University Center,2019,1,1,0,344.26,30.88028169014085,344.26,30.88028169014085
West,903,University Center,2019,1,1,1,341.78,27.112676056338028,341.78,27.112676056338028
West,903,University Center,2019,1,1,2,342.49,24.014084507042256,342.49,24.014084507042256
West,903,University Center,2019,1,1,3,350.44,26.056338028169023,350.44,26.056338028169023
West,903,University Center,2019,1,1,4,358.8,25.176056338028175,358.8,25.176056338028175
West,903,University Center,2019,1,1,5,385.43,52.74647887323944,385.43,52.74647887323944
West,903,University Center,2019,1,1,6,395.92,33.380281690140855,395.92,33.380281690140855
West,903,University Center,2019,1,1,7,389.42,26.19718309859155,389.42,26.19718309859155
West,903,University Center,2019,1,1,8,367.35,25.140845070422536,367.35,25.140845070422536
West,903,University Center,2019,1,1,9,352.92,19.753521126760567,352.92,19.753521126760567
West,903,University Center,2019,1,1,10,327.7,20.633802816901408,327.7,20.633802816901408
West,903,University Center,2019,1,1,11,314.67,21.056338028169016,314.67,21.056338028169016
West,903,University Center,2019,1,1,12,300.3,20.42253521126761,300.3,20.42253521126761
West,903,University Center,2019,1,1,13,295.08,21.37323943661972,295.08,21.37323943661972
West,903,University Center,2019,1,1,14,279.04,29.507042253521128,279.04,29.507042253521128
West,903,University Center,2019,1,1,15,274.23,31.549295774647888,274.23,31.549295774647888
West,903,University Center,2019,1,1,16,265.33,23.87323943661972,265.33,23.87323943661972
West,903,University Center,2019,1,1,17,282.27,17.85211267605634,282.27,17.85211267605634
West,903,University Center,2019,1,1,18,320.58,15.704225352112678,320.58,15.704225352112678
West,903,University Center,2019,1,1,19,332.71,17.2887323943662,332.71,17.2887323943662
West,903,University Center,2019,1,1,20,337.05,16.584507042253524,337.05,16.584507042253524
West,903,University Center,2019,1,1,21,345.86,16.408450704225356,345.86,16.408450704225356
West,903,University Center,2019,1,1,22,346.11,17.04225352112676,346.11,17.04225352112676
West,903,University Center,2019,1,1,23,354.77,27.21830985915493,354.77,27.21830985915493
West,903,University Center,2019,1,2,0,357.23,26.86619718309859,357.23,26.86619718309859
West,903,University Center,2019,1,2,1,361.44,25.88028169014085,361.44,25.88028169014085
West,903,University Center,2019,1,2,2,361.55,24.859154929577464,361.55,24.859154929577464
West,903,University Center,2019,1,2,3,375.79,26.09154929577465,375.79,26.09154929577465
West,903,University Center,2019,1,2,4,377.26,23.485915492957748,377.26,23.485915492957748
West,903,University Center,2019,1,2,5,409.94,54.96478873239437,409.94,54.96478873239437
West,903,University Center,2019,1,2,6,418.01,30.24647887323944,418.01,30.24647887323944
West,903,University Center,2019,1,2,7,417.35,25.457746478873247,417.35,25.457746478873247
West,903,University Center,2019,1,2,8,416.33,22.21830985915493,416.33,22.21830985915493
West,903,University Center,2019,1,2,9,411.94,21.514084507042256,411.94,21.514084507042256
