0,1,2,time,week
260.43,787.29,20.59,2019-08-24 00:00:00,6
255.73,752.82,20.59,2019-08-24 01:00:00,6
256.4,757.71,41.18,2019-08-24 02:00:00,6
255.58,762.78,35.29,2019-08-24 03:00:00,6
256.15,758.03,29.41,2019-08-24 04:00:00,6
261.28,744.4,32.35,2019-08-24 05:00:00,6
260.63,787.75,35.29,2019-08-24 06:00:00,6
275.5,859.96,29.41,2019-08-24 07:00:00,6
289.07,847.96,20.59,2019-08-24 08:00:00,6
303.5,725.32,41.18,2019-08-24 09:00:00,6
309.52,375.35,32.35,2019-08-24 10:00:00,6
310.8,207.22,32.35,2019-08-24 11:00:00,6
314.05,117.43,26.47,2019-08-24 12:00:00,6
321.68,126.58,26.47,2019-08-24 13:00:00,6
316.17,90.46,23.53,2019-08-24 14:00:00,6
312.2,98.94,11.76,2019-08-24 15:00:00,6
308.92,99.79,38.24,2019-08-24 16:00:00,6
309.6,325.88,23.53,2019-08-24 17:00:00,6
305.07,889.82,20.59,2019-08-24 18:00:00,6
300.42,932.75,20.59,2019-08-24 19:00:00,6
285.08,892.39,14.71,2019-08-24 20:00:00,6
284.13,851.8,47.06,2019-08-24 21:00:00,6
266.97,765.18,26.47,2019-08-24 22:00:00,6
261.0,765.18,23.53,2019-08-24 23:00:00,6
255.27,681.65,50.0,2019-08-31 00:00:00,6
248.75,656.97,32.35,2019-08-31 01:00:00,6
248.32,640.6,32.35,2019-08-31 02:00:00,6
246.18,636.76,29.41,2019-08-31 03:00:00,6
246.37,650.77,32.35,2019-08-31 04:00:00,6
249.42,660.42,29.41,2019-08-31 05:00:00,6
255.65,708.35,17.65,2019-08-31 06:00:00,6
267.22,865.77,61.76,2019-08-31 07:00:00,6
268.25,868.66,35.29,2019-08-31 08:00:00,6
272.72,924.37,32.35,2019-08-31 09:00:00,6
282.43,918.06,32.35,2019-08-31 10:00:00,6
288.18,925.85,26.47,2019-08-31 11:00:00,6
288.22,918.7,11.76,2019-08-31 12:00:00,6
294.03,919.93,52.94,2019-08-31 13:00:00,6
297.08,944.26,29.41,2019-08-31 14:00:00,6
297.22,951.16,23.53,2019-08-31 15:00:00,6
301.92,940.99,23.53,2019-08-31 16:00:00,6
295.67,924.86,23.53,2019-08-31 17:00:00,6
289.58,878.17,14.71,2019-08-31 18:00:00,6
285.68,805.95,38.24,2019-08-31 19:00:00,6
274.57,773.91,32.35,2019-08-31 20:00:00,6
271.2,763.17,29.41,2019-08-31 21:00:00,6
254.67,695.28,26.47,2019-08-31 22:00:00,6
251.58,691.62,23.53,2019-08-31 23:00:00,6
254.12,688.8,29.41,2019-09-07 00:00:00,6
250.75,692.25,32.35,2019-09-07 01:00:00,6
249.53,696.02,26.47,2019-09-07 02:00:00,6
254.03,689.58,26.47,2019-09-07 03:00:00,6
248.1,678.06,23.53,2019-09-07 04:00:00,6
251.05,728.87,23.53,2019-09-07 05:00:00,6
254.82,735.04,11.76,2019-09-07 06:00:00,6
269.43,795.14,47.06,2019-09-07 07:00:00,6
278.67,818.45,29.41,2019-09-07 08:00:00,6
290.3,482.85,29.41,2019-09-07 09:00:00,6
296.4,125.25,23.53,2019-09-07 10:00:00,6
297.93,80.25,23.53,2019-09-07 11:00:00,6
306.92,81.73,14.71,2019-09-07 12:00:00,6
314.3,81.9,35.29,2019-09-07 13:00:00,6
310.78,91.09,23.53,2019-09-07 14:00:00,6
308.63,102.64,20.59,2019-09-07 15:00:00,6
304.83,432.99,17.65,2019-09-07 16:00:00,6
300.93,906.09,17.65,2019-09-07 17:00:00,6
294.52,831.3,20.59,2019-09-07 18:00:00,6
289.37,783.87,20.59,2019-09-07 19:00:00,6
274.67,730.46,23.53,2019-09-07 20:00:00,6
267.6,714.65,23.53,2019-09-07 21:00:00,6
257.53,656.94,20.59,2019-09-07 22:00:00,6
253.95,654.33,23.53,2019-09-07 23:00:00,6
249.55,525.88,20.59,2019-09-14 00:00:00,6
247.67,528.77,11.76,2019-09-14 01:00:00,6
248.1,523.94,5.88,2019-09-14 02:00:00,6
244.37,466.62,8.82,2019-09-14 03:00:00,6
243.57,549.44,64.71,2019-09-14 04:00:00,6
245.02,576.44,29.41,2019-09-14 05:00:00,6
248.38,614.01,26.47,2019-09-14 06:00:00,6
259.15,673.49,26.47,2019-09-14 07:00:00,6
264.8,673.42,26.47,2019-09-14 08:00:00,6
268.65,690.53,26.47,2019-09-14 09:00:00,6
278.98,746.27,26.47,2019-09-14 10:00:00,6
281.52,794.61,23.53,2019-09-14 11:00:00,6
285.15,807.96,23.53,2019-09-14 12:00:00,6
286.63,800.46,23.53,2019-09-14 13:00:00,6
289.47,823.31,23.53,2019-09-14 14:00:00,6
293.7,837.68,23.53,2019-09-14 15:00:00,6
295.78,847.18,26.47,2019-09-14 16:00:00,6
300.7,881.94,23.53,2019-09-14 17:00:00,6
293.03,801.27,26.47,2019-09-14 18:00:00,6
278.6,772.57,26.47,2019-09-14 19:00:00,6
271.32,710.21,26.47,2019-09-14 20:00:00,6
