,0,1,2,3,4,5,6,7,8,9
0,-0.0,32.460687511163655,25.656034369626568,44.12172968093617,20.683016442802163,54.5947951747649,28.268834082134738,18.03213591721809,18.20307180067801,36.74171236790002
1,32.460687511163655,-0.0,13.714714747556197,27.43286682203217,23.813725882161776,59.52900235015365,18.0836916101264,34.79739175679967,35.71169129042808,29.983280924181678
2,25.656034369626568,13.714714747556197,-0.0,36.23072620069019,11.306129730314229,48.56567316815669,16.08800446445284,19.678562034364205,21.627657167173204,16.297108267049914
3,44.12172968093617,27.43286682203217,36.23072620069019,-0.0,24.749453754654652,57.95149389535808,30.04029634648958,16.412357612525113,22.06903756402978,30.1994888006843
4,20.683016442802163,23.813725882161776,11.306129730314229,24.749453754654652,-0.0,32.13873962234087,18.27837814205336,3.046632893292774,14.09689206263915,17.20713448216794
5,54.5947951747649,59.52900235015365,48.56567316815669,57.95149389535808,32.13873962234087,-0.0,65.19893375705443,44.25601092258923,70.33049752289631,45.84607643070608
6,28.268834082134738,18.0836916101264,16.08800446445284,30.04029634648958,18.27837814205336,65.19893375705443,-0.0,28.343757359037735,29.341346981464916,27.259385812753028
7,18.03213591721809,34.79739175679967,19.678562034364205,16.412357612525113,3.046632893292774,44.25601092258923,28.343757359037735,-0.0,22.2429087078787,22.97992021981266
8,18.20307180067801,35.71169129042808,21.627657167173204,22.06903756402978,14.09689206263915,70.33049752289631,29.341346981464916,22.2429087078787,-0.0,30.885422393998073
9,36.74171236790002,29.983280924181678,16.297108267049914,30.1994888006843,17.20713448216794,45.84607643070608,27.259385812753028,22.97992021981266,30.885422393998073,-0.0
