avg,cen
589.9866666666666,578.87
569.2183333333334,561.58
561.5133333333333,557.85
548.34,537.96
568.3216666666666,545.6
576.2433333333333,541.97
602.84,560.28
682.2533333333333,632.5
698.3449999999999,647.96
742.2433333333333,701.94
777.7683333333333,722.39
805.5949999999999,762.82
805.36,798.56
756.485,820.07
769.4266666666667,820.53
789.5966666666667,819.37
812.7116666666666,840.49
820.1516666666668,811.3
795.4283333333333,791.27
739.665,760.46
710.8333333333334,732.36
703.7566666666667,697.57
632.3833333333333,639.08
607.5783333333333,607.18
