avg,cen
249.08777777777777,255.27
245.26555555555558,248.75
244.77555555555557,248.32
245.8044444444444,246.18
244.89111111111117,246.37
246.9811111111111,249.42
248.85666666666668,255.65
262.28888888888895,267.22
267.5466666666666,268.25
273.8588888888889,272.72
283.4533333333333,282.43
287.2944444444445,288.18
288.09666666666664,288.22
293.6933333333333,294.03
293.69222222222226,297.08
291.84444444444443,297.22
291.92,301.92
290.89777777777783,295.67
285.53777777777776,289.58
284.02111111111105,285.68
275.5222222222222,274.57
272.71333333333337,271.2
258.7033333333333,254.67
251.76000000000002,251.58
