avg,cen
116.07542168674696,117.03
117.53228915662642,120.79
117.42012048192777,115.16
117.08746987951808,122.77
115.39108433734937,116.57
116.5024096385542,115.08
120.33759036144579,121.45
123.84807228915665,120.65
123.87939759036142,129.32
124.09192771084341,127.02
127.784578313253,132.93
132.87662650602417,133.13
136.42855421686747,139.45
138.46602409638555,138.91
139.85939759036145,139.5
138.93144578313257,134.65
134.8539759036144,127.9
129.61325301204818,126.15
124.41421686746989,123.07
123.2304819277109,122.48
120.85445783132526,117.48
120.41746987951807,119.08
119.55506024096383,119.22
118.30891566265055,117.3
