avg,cen
61.313333333333325,61.08
61.31166666666667,60.68
60.87999999999999,59.97
61.49583333333334,59.56
64.78666666666668,59.87
78.74583333333332,73.69
99.32000000000001,97.83
106.96500000000002,105.75
115.38749999999999,116.47
120.3,120.62
119.69999999999999,118.71
120.09333333333335,119.33
121.35416666666667,119.41
121.16333333333334,120.29
121.04833333333335,121.86
120.95916666666669,119.39
118.63416666666666,118.34
112.5525,114.88
105.92999999999999,104.09
102.795,103.21
99.99416666666666,95.5
81.40500000000002,76.65
68.78000000000002,67.6
64.29416666666667,63.33
