avg,cen
124.22166666666665,140.77
118.65666666666668,127.82
116.88500000000003,127.85
117.01499999999999,129.4
116.18416666666667,136.65
175.12666666666667,201.62
187.70333333333335,203.77
162.50333333333333,185.88
176.27333333333334,189.65
206.215,209.51
217.47,228.42
224.41583333333338,234.68
233.46416666666667,242.61
243.02499999999998,252.75
248.58583333333334,261.62
251.03083333333336,269.3
247.08416666666665,260.11
233.32499999999996,236.73
213.7966666666667,214.33
200.01000000000002,210.28
191.19916666666663,200.14
161.39499999999998,158.94
131.33166666666668,138.31
118.75083333333332,130.07
