0,1,time,week
61.33,136.37,2019-09-20 00:00:00,5
60.51,128.03,2019-09-20 01:00:00,5
60.05,125.11,2019-09-20 02:00:00,5
59.88,125.53,2019-09-20 03:00:00,5
59.97,117.96,2019-09-20 04:00:00,5
76.42,205.92,2019-09-20 05:00:00,5
104.87,252.57,2019-09-20 06:00:00,5
111.34,218.13,2019-09-20 07:00:00,5
117.51,228.52,2019-09-20 08:00:00,5
121.42,247.61,2019-09-20 09:00:00,5
112.07,210.56,2019-09-20 10:00:00,5
109.35,240.99,2019-09-20 11:00:00,5
122.89,267.5,2019-09-20 12:00:00,5
121.11,269.47,2019-09-20 13:00:00,5
121.37,268.98,2019-09-20 14:00:00,5
118.68,276.16,2019-09-20 15:00:00,5
118.18,278.38,2019-09-20 16:00:00,5
112.95,271.48,2019-09-20 17:00:00,5
106.12,248.87,2019-09-20 18:00:00,5
96.77,227.99,2019-09-20 19:00:00,5
94.11,212.85,2019-09-20 20:00:00,5
85.74,195.85,2019-09-20 21:00:00,5
65.42,151.73,2019-09-20 22:00:00,5
60.62,125.63,2019-09-20 23:00:00,5
59.57,132.15,2019-09-23 00:00:00,1
60.68,148.94,2019-09-23 01:00:00,1
60.64,150.53,2019-09-23 02:00:00,1
60.27,145.99,2019-09-23 03:00:00,1
60.52,144.54,2019-09-23 04:00:00,1
75.35,223.94,2019-09-23 05:00:00,1
98.05,292.18,2019-09-23 06:00:00,1
105.49,251.13,2019-09-23 07:00:00,1
111.45,246.27,2019-09-23 08:00:00,1
121.59,286.48,2019-09-23 09:00:00,1
121.04,299.68,2019-09-23 10:00:00,1
121.04,303.91,2019-09-23 11:00:00,1
123.24,311.44,2019-09-23 12:00:00,1
123.9,300.95,2019-09-23 13:00:00,1
123.87,276.69,2019-09-23 14:00:00,1
126.21,280.99,2019-09-23 15:00:00,1
121.92,273.45,2019-09-23 16:00:00,1
114.14,254.68,2019-09-23 17:00:00,1
109.41,243.45,2019-09-23 18:00:00,1
103.4,231.83,2019-09-23 19:00:00,1
96.37,223.24,2019-09-23 20:00:00,1
77.22,172.29,2019-09-23 21:00:00,1
68.57,144.08,2019-09-23 22:00:00,1
65.28,136.94,2019-09-23 23:00:00,1
62.33,140.77,2019-09-24 00:00:00,2
61.75,127.82,2019-09-24 01:00:00,2
60.91,127.85,2019-09-24 02:00:00,2
65.9,129.4,2019-09-24 03:00:00,2
82.83,136.65,2019-09-24 04:00:00,2
93.54,201.62,2019-09-24 05:00:00,2
95.86,203.77,2019-09-24 06:00:00,2
101.98,185.88,2019-09-24 07:00:00,2
111.07,189.65,2019-09-24 08:00:00,2
118.09,209.51,2019-09-24 09:00:00,2
119.89,228.42,2019-09-24 10:00:00,2
120.94,234.68,2019-09-24 11:00:00,2
122.84,242.61,2019-09-24 12:00:00,2
124.33,252.75,2019-09-24 13:00:00,2
125.24,261.62,2019-09-24 14:00:00,2
125.01,269.3,2019-09-24 15:00:00,2
121.98,260.11,2019-09-24 16:00:00,2
111.54,236.73,2019-09-24 17:00:00,2
106.0,214.33,2019-09-24 18:00:00,2
103.77,210.28,2019-09-24 19:00:00,2
100.44,200.14,2019-09-24 20:00:00,2
80.29,158.94,2019-09-24 21:00:00,2
70.79,138.31,2019-09-24 22:00:00,2
65.7,130.07,2019-09-24 23:00:00,2
63.42,134.12,2019-09-25 00:00:00,3
61.88,129.68,2019-09-25 01:00:00,3
61.78,129.37,2019-09-25 02:00:00,3
62.14,131.37,2019-09-25 03:00:00,3
62.42,129.86,2019-09-25 04:00:00,3
76.57,188.1,2019-09-25 05:00:00,3
99.71,205.74,2019-09-25 06:00:00,3
108.87,181.41,2019-09-25 07:00:00,3
117.9,201.9,2019-09-25 08:00:00,3
117.23,216.41,2019-09-25 09:00:00,3
116.94,228.27,2019-09-25 10:00:00,3
120.64,231.94,2019-09-25 11:00:00,3
120.65,243.38,2019-09-25 12:00:00,3
122.16,242.43,2019-09-25 13:00:00,3
122.53,253.91,2019-09-25 14:00:00,3
121.79,248.73,2019-09-25 15:00:00,3
120.0,254.51,2019-09-25 16:00:00,3
114.76,243.56,2019-09-25 17:00:00,3
110.3,231.2,2019-09-25 18:00:00,3
107.12,214.4,2019-09-25 19:00:00,3
104.8,207.25,2019-09-25 20:00:00,3
82.9,183.98,2019-09-25 21:00:00,3
74.18,153.38,2019-09-25 22:00:00,3
67.98,143.38,2019-09-25 23:00:00,3
64.49,140.07,2019-09-26 00:00:00,4
64.99,135.74,2019-09-26 01:00:00,4
64.54,141.13,2019-09-26 02:00:00,4
65.07,138.94,2019-09-26 03:00:00,4
65.1,137.18,2019-09-26 04:00:00,4
80.39,207.82,2019-09-26 05:00:00,4
101.21,216.62,2019-09-26 06:00:00,4
107.52,192.01,2019-09-26 07:00:00,4
113.86,207.08,2019-09-26 08:00:00,4
117.0,228.84,2019-09-26 09:00:00,4
119.11,237.5,2019-09-26 10:00:00,4
117.8,227.64,2019-09-26 11:00:00,4
119.19,242.46,2019-09-26 12:00:00,4
121.5,265.39,2019-09-26 13:00:00,4
120.36,260.53,2019-09-26 14:00:00,4
121.97,255.21,2019-09-26 15:00:00,4
119.44,233.49,2019-09-26 16:00:00,4
109.81,229.79,2019-09-26 17:00:00,4
102.77,222.11,2019-09-26 18:00:00,4
101.61,210.88,2019-09-26 19:00:00,4
101.63,214.54,2019-09-26 20:00:00,4
81.23,181.13,2019-09-26 21:00:00,4
72.25,153.56,2019-09-26 22:00:00,4
67.13,146.51,2019-09-26 23:00:00,4
62.26,144.26,2019-09-27 00:00:00,5
62.35,141.27,2019-09-27 01:00:00,5
62.21,138.35,2019-09-27 02:00:00,5
62.02,136.51,2019-09-27 03:00:00,5
62.29,135.39,2019-09-27 04:00:00,5
77.49,187.71,2019-09-27 05:00:00,5
99.56,202.92,2019-09-27 06:00:00,5
107.45,174.79,2019-09-27 07:00:00,5
110.01,173.8,2019-09-27 08:00:00,5
116.15,221.69,2019-09-27 09:00:00,5
116.66,231.16,2019-09-27 10:00:00,5
117.21,237.11,2019-09-27 11:00:00,5
117.27,240.53,2019-09-27 12:00:00,5
118.72,244.08,2019-09-27 13:00:00,5
115.95,241.3,2019-09-27 14:00:00,5
115.06,246.02,2019-09-27 15:00:00,5
111.98,240.95,2019-09-27 16:00:00,5
108.66,223.27,2019-09-27 17:00:00,5
100.67,203.77,2019-09-27 18:00:00,5
95.37,188.73,2019-09-27 19:00:00,5
92.41,186.76,2019-09-27 20:00:00,5
82.16,179.89,2019-09-27 21:00:00,5
65.94,149.15,2019-09-27 22:00:00,5
61.52,129.01,2019-09-27 23:00:00,5
59.28,107.46,2019-09-30 00:00:00,1
58.5,106.16,2019-09-30 01:00:00,1
57.95,101.09,2019-09-30 02:00:00,1
60.64,103.1,2019-09-30 03:00:00,1
59.44,98.06,2019-09-30 04:00:00,1
73.5,145.7,2019-09-30 05:00:00,1
98.51,158.84,2019-09-30 06:00:00,1
107.83,134.12,2019-09-30 07:00:00,1
97.1,133.27,2019-09-30 08:00:00,1
120.13,189.96,2019-09-30 09:00:00,1
116.55,198.42,2019-09-30 10:00:00,1
117.57,209.15,2019-09-30 11:00:00,1
117.49,211.51,2019-09-30 12:00:00,1
118.66,219.33,2019-09-30 13:00:00,1
120.08,228.87,2019-09-30 14:00:00,1
122.09,234.65,2019-09-30 15:00:00,1
119.56,232.89,2019-09-30 16:00:00,1
113.86,217.85,2019-09-30 17:00:00,1
104.6,196.83,2019-09-30 18:00:00,1
103.21,187.46,2019-09-30 19:00:00,1
100.4,169.08,2019-09-30 20:00:00,1
78.9,137.32,2019-09-30 21:00:00,1
68.95,113.38,2019-09-30 22:00:00,1
62.62,103.73,2019-09-30 23:00:00,1
60.13,105.88,2019-10-01 00:00:00,2
60.02,103.45,2019-10-01 01:00:00,2
60.21,100.21,2019-10-01 02:00:00,2
65.8,102.29,2019-10-01 03:00:00,2
85.79,104.08,2019-10-01 04:00:00,2
95.33,151.3,2019-10-01 05:00:00,2
99.38,151.34,2019-10-01 06:00:00,2
