campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,wash_ele,wash_cold
Downtown,305,Cronkite,2019,1,1,0,256.93,148.62676056338032,256.93,148.62676056338032
Downtown,305,Cronkite,2019,1,1,1,255.19,154.22535211267606,255.19,154.22535211267606
Downtown,305,Cronkite,2019,1,1,2,251.04,151.61971830985917,251.04,151.61971830985917
Downtown,305,Cronkite,2019,1,1,3,245.89,160.77464788732394,245.89,160.77464788732394
Downtown,305,Cronkite,2019,1,1,4,247.77,157.35915492957747,247.77,157.35915492957747
Downtown,305,Cronkite,2019,1,1,5,247.2,155.59859154929578,247.2,155.59859154929578
Downtown,305,Cronkite,2019,1,1,6,265.79,121.40845070422534,265.79,121.40845070422534
Downtown,305,Cronkite,2019,1,1,7,266.12,94.89436619718309,266.12,94.89436619718309
Downtown,305,Cronkite,2019,1,1,8,263.73,102.18309859154932,263.73,102.18309859154932
Downtown,305,Cronkite,2019,1,1,9,260.19,92.25352112676056,260.19,92.25352112676056
Downtown,305,Cronkite,2019,1,1,10,260.78,143.3802816901409,260.78,143.3802816901409
Downtown,305,Cronkite,2019,1,1,11,263.35,159.92957746478874,263.35,159.92957746478874
Downtown,305,Cronkite,2019,1,1,12,265.14,173.943661971831,265.14,173.943661971831
Downtown,305,Cronkite,2019,1,1,13,263.57,166.33802816901408,263.57,166.33802816901408
Downtown,305,Cronkite,2019,1,1,14,265.91,159.61267605633802,265.91,159.61267605633802
Downtown,305,Cronkite,2019,1,1,15,266.9,160.2816901408451,266.9,160.2816901408451
Downtown,305,Cronkite,2019,1,1,16,263.73,165.7394366197183,263.73,165.7394366197183
Downtown,305,Cronkite,2019,1,1,17,269.9,157.5,269.9,157.5
Downtown,305,Cronkite,2019,1,1,18,273.83,156.47887323943664,273.83,156.47887323943664
Downtown,305,Cronkite,2019,1,1,19,276.18,150.9154929577465,276.18,150.9154929577465
Downtown,305,Cronkite,2019,1,1,20,271.9,145.80985915492957,271.9,145.80985915492957
Downtown,305,Cronkite,2019,1,1,21,270.94,139.92957746478876,270.94,139.92957746478876
Downtown,305,Cronkite,2019,1,1,22,268.65,113.2394366197183,268.65,113.2394366197183
Downtown,305,Cronkite,2019,1,1,23,260.4,118.69718309859155,260.4,118.69718309859155
Downtown,305,Cronkite,2019,1,2,0,254.28,89.3661971830986,254.28,89.3661971830986
Downtown,305,Cronkite,2019,1,2,1,252.19,99.11971830985917,252.19,99.11971830985917
Downtown,305,Cronkite,2019,1,2,2,250.61,93.76760563380282,250.61,93.76760563380282
Downtown,305,Cronkite,2019,1,2,3,246.53,89.96478873239437,246.53,89.96478873239437
Downtown,305,Cronkite,2019,1,2,4,246.06,91.05633802816902,246.06,91.05633802816902
Downtown,305,Cronkite,2019,1,2,5,247.05,91.72535211267606,247.05,91.72535211267606
Downtown,305,Cronkite,2019,1,2,6,267.12,90.38732394366198,267.12,90.38732394366198
Downtown,305,Cronkite,2019,1,2,7,273.4,101.37323943661973,273.4,101.37323943661973
Downtown,305,Cronkite,2019,1,2,8,280.9,93.30985915492958,280.9,93.30985915492958
Downtown,305,Cronkite,2019,1,2,9,290.37,90.14084507042256,290.37,90.14084507042256
Downtown,305,Cronkite,2019,1,2,10,302.09,140.14084507042253,302.09,140.14084507042253
Downtown,305,Cronkite,2019,1,2,11,306.41,148.90845070422537,306.41,148.90845070422537
Downtown,305,Cronkite,2019,1,2,12,311.26,196.30281690140848,311.26,196.30281690140848
Downtown,305,Cronkite,2019,1,2,13,305.16,186.2323943661972,305.16,186.2323943661972
Downtown,305,Cronkite,2019,1,2,14,314.23,207.9577464788733,314.23,207.9577464788733
Downtown,305,Cronkite,2019,1,2,15,316.25,215.1760563380282,316.25,215.1760563380282
Downtown,305,Cronkite,2019,1,2,16,317.94,196.05633802816902,317.94,196.05633802816902
Downtown,305,Cronkite,2019,1,2,17,317.24,179.43661971830986,317.24,179.43661971830986
Downtown,305,Cronkite,2019,1,2,18,312.07,179.22535211267603,312.07,179.22535211267603
Downtown,305,Cronkite,2019,1,2,19,298.81,183.83802816901408,298.81,183.83802816901408
Downtown,305,Cronkite,2019,1,2,20,282.73,175.95070422535213,282.73,175.95070422535213
Downtown,305,Cronkite,2019,1,2,21,271.66,162.7816901408451,271.66,162.7816901408451
Downtown,305,Cronkite,2019,1,2,22,274.94,140.8098591549296,274.94,140.8098591549296
Downtown,305,Cronkite,2019,1,2,23,264.7,128.76760563380282,264.7,128.76760563380282
Downtown,305,Cronkite,2019,1,3,0,262.19,127.25352112676056,262.19,127.25352112676056
Downtown,305,Cronkite,2019,1,3,1,259.69,113.73239436619718,259.69,113.73239436619718
Downtown,305,Cronkite,2019,1,3,2,254.66,89.3661971830986,254.66,89.3661971830986
Downtown,305,Cronkite,2019,1,3,3,251.62,91.19718309859155,251.62,91.19718309859155
Downtown,305,Cronkite,2019,1,3,4,246.2,93.59154929577466,246.2,93.59154929577466
Downtown,305,Cronkite,2019,1,3,5,251.31,95.7042253521127,251.31,95.7042253521127
Downtown,305,Cronkite,2019,1,3,6,272.29,91.5492957746479,272.29,91.5492957746479
Downtown,305,Cronkite,2019,1,3,7,278.21,94.08450704225352,278.21,94.08450704225352
Downtown,305,Cronkite,2019,1,3,8,286.46,91.93661971830988,286.46,91.93661971830988
Downtown,305,Cronkite,2019,1,3,9,300.01,95.10563380281693,300.01,95.10563380281693
Downtown,305,Cronkite,2019,1,3,10,304.1,177.32394366197187,304.1,177.32394366197187
Downtown,305,Cronkite,2019,1,3,11,309.54,178.59154929577466,309.54,178.59154929577466
Downtown,305,Cronkite,2019,1,3,12,311.01,202.0774647887324,311.01,202.0774647887324
Downtown,305,Cronkite,2019,1,3,13,313.33,211.4788732394366,313.33,211.4788732394366
Downtown,305,Cronkite,2019,1,3,14,314.03,233.55633802816902,314.03,233.55633802816902
Downtown,305,Cronkite,2019,1,3,15,306.83,226.7253521126761,306.83,226.7253521126761
Downtown,305,Cronkite,2019,1,3,16,315.51,213.45070422535213,315.51,213.45070422535213
Downtown,305,Cronkite,2019,1,3,17,308.33,203.7676056338028,308.33,203.7676056338028
Downtown,305,Cronkite,2019,1,3,18,297.73,189.36619718309865,297.73,189.36619718309865
Downtown,305,Cronkite,2019,1,3,19,282.6,169.9647887323944,282.6,169.9647887323944
Downtown,305,Cronkite,2019,1,3,20,278.04,162.53521126760563,278.04,162.53521126760563
Downtown,305,Cronkite,2019,1,3,21,272.85,164.1549295774648,272.85,164.1549295774648
Downtown,305,Cronkite,2019,1,3,22,270.75,164.85915492957747,270.75,164.85915492957747
Downtown,305,Cronkite,2019,1,3,23,265.02,151.33802816901408,265.02,151.33802816901408
Downtown,305,Cronkite,2019,1,4,0,246.17,129.5774647887324,246.17,129.5774647887324
Downtown,305,Cronkite,2019,1,4,1,252.0,143.52112676056342,252.0,143.52112676056342
Downtown,305,Cronkite,2019,1,4,2,246.9,137.32394366197184,246.9,137.32394366197184
Downtown,305,Cronkite,2019,1,4,3,242.94,132.7816901408451,242.94,132.7816901408451
Downtown,305,Cronkite,2019,1,4,4,241.47,135.38732394366198,241.47,135.38732394366198
Downtown,305,Cronkite,2019,1,4,5,239.81,106.69014084507045,239.81,106.69014084507045
Downtown,305,Cronkite,2019,1,4,6,261.86,98.66197183098593,261.86,98.66197183098593
Downtown,305,Cronkite,2019,1,4,7,273.84,105.24647887323944,273.84,105.24647887323944
Downtown,305,Cronkite,2019,1,4,8,288.14,95.45774647887323,288.14,95.45774647887323
Downtown,305,Cronkite,2019,1,4,9,296.8,163.943661971831,296.8,163.943661971831
Downtown,305,Cronkite,2019,1,4,10,304.79,176.65492957746483,304.79,176.65492957746483
Downtown,305,Cronkite,2019,1,4,11,313.08,211.30281690140848,313.08,211.30281690140848
