avg,cen
146.48000000000002,150.73
146.7328125,150.13
143.3315625,145.82
137.48281250000005,141.32
138.3803125,143.62
192.7965625,194.77
242.30906249999998,246.1
236.429375,244.11
237.1934375,241.9
247.36718750000003,246.81
264.0215625,261.81
288.51000000000005,289.62
308.69937500000003,309.57
319.7225,310.74
328.270625,315.47
334.513125,318.1
334.9240625,320.52
324.755625,315.1
246.88500000000005,247.4
184.82999999999996,186.8
173.131875,176.62
151.0353125,153.37
148.04406250000002,151.19
144.96,149.01
