avg,cen
204.799375,196.37
201.21874999999994,211.62
197.97562499999998,216.27
198.49125000000004,215.63
197.7575,215.53
201.15125,214.51
265.989375,287.82
301.96562500000005,364.3
403.8793749999999,498.2
432.50437500000004,471.83
442.34312500000004,480.6
442.0125,478.2
453.59625000000005,496.65
464.995625,485.46
473.90374999999995,506.2
475.2925,508.27
472.75125,500.53
466.14687499999997,487.75
443.158125,454.79
428.64625,421.34
340.58625000000006,339.33
252.77249999999998,243.87
215.72750000000002,226.58
208.27187499999997,227.29
