0,1,time,week
60.72,167.32,2019-06-11 00:00:00,2
59.59,158.24,2019-06-11 01:00:00,2
59.44,151.13,2019-06-11 02:00:00,2
60.52,151.94,2019-06-11 03:00:00,2
60.28,151.34,2019-06-11 04:00:00,2
59.88,148.8,2019-06-11 05:00:00,2
61.41,212.29,2019-06-11 06:00:00,2
66.53,256.02,2019-06-11 07:00:00,2
81.72,299.01,2019-06-11 08:00:00,2
92.08,338.52,2019-06-11 09:00:00,2
98.31,349.47,2019-06-11 10:00:00,2
100.09,352.5,2019-06-11 11:00:00,2
108.74,380.25,2019-06-11 12:00:00,2
109.78,386.27,2019-06-11 13:00:00,2
102.17,419.44,2019-06-11 14:00:00,2
102.31,416.51,2019-06-11 15:00:00,2
102.21,429.37,2019-06-11 16:00:00,2
90.29,424.12,2019-06-11 17:00:00,2
82.14,383.8,2019-06-11 18:00:00,2
82.22,392.64,2019-06-11 19:00:00,2
78.76,272.64,2019-06-11 20:00:00,2
68.93,208.17,2019-06-11 21:00:00,2
64.34,162.5,2019-06-11 22:00:00,2
64.39,159.61,2019-06-11 23:00:00,2
64.63,148.63,2019-06-12 00:00:00,3
65.35,142.32,2019-06-12 01:00:00,3
65.44,139.89,2019-06-12 02:00:00,3
65.39,138.49,2019-06-12 03:00:00,3
65.22,138.24,2019-06-12 04:00:00,3
61.98,136.02,2019-06-12 05:00:00,3
61.63,169.12,2019-06-12 06:00:00,3
59.41,238.45,2019-06-12 07:00:00,3
87.87,289.51,2019-06-12 08:00:00,3
98.15,312.96,2019-06-12 09:00:00,3
102.07,354.05,2019-06-12 10:00:00,3
102.84,345.18,2019-06-12 11:00:00,3
102.04,356.13,2019-06-12 12:00:00,3
99.09,396.23,2019-06-12 13:00:00,3
104.67,409.4,2019-06-12 14:00:00,3
102.78,429.51,2019-06-12 15:00:00,3
99.05,420.49,2019-06-12 16:00:00,3
94.55,410.99,2019-06-12 17:00:00,3
84.3,409.26,2019-06-12 18:00:00,3
82.67,399.96,2019-06-12 19:00:00,3
82.19,286.37,2019-06-12 20:00:00,3
71.04,207.99,2019-06-12 21:00:00,3
67.56,159.96,2019-06-12 22:00:00,3
66.36,153.7,2019-06-12 23:00:00,3
67.35,147.15,2019-06-13 00:00:00,4
66.74,142.57,2019-06-13 01:00:00,4
66.32,143.91,2019-06-13 02:00:00,4
65.37,144.44,2019-06-13 03:00:00,4
65.55,142.43,2019-06-13 04:00:00,4
65.83,141.58,2019-06-13 05:00:00,4
65.28,190.35,2019-06-13 06:00:00,4
70.09,218.91,2019-06-13 07:00:00,4
83.84,256.23,2019-06-13 08:00:00,4
101.04,332.71,2019-06-13 09:00:00,4
103.58,341.94,2019-06-13 10:00:00,4
103.87,363.42,2019-06-13 11:00:00,4
101.35,395.25,2019-06-13 12:00:00,4
105.3,412.36,2019-06-13 13:00:00,4
106.78,431.9,2019-06-13 14:00:00,4
105.94,428.31,2019-06-13 15:00:00,4
106.21,424.3,2019-06-13 16:00:00,4
94.62,433.73,2019-06-13 17:00:00,4
83.29,390.85,2019-06-13 18:00:00,4
81.16,400.18,2019-06-13 19:00:00,4
78.79,277.43,2019-06-13 20:00:00,4
69.82,205.46,2019-06-13 21:00:00,4
64.64,160.07,2019-06-13 22:00:00,4
64.85,158.8,2019-06-13 23:00:00,4
53.55,186.23,2019-07-01 00:00:00,1
52.52,176.87,2019-07-01 01:00:00,1
53.25,174.12,2019-07-01 02:00:00,1
51.67,170.14,2019-07-01 03:00:00,1
53.22,164.61,2019-07-01 04:00:00,1
52.84,160.04,2019-07-01 05:00:00,1
56.05,233.59,2019-07-01 06:00:00,1
59.85,283.63,2019-07-01 07:00:00,1
76.35,375.32,2019-07-01 08:00:00,1
95.5,392.75,2019-07-01 09:00:00,1
90.59,411.37,2019-07-01 10:00:00,1
93.18,407.01,2019-07-01 11:00:00,1
95.41,428.17,2019-07-01 12:00:00,1
100.94,430.88,2019-07-01 13:00:00,1
95.36,404.96,2019-07-01 14:00:00,1
106.9,166.97,2019-07-01 15:00:00,1
107.75,161.69,2019-07-01 16:00:00,1
98.66,0.18,2019-07-01 17:00:00,1
85.43,591.34,2019-07-01 18:00:00,1
75.28,454.89,2019-07-01 19:00:00,1
70.57,357.46,2019-07-01 20:00:00,1
61.21,241.73,2019-07-01 21:00:00,1
57.64,214.23,2019-07-01 22:00:00,1
58.62,187.82,2019-07-01 23:00:00,1
52.6,198.66,2019-07-22 00:00:00,1
52.21,202.64,2019-07-22 01:00:00,1
51.68,199.19,2019-07-22 02:00:00,1
51.56,191.73,2019-07-22 03:00:00,1
51.95,194.47,2019-07-22 04:00:00,1
51.74,191.2,2019-07-22 05:00:00,1
55.66,289.51,2019-07-22 06:00:00,1
61.54,386.55,2019-07-22 07:00:00,1
68.44,456.09,2019-07-22 08:00:00,1
82.35,460.46,2019-07-22 09:00:00,1
82.92,444.15,2019-07-22 10:00:00,1
144.78,478.7,2019-07-22 11:00:00,1
177.18,476.23,2019-07-22 12:00:00,1
187.3,487.43,2019-07-22 13:00:00,1
205.45,486.55,2019-07-22 14:00:00,1
227.64,474.26,2019-07-22 15:00:00,1
238.16,481.23,2019-07-22 16:00:00,1
226.57,465.49,2019-07-22 17:00:00,1
226.96,446.76,2019-07-22 18:00:00,1
219.1,423.35,2019-07-22 19:00:00,1
214.11,331.16,2019-07-22 20:00:00,1
194.86,230.07,2019-07-22 21:00:00,1
177.13,214.23,2019-07-22 22:00:00,1
173.81,213.03,2019-07-22 23:00:00,1
162.69,212.43,2019-07-23 00:00:00,2
159.03,207.78,2019-07-23 01:00:00,2
160.7,205.21,2019-07-23 02:00:00,2
164.5,203.73,2019-07-23 03:00:00,2
162.99,197.25,2019-07-23 04:00:00,2
140.84,170.25,2019-07-23 05:00:00,2
61.69,279.68,2019-07-23 06:00:00,2
69.89,290.11,2019-07-23 07:00:00,2
87.48,469.72,2019-07-23 08:00:00,2
95.24,450.95,2019-07-23 09:00:00,2
90.13,443.84,2019-07-23 10:00:00,2
97.61,451.23,2019-07-23 11:00:00,2
96.82,459.08,2019-07-23 12:00:00,2
96.55,473.2,2019-07-23 13:00:00,2
93.08,485.07,2019-07-23 14:00:00,2
93.72,475.7,2019-07-23 15:00:00,2
91.43,464.3,2019-07-23 16:00:00,2
81.42,466.55,2019-07-23 17:00:00,2
76.3,447.54,2019-07-23 18:00:00,2
76.26,431.51,2019-07-23 19:00:00,2
69.58,313.7,2019-07-23 20:00:00,2
62.73,249.72,2019-07-23 21:00:00,2
58.53,232.18,2019-07-23 22:00:00,2
58.79,232.43,2019-07-23 23:00:00,2
58.69,213.87,2019-07-24 00:00:00,3
59.26,213.49,2019-07-24 01:00:00,3
58.72,213.17,2019-07-24 02:00:00,3
58.33,231.27,2019-07-24 03:00:00,3
57.89,230.21,2019-07-24 04:00:00,3
58.17,234.19,2019-07-24 05:00:00,3
62.62,323.52,2019-07-24 06:00:00,3
65.69,322.75,2019-07-24 07:00:00,3
74.3,414.68,2019-07-24 08:00:00,3
84.43,485.53,2019-07-24 09:00:00,3
94.71,499.47,2019-07-24 10:00:00,3
93.3,472.43,2019-07-24 11:00:00,3
94.41,478.49,2019-07-24 12:00:00,3
97.38,496.55,2019-07-24 13:00:00,3
97.44,500.39,2019-07-24 14:00:00,3
91.74,497.29,2019-07-24 15:00:00,3
91.92,491.23,2019-07-24 16:00:00,3
82.23,496.65,2019-07-24 17:00:00,3
76.29,489.33,2019-07-24 18:00:00,3
