p,k,db,cp,sp,exemplars,labels
-0.0,2,0.0,0.0,27.216015615721354,[0 5],[0 0 0 0 0 5]
1.0,6,0.0,0.0,9.072005205240451,[0 1 2 3 4 5],[0 1 2 3 4 5]
