,0,1,2,3,4,5
0,-0.0,0.0,0.0,0.0,0.0,27.216015615721354
1,0.0,-0.0,0.0,0.0,0.0,27.216015615721354
2,0.0,0.0,-0.0,0.0,0.0,27.216015615721354
3,0.0,0.0,0.0,-0.0,0.0,27.216015615721354
4,0.0,0.0,0.0,0.0,-0.0,27.216015615721354
5,27.216015615721354,27.216015615721354,27.216015615721354,27.216015615721354,27.216015615721354,-0.0
