,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,-0.0,0.0,0.0,0.0,0.11731448984683736,0.0,0.0,36.57340733110648,0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
1,0.0,-0.0,0.0,0.0,0.11731448984683736,0.0,0.0,36.57340733110648,0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
2,0.0,0.0,-0.0,0.0,0.11731448984683736,0.0,0.0,36.57340733110648,0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
3,0.0,0.0,0.0,-0.0,0.11731448984683736,0.0,0.0,36.57340733110648,0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
4,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.11731448984683736,-0.0,0.11731448984683736,0.11731448984683736,36.57359812777295,0.11731448984683736,0.11731448984683736,0.1356267919035608,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.11731448984683736,0.3195796431654347,0.09624902237454765,0.11731448984683736,0.16768359391050947,0.11731448984683736,0.1356267919035608,0.1356267919035608,0.11731448984683736,0.1359031574613402,0.1356267919035608,0.06805833640361839,1.6605996951935342,2.3542057256266062,0.2545951526673913,0.11731448984683736,0.11731448984683736,0.1356267919035608,1.4376036248039377,2.7475666262993785,0.20303080460127435,0.11731448984683736,0.11731448984683736,0.11731448984683736
5,0.0,0.0,0.0,0.0,0.11731448984683736,-0.0,0.0,36.57340733110648,0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.11731448984683736,0.0,-0.0,36.57340733110648,0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
7,36.57340733110648,36.57340733110648,36.57340733110648,36.57340733110648,36.57359812777295,36.57340733110648,36.57340733110648,-0.0,36.57340733110648,36.57340733110648,36.29091306135643,36.57340733110648,36.57340733110648,36.57340733110648,36.57340733110648,36.57340733110648,36.57340733110648,36.57340733110648,36.57340733110648,36.06504703747098,36.573470654891196,36.57340733110648,37.017812983549504,36.57340733110648,35.76448305212497,35.76448305212497,36.57340733110648,36.573251961264546,37.19034387491181,36.57353571416975,32.95873497722219,34.1928778478727,35.671486306097215,36.57340733110648,36.57340733110648,35.76448305212497,33.93360713367717,34.56152455789126,36.524366136533075,36.57340733110648,36.57340733110648,36.57340733110648
8,0.0,0.0,0.0,0.0,0.11731448984683736,0.0,0.0,36.57340733110648,-0.0,0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.11731448984683736,0.0,0.0,36.57340733110648,0.0,-0.0,0.06805833640361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40555016597816074,0.06805833640361839,0.0,0.1198127628373578,0.0,0.06805833640361839,0.06805833640361839,0.0,0.06805833640361839,0.06805833640361839,0.0959026242655846,1.656450620498189,2.3568351831180534,0.22595575282277847,0.0,0.0,0.06805833640361839,1.4327565771859425,2.753701446996867,0.1657070248632119,0.0,0.0,0.0
