avg,cen
46.965333333333334,50.52
44.87266666666666,48.42
42.40333333333333,41.67
44.13333333333333,43.39
51.156666666666666,52.02
57.23866666666666,59.98
55.210666666666675,55.77
63.35866666666667,65.52
86.12133333333334,90.56
103.32466666666667,96.02
97.10066666666665,87.37
81.87200000000001,78.99
99.45066666666665,110.05
95.92733333333335,95.43
92.57400000000001,96.2
99.32933333333335,101.94
81.43533333333333,89.33
94.86866666666667,98.68
100.07933333333334,108.68
106.21866666666666,109.63
108.52199999999999,113.14
101.56199999999995,100.07
60.22733333333334,54.72
50.056,48.24
