avg,cen
62.079411764705874,69.23
40.97235294117646,30.56
15.959411764705882,8.38
10.542941176470588,5.67
14.38529411764706,6.16
19.13117647058824,5.81
18.583529411764708,17.85
29.347647058823526,26.65
81.07941176470588,77.85
111.88352941176471,100.11
119.80294117647057,113.84
134.2094117647059,116.06
149.50588235294117,128.98
168.89882352941171,176.51
167.89235294117645,170.18
172.21000000000004,145.07
171.8905882352941,168.49
157.1358823529412,166.9
160.21705882352938,157.25
138.2835294117647,153.42
123.78705882352939,144.19
105.25117647058826,113.03
85.53529411764706,108.24
66.66058823529411,104.54
