,0,1,2,3
0,-0.0,13.484541920437085,11.421786855992407,10.525594768275429
1,13.484541920437085,-0.0,12.829232517452784,11.88875123229622
2,11.421786855992407,12.829232517452784,-0.0,14.893747246760574
3,10.525594768275429,11.88875123229622,14.893747246760574,-0.0
