,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.0,39.283324101132564,19.235978924052674,39.935593605322246,29.316548219166027,17.18468924602941,38.26442104471466,17.411277414339256,34.56964894342996,25.359618686954086,13.188749337888552,30.12829904834789,43.26259894272558,12.057913082682843,11.324585928212745
1,39.283324101132564,-0.0,40.100369287288125,36.429920841782966,39.009041073488156,28.627327338358104,45.69220212086178,23.81135871659735,35.877049802768916,40.21995514192461,29.88062819779215,37.90493615452123,25.932382862763415,38.342809584647675,22.06178298317668
2,19.235978924052674,40.100369287288125,-0.0,38.74885628473746,24.099227315961567,15.92616802736463,26.875472332176834,13.828285769605161,26.43739764095649,19.60129706938984,27.43847489959403,11.49668296975287,54.887106190668256,37.50317344365716,27.36263880983381
3,39.935593605322246,36.429920841782966,38.74885628473746,-0.0,31.951282302084145,24.682817305787207,53.33638350807598,28.774898742343915,42.09082655670491,44.01183612164312,27.808963441114745,34.2763388701293,43.982151020528015,41.9200745835608,28.79087237075655
4,29.316548219166027,39.009041073488156,24.099227315961567,31.951282302084145,-0.0,19.474048685203435,26.26942864231872,20.865113839467387,44.461876220035606,10.49639314466628,38.80872501310566,31.26831912500093,45.55669418442309,49.02994212594594,38.68112427548996
5,17.18468924602941,28.627327338358104,15.92616802736463,24.682817305787207,19.474048685203435,-0.0,27.664499800495214,5.022938336399875,20.637700929072714,22.135002708500743,18.89947203100868,25.99323527084605,32.152253855871,27.498753922253478,16.307087006858644
6,38.26442104471466,45.69220212086178,26.875472332176834,53.33638350807598,26.26942864231872,27.664499800495214,-0.0,22.810148033882047,42.445674613260984,12.079045705468573,58.0078764044921,29.80680964495311,57.90183340694563,65.285317055093,44.57424971361351
7,17.411277414339256,23.81135871659735,13.828285769605161,28.774898742343915,20.865113839467387,5.022938336399875,22.810148033882047,-0.0,12.39037369627464,20.291074898650482,14.614872357861216,18.077742383378084,30.344092353551563,20.269695844387616,11.689447529628067
8,34.56964894342996,35.877049802768916,26.43739764095649,42.09082655670491,44.461876220035606,20.637700929072714,42.445674613260984,12.39037369627464,-0.0,40.8176214318534,17.419957098985126,23.173753874205367,23.290330625912986,14.564479111294839,16.255712484607262
9,25.359618686954086,40.21995514192461,19.60129706938984,44.01183612164312,10.49639314466628,22.135002708500743,12.079045705468573,20.291074898650482,40.8176214318534,-0.0,37.49060848487969,24.26945380315557,45.34103251792233,47.470735755275264,30.779219775241454
10,13.188749337888552,29.88062819779215,27.43847489959403,27.808963441114745,38.80872501310566,18.89947203100868,58.0078764044921,14.614872357861216,17.419957098985126,37.49060848487969,-0.0,32.79199684707757,24.93887660647616,6.813025248140895,9.136193723479368
11,30.12829904834789,37.90493615452123,11.49668296975287,34.2763388701293,31.26831912500093,25.99323527084605,29.80680964495311,18.077742383378084,23.173753874205367,24.26945380315557,32.79199684707757,-0.0,47.884879206439365,39.15381794343699,31.444378132465488
12,43.26259894272558,25.932382862763415,54.887106190668256,43.982151020528015,45.55669418442309,32.152253855871,57.90183340694563,30.344092353551563,23.290330625912986,45.34103251792233,24.93887660647616,47.884879206439365,-0.0,33.34426638977018,27.688850790460855
13,12.057913082682843,38.342809584647675,37.50317344365716,41.9200745835608,49.02994212594594,27.498753922253478,65.285317055093,20.269695844387616,14.564479111294839,47.470735755275264,6.813025248140895,39.15381794343699,33.34426638977018,-0.0,12.246566933015192
14,11.324585928212745,22.06178298317668,27.36263880983381,28.79087237075655,38.68112427548996,16.307087006858644,44.57424971361351,11.689447529628067,16.255712484607262,30.779219775241454,9.136193723479368,31.444378132465488,27.688850790460855,12.246566933015192,-0.0
