avg,cen
29.829375,16.73
14.616875,4.65
16.473750000000003,3.98
13.156875,3.63
7.483124999999999,3.2
11.345624999999998,3.13
9.876249999999999,2.46
4.474375000000001,2.25
8.723125,2.46
19.305000000000003,14.23
41.818125,52.39
76.19749999999999,136.27
112.22312500000001,153.31
125.86937499999999,157.82
137.97375,165.63
120.884375,144.33
98.61375000000001,117.78
115.1575,152.71
105.414375,134.3
82.34625,98.87
62.847500000000004,92.85
50.979375000000005,67.85
48.006874999999994,69.26
40.75,34.86
