avg,cen
103.92166666666668,126.47
110.04916666666668,132.35
108.3325,138.24
103.55375,141.18
98.89625,132.35
104.53333333333335,132.35
101.83749999999999,129.41
107.10708333333334,129.41
111.51875000000001,129.41
109.68166666666667,126.47
98.52875,117.65
88.235,111.76
84.68041666666666,102.94
81.12708333333332,97.06
80.63791666666667,97.06
77.69583333333333,76.47
79.04458333333334,85.29
82.23041666666664,94.12
82.59833333333331,94.12
83.94624999999998,100.0
91.66583333333335,111.76
91.91124999999998,111.76
96.07791666666667,108.82
107.10875000000003,117.65
