campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,0,27.88,0.5985915492957747,29.411764705882355,27.88,0.5985915492957747,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,1,28.41,0.4577464788732395,32.35294117647059,28.41,0.4577464788732395,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,2,28.16,0.4929577464788733,32.35294117647059,28.16,0.4929577464788733,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,3,28.23,0.4929577464788733,32.35294117647059,28.23,0.4929577464788733,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,4,27.75,0.4577464788732395,32.35294117647059,27.75,0.4577464788732395,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,5,28.48,0.4929577464788733,29.411764705882355,28.48,0.4929577464788733,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,6,28.23,0.4929577464788733,29.411764705882355,28.23,0.4929577464788733,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,7,27.31,0.5281690140845071,32.35294117647059,27.31,0.5281690140845071,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,8,23.68,0.5281690140845071,32.35294117647059,23.68,0.5281690140845071,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,9,19.28,0.4929577464788733,29.411764705882355,19.28,0.4929577464788733,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,10,17.9,0.3873239436619719,32.35294117647059,17.9,0.3873239436619719,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,11,18.46,0.4577464788732395,29.411764705882355,18.46,0.4577464788732395,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,12,18.43,0.4577464788732395,29.411764705882355,18.43,0.4577464788732395,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,13,19.16,0.4225352112676057,29.411764705882355,19.16,0.4225352112676057,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,14,18.71,0.4225352112676057,29.411764705882355,18.71,0.4225352112676057,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,15,18.58,0.4225352112676057,29.411764705882355,18.58,0.4225352112676057,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,16,18.24,0.4225352112676057,29.411764705882355,18.24,0.4225352112676057,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,17,23.5,0.4225352112676057,29.411764705882355,23.5,0.4225352112676057,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,18,28.71,0.4225352112676057,29.411764705882355,28.71,0.4225352112676057,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,19,26.81,0.3521126760563381,29.411764705882355,26.81,0.3521126760563381,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,20,28.87,0.28169014084507044,32.35294117647059,28.87,0.28169014084507044,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,21,27.61,0.24647887323943665,29.411764705882355,27.61,0.24647887323943665,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,22,27.81,0.24647887323943665,29.411764705882355,27.81,0.24647887323943665,29.411764705882355
Polytechnic,830,Citrus Dining Pavilion,2019,1,1,23,28.82,0.24647887323943665,32.35294117647059,28.82,0.24647887323943665,32.35294117647059
Polytechnic,830,Citrus Dining Pavilion,2019,1,2,0,29.94,0.21126760563380284,32.35294117647059,29.94,0.21126760563380284,32.35294117647059
