,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.0,7.243191506800693,5.828552241860447,8.169081352875683,5.97125402345144,6.737804162652346,4.530526913497677,10.880651273370159,4.207700353561884,7.288590951905906,3.285131262739219,3.644098597510435,6.587270105133235,6.468684701646299,10.457906725547893,11.50061238493934,8.148439615738717,6.933459515542405,8.463526570386948,7.639521134657775,49.594737932159354,8.129768903838745,9.752124527678225,7.158487928410115,7.183677925310804,9.187798881936859,9.433841024390034,6.872620137632659,10.362089161193962,6.1481586620159305
1,7.243191506800693,-0.0,9.05849765466973,12.529458532473052,7.275237479691711,9.863306604251354,9.90253990917498,12.466771258884009,9.15632441522828,10.770627183395845,10.318459269599208,9.949202852117667,11.542490603921358,11.77991727327491,13.055470522428967,14.391648203038905,11.553566293288787,13.447133076237694,16.712115380107154,15.408595045746821,34.34271267500393,9.69303258069897,10.327518322935846,9.646437621418636,8.316139814317818,10.308837605615468,10.268050939028775,7.475498657025459,11.655393592321678,7.836566243660345
2,5.828552241860447,9.05849765466973,-0.0,6.470061273786798,8.56621643079708,6.095504189368552,9.441065107282787,10.101326806738523,3.527270226357412,6.012885373974619,6.838562902477602,6.897950806836258,5.7933605930517915,9.370332241381407,7.530368622226914,12.092921478457084,10.591166107962596,7.410603905307767,11.077887283648845,11.603347639848316,59.57729890633749,7.885291393644537,7.394187921216434,8.25269976537259,9.60726905899825,8.461868208599183,7.43885801422552,8.607029912063917,9.781013662184453,10.065197098581233
3,8.169081352875683,12.529458532473052,6.470061273786798,-0.0,9.507751489346902,6.066951689941214,6.694795124142123,10.52607322316822,6.42302352829001,5.443145515041808,6.780341079058688,7.085688198993514,7.687489321238138,6.607331626683426,8.707673862645455,9.57891547540924,8.32662023590731,7.622874049327383,8.394253847924077,8.42444747924527,40.59875061368652,4.9177809621896005,7.98685381205505,10.14327525016232,6.716818693344213,9.252246360774695,8.087709237354428,8.12703973844125,7.746689155634389,7.172598228085812
4,5.97125402345144,7.275237479691711,8.56621643079708,9.507751489346902,-0.0,6.418673447576634,9.051023091993388,10.55285363477023,6.524752924357005,6.188514352540695,6.544656651270543,5.732741830082907,9.771323241028885,6.440799025110518,7.360886763494606,8.256600505901217,5.753381413567079,6.359441315538467,9.398102877531569,8.195656984457466,43.8232414637292,7.738253634424065,7.08004062790304,9.354292147870874,8.484061076644943,12.557091933724747,7.405823679719282,8.760849295588413,8.871957838823604,8.430926887135461
5,6.737804162652346,9.863306604251354,6.095504189368552,6.066951689941214,6.418673447576634,-0.0,6.721767866235238,8.908180239143629,4.289219619927176,5.371062104117627,6.785091262059505,6.539208344520717,6.966576187905473,6.120385669240337,9.609363806211064,8.365108581426485,9.884739174230894,10.312476057284883,9.363450496757135,11.150145228932193,44.72557275856075,6.621619333354995,7.412285417017156,9.777979552184673,6.479497947434256,9.935865065908178,6.51760282933505,6.535431308629457,7.459878614075071,9.086198510644449
6,4.530526913497677,9.90253990917498,9.441065107282787,6.694795124142123,9.051023091993388,6.721767866235238,-0.0,8.21077395996894,7.640401820540297,6.6314330161288755,4.079583724220147,4.446111390776953,4.8127243950907745,4.890408903168508,11.70339294767577,9.584250281584708,6.655539116358952,9.511512669690326,8.369316579131016,10.261787364335555,59.204471608399174,8.069397442821973,11.04005415598698,8.583521299489673,5.226941728612951,5.951721511113176,9.966611264814722,6.329785613129604,7.238269329890979,4.751779658328907
7,10.880651273370159,12.466771258884009,10.101326806738523,10.52607322316822,10.55285363477023,8.908180239143629,8.21077395996894,-0.0,10.797690122576597,8.877043743235104,10.321904838124752,13.304995966885693,9.067068337311126,11.089768911458567,15.238379265185879,14.491820761617856,15.903437929677562,13.807980772170344,12.615916297470962,15.218732172229132,34.578230213743694,10.627169059714156,11.727731808450676,12.621650108563562,7.727159402101241,6.865047002238551,9.517015116211958,8.878778082512403,9.478431998201053,8.80342365610748
8,4.207700353561884,9.15632441522828,3.527270226357412,6.42302352829001,6.524752924357005,4.289219619927176,7.640401820540297,10.797690122576597,-0.0,6.125662854900764,5.595790400121697,5.223894532951487,4.915022541828744,7.617204462991223,8.013605799043528,9.412611769187984,8.228379484324416,7.936551388153428,10.311287844208218,9.874795756101056,52.21877093006147,8.012199451386047,8.691541698732085,6.269132266731186,7.985114028099344,7.576696018417036,8.380056441144363,7.3095717294137454,10.297036558463587,8.464602128989524
9,7.288590951905906,10.770627183395845,6.012885373974619,5.443145515041808,6.188514352540695,5.371062104117627,6.6314330161288755,8.877043743235104,6.125662854900764,-0.0,5.0815064097355025,7.953311699790226,7.8023565736921086,6.504048194527101,7.551586593718116,8.363721511910999,7.336515606991914,9.163901979717286,8.56723419931615,9.88650687251349,55.505327604429404,7.15728218659353,7.999101927956664,9.279261543662873,9.599343780552497,10.490845590508474,7.293552561128238,11.512774806148363,9.937620116317504,7.959277341724068
