0,1,time,week
253.94,0.0,2019-09-30 00:00:00,1
259.9,0.0,2019-09-30 01:00:00,1
259.37,0.0,2019-09-30 02:00:00,1
253.5,0.0,2019-09-30 03:00:00,1
242.11,0.0,2019-09-30 04:00:00,1
251.25,0.0,2019-09-30 05:00:00,1
278.29,0.0,2019-09-30 06:00:00,1
293.11,0.0,2019-09-30 07:00:00,1
259.58,0.0,2019-09-30 08:00:00,1
343.18,0.0,2019-09-30 09:00:00,1
361.27,0.0,2019-09-30 10:00:00,1
379.07,0.0,2019-09-30 11:00:00,1
372.74,0.0,2019-09-30 12:00:00,1
380.37,0.0,2019-09-30 13:00:00,1
378.17,0.0,2019-09-30 14:00:00,1
389.54,0.0,2019-09-30 15:00:00,1
393.83,0.0,2019-09-30 16:00:00,1
357.14,0.0,2019-09-30 17:00:00,1
341.73,0.0,2019-09-30 18:00:00,1
330.02,0.0,2019-09-30 19:00:00,1
325.84,0.0,2019-09-30 20:00:00,1
308.12,0.0,2019-09-30 21:00:00,1
291.5,0.0,2019-09-30 22:00:00,1
280.02,0.0,2019-09-30 23:00:00,1
267.95,0.0,2019-10-01 00:00:00,2
265.9,0.0,2019-10-01 01:00:00,2
259.05,0.0,2019-10-01 02:00:00,2
257.71,0.0,2019-10-01 03:00:00,2
254.08,0.0,2019-10-01 04:00:00,2
259.92,0.0,2019-10-01 05:00:00,2
282.38,0.0,2019-10-01 06:00:00,2
286.48,0.0,2019-10-01 07:00:00,2
309.18,0.0,2019-10-01 08:00:00,2
352.16,0.0,2019-10-01 09:00:00,2
368.9,0.0,2019-10-01 10:00:00,2
380.03,0.0,2019-10-01 11:00:00,2
374.71,0.0,2019-10-01 12:00:00,2
363.57,0.0,2019-10-01 13:00:00,2
380.3,0.0,2019-10-01 14:00:00,2
390.12,0.0,2019-10-01 15:00:00,2
388.06,0.0,2019-10-01 16:00:00,2
365.76,0.0,2019-10-01 17:00:00,2
349.48,0.0,2019-10-01 18:00:00,2
339.79,0.0,2019-10-01 19:00:00,2
316.72,0.0,2019-10-01 20:00:00,2
303.81,0.0,2019-10-01 21:00:00,2
293.5,0.0,2019-10-01 22:00:00,2
282.64,0.0,2019-10-01 23:00:00,2
271.66,0.0,2019-10-02 00:00:00,3
259.8,0.0,2019-10-02 01:00:00,3
257.52,0.0,2019-10-02 02:00:00,3
256.53,0.0,2019-10-02 03:00:00,3
253.02,0.0,2019-10-02 04:00:00,3
249.12,0.0,2019-10-02 05:00:00,3
269.57,0.0,2019-10-02 06:00:00,3
279.75,0.0,2019-10-02 07:00:00,3
310.83,0.0,2019-10-02 08:00:00,3
341.33,0.0,2019-10-02 09:00:00,3
352.51,0.0,2019-10-02 10:00:00,3
364.56,0.0,2019-10-02 11:00:00,3
383.25,0.0,2019-10-02 12:00:00,3
398.56,0.0,2019-10-02 13:00:00,3
388.64,0.0,2019-10-02 14:00:00,3
397.24,0.0,2019-10-02 15:00:00,3
387.78,0.0,2019-10-02 16:00:00,3
360.31,0.0,2019-10-02 17:00:00,3
346.37,0.0,2019-10-02 18:00:00,3
326.9,0.0,2019-10-02 19:00:00,3
319.11,0.0,2019-10-02 20:00:00,3
299.7,0.0,2019-10-02 21:00:00,3
293.81,0.0,2019-10-02 22:00:00,3
278.61,0.0,2019-10-02 23:00:00,3
264.15,0.0,2019-10-03 00:00:00,4
258.49,0.0,2019-10-03 01:00:00,4
253.98,0.0,2019-10-03 02:00:00,4
251.82,0.0,2019-10-03 03:00:00,4
247.78,0.0,2019-10-03 04:00:00,4
246.51,0.0,2019-10-03 05:00:00,4
266.09,0.0,2019-10-03 06:00:00,4
273.74,0.0,2019-10-03 07:00:00,4
300.88,0.0,2019-10-03 08:00:00,4
344.33,0.0,2019-10-03 09:00:00,4
357.38,0.0,2019-10-03 10:00:00,4
363.21,0.0,2019-10-03 11:00:00,4
371.91,0.0,2019-10-03 12:00:00,4
361.74,0.0,2019-10-03 13:00:00,4
377.99,0.0,2019-10-03 14:00:00,4
390.47,0.0,2019-10-03 15:00:00,4
388.37,0.0,2019-10-03 16:00:00,4
364.85,0.0,2019-10-03 17:00:00,4
348.88,0.0,2019-10-03 18:00:00,4
330.02,0.0,2019-10-03 19:00:00,4
322.62,0.0,2019-10-03 20:00:00,4
310.44,0.0,2019-10-03 21:00:00,4
289.47,0.0,2019-10-03 22:00:00,4
279.72,0.0,2019-10-03 23:00:00,4
268.75,5.56,2019-10-04 00:00:00,5
261.58,0.0,2019-10-04 01:00:00,5
258.21,0.0,2019-10-04 02:00:00,5
253.63,0.0,2019-10-04 03:00:00,5
249.01,0.0,2019-10-04 04:00:00,5
248.25,0.0,2019-10-04 05:00:00,5
274.47,0.0,2019-10-04 06:00:00,5
275.43,0.0,2019-10-04 07:00:00,5
298.33,0.0,2019-10-04 08:00:00,5
328.95,0.0,2019-10-04 09:00:00,5
355.09,0.0,2019-10-04 10:00:00,5
370.22,0.0,2019-10-04 11:00:00,5
359.29,0.0,2019-10-04 12:00:00,5
354.71,0.0,2019-10-04 13:00:00,5
370.26,0.0,2019-10-04 14:00:00,5
377.05,0.0,2019-10-04 15:00:00,5
367.15,0.0,2019-10-04 16:00:00,5
342.12,0.0,2019-10-04 17:00:00,5
321.05,0.0,2019-10-04 18:00:00,5
302.81,0.0,2019-10-04 19:00:00,5
295.72,0.0,2019-10-04 20:00:00,5
288.2,0.0,2019-10-04 21:00:00,5
279.39,0.0,2019-10-04 22:00:00,5
270.24,0.0,2019-10-04 23:00:00,5
