,0,1,2,3,4
0,-0.0,0.0,0.0,0.0,29.85547726352088
1,0.0,-0.0,0.0,0.0,29.85547726352088
2,0.0,0.0,-0.0,0.0,29.85547726352088
3,0.0,0.0,0.0,-0.0,29.85547726352088
4,29.85547726352088,29.85547726352088,29.85547726352088,29.85547726352088,-0.0
