0,1,2,time,week
233.28,226.69,67.65,2019-01-09 00:00:00,3
232.97,186.51,70.59,2019-01-09 01:00:00,3
229.02,177.99,73.53,2019-01-09 02:00:00,3
227.8,167.18,76.47,2019-01-09 03:00:00,3
227.8,197.29,79.41,2019-01-09 04:00:00,3
231.02,198.27,79.41,2019-01-09 05:00:00,3
238.68,212.25,82.35,2019-01-09 06:00:00,3
269.97,194.61,88.24,2019-01-09 07:00:00,3
316.02,200.18,85.29,2019-01-09 08:00:00,3
333.27,211.51,76.47,2019-01-09 09:00:00,3
351.1,249.65,64.71,2019-01-09 10:00:00,3
362.37,305.07,55.88,2019-01-09 11:00:00,3
360.77,318.42,55.88,2019-01-09 12:00:00,3
349.53,376.06,47.06,2019-01-09 13:00:00,3
357.12,377.96,41.18,2019-01-09 14:00:00,3
356.5,394.47,41.18,2019-01-09 15:00:00,3
338.03,398.8,38.24,2019-01-09 16:00:00,3
326.6,357.68,38.24,2019-01-09 17:00:00,3
298.2,320.32,41.18,2019-01-09 18:00:00,3
266.98,267.96,47.06,2019-01-09 19:00:00,3
263.33,254.33,55.88,2019-01-09 20:00:00,3
258.0,270.14,52.94,2019-01-09 21:00:00,3
240.57,243.1,50.0,2019-01-09 22:00:00,3
231.88,232.64,50.0,2019-01-09 23:00:00,3
227.77,230.28,55.88,2019-01-10 00:00:00,4
237.52,229.33,58.82,2019-01-10 01:00:00,4
237.68,198.31,70.59,2019-01-10 02:00:00,4
228.47,190.0,64.71,2019-01-10 03:00:00,4
221.18,171.3,64.71,2019-01-10 04:00:00,4
222.27,167.71,67.65,2019-01-10 05:00:00,4
238.03,236.55,61.76,2019-01-10 06:00:00,4
262.93,159.23,67.65,2019-01-10 07:00:00,4
322.7,145.18,73.53,2019-01-10 08:00:00,4
348.02,220.46,64.71,2019-01-10 09:00:00,4
196.03,143.45,35.29,2019-01-10 10:00:00,4
362.82,281.83,52.94,2019-01-10 11:00:00,4
364.05,305.07,50.0,2019-01-10 12:00:00,4
361.65,322.25,44.12,2019-01-10 13:00:00,4
360.2,339.26,41.18,2019-01-10 14:00:00,4
353.98,363.38,38.24,2019-01-10 15:00:00,4
338.63,344.93,41.18,2019-01-10 16:00:00,4
337.73,337.32,38.24,2019-01-10 17:00:00,4
297.12,271.94,47.06,2019-01-10 18:00:00,4
264.75,216.34,52.94,2019-01-10 19:00:00,4
257.32,192.75,55.88,2019-01-10 20:00:00,4
252.48,180.53,58.82,2019-01-10 21:00:00,4
241.95,168.13,55.88,2019-01-10 22:00:00,4
229.42,172.22,52.94,2019-01-10 23:00:00,4
230.22,194.96,61.76,2019-01-11 00:00:00,5
237.32,168.56,70.59,2019-01-11 01:00:00,5
236.67,152.64,73.53,2019-01-11 02:00:00,5
238.48,196.94,73.53,2019-01-11 03:00:00,5
228.92,179.79,79.41,2019-01-11 04:00:00,5
234.85,167.54,82.35,2019-01-11 05:00:00,5
240.47,170.63,85.29,2019-01-11 06:00:00,5
272.9,158.84,91.18,2019-01-11 07:00:00,5
311.92,169.51,91.18,2019-01-11 08:00:00,5
334.72,256.9,79.41,2019-01-11 09:00:00,5
345.77,213.66,79.41,2019-01-11 10:00:00,5
347.03,218.1,64.71,2019-01-11 11:00:00,5
352.7,316.06,52.94,2019-01-11 12:00:00,5
350.22,313.84,47.06,2019-01-11 13:00:00,5
337.23,328.49,44.12,2019-01-11 14:00:00,5
340.55,315.63,41.18,2019-01-11 15:00:00,5
324.0,299.79,44.12,2019-01-11 16:00:00,5
301.27,256.27,41.18,2019-01-11 17:00:00,5
279.28,244.08,47.06,2019-01-11 18:00:00,5
252.07,222.08,58.82,2019-01-11 19:00:00,5
241.13,210.46,64.71,2019-01-11 20:00:00,5
238.42,201.87,67.65,2019-01-11 21:00:00,5
222.32,171.9,64.71,2019-01-11 22:00:00,5
217.72,151.69,67.65,2019-01-11 23:00:00,5
224.02,154.3,67.65,2019-01-14 00:00:00,1
232.42,176.58,67.65,2019-01-14 01:00:00,1
231.17,161.87,70.59,2019-01-14 02:00:00,1
225.17,148.52,41.18,2019-01-14 03:00:00,1
222.23,141.62,11.76,2019-01-14 04:00:00,1
232.33,126.97,5.88,2019-01-14 05:00:00,1
248.55,88.84,5.88,2019-01-14 06:00:00,1
274.97,78.7,2.94,2019-01-14 07:00:00,1
330.17,81.8,2.94,2019-01-14 08:00:00,1
358.13,123.8,2.94,2019-01-14 09:00:00,1
372.1,162.43,2.94,2019-01-14 10:00:00,1
369.93,209.61,2.94,2019-01-14 11:00:00,1
371.48,224.12,41.18,2019-01-14 12:00:00,1
370.97,293.42,147.06,2019-01-14 13:00:00,1
363.4,342.01,100.0,2019-01-14 14:00:00,1
368.9,363.35,70.59,2019-01-14 15:00:00,1
346.78,389.33,52.94,2019-01-14 16:00:00,1
337.62,375.39,44.12,2019-01-14 17:00:00,1
316.32,331.16,47.06,2019-01-14 18:00:00,1
298.47,308.7,50.0,2019-01-14 19:00:00,1
291.88,264.47,55.88,2019-01-14 20:00:00,1
267.2,250.32,58.82,2019-01-14 21:00:00,1
248.63,249.86,61.76,2019-01-14 22:00:00,1
234.28,246.8,58.82,2019-01-14 23:00:00,1
235.0,295.35,55.88,2019-01-15 00:00:00,2
232.97,286.2,58.82,2019-01-15 01:00:00,2
233.25,285.28,58.82,2019-01-15 02:00:00,2
230.97,291.02,64.71,2019-01-15 03:00:00,2
221.77,282.25,70.59,2019-01-15 04:00:00,2
227.1,268.42,67.65,2019-01-15 05:00:00,2
236.92,269.65,73.53,2019-01-15 06:00:00,2
266.9,220.39,79.41,2019-01-15 07:00:00,2
311.88,216.44,79.41,2019-01-15 08:00:00,2
338.3,236.02,70.59,2019-01-15 09:00:00,2
362.97,275.7,64.71,2019-01-15 10:00:00,2
360.2,335.99,55.88,2019-01-15 11:00:00,2
351.63,338.31,52.94,2019-01-15 12:00:00,2
343.78,332.85,50.0,2019-01-15 13:00:00,2
343.88,332.78,52.94,2019-01-15 14:00:00,2
338.55,330.11,55.88,2019-01-15 15:00:00,2
330.48,352.54,50.0,2019-01-15 16:00:00,2
319.13,253.24,55.88,2019-01-15 17:00:00,2
307.03,263.59,55.88,2019-01-15 18:00:00,2
290.37,258.8,61.76,2019-01-15 19:00:00,2
273.3,241.3,76.47,2019-01-15 20:00:00,2
254.88,239.75,73.53,2019-01-15 21:00:00,2
233.43,243.31,67.65,2019-01-15 22:00:00,2
224.65,229.23,70.59,2019-01-15 23:00:00,2
220.12,232.36,73.53,2019-01-16 00:00:00,3
223.2,244.26,79.41,2019-01-16 01:00:00,3
228.33,248.98,76.47,2019-01-16 02:00:00,3
225.15,265.28,82.35,2019-01-16 03:00:00,3
222.48,265.28,85.29,2019-01-16 04:00:00,3
223.8,237.25,91.18,2019-01-16 05:00:00,3
231.6,305.92,82.35,2019-01-16 06:00:00,3
255.18,277.46,94.12,2019-01-16 07:00:00,3
300.65,283.13,91.18,2019-01-16 08:00:00,3
330.52,291.06,85.29,2019-01-16 09:00:00,3
345.25,280.56,73.53,2019-01-16 10:00:00,3
360.78,352.92,61.76,2019-01-16 11:00:00,3
359.12,424.96,50.0,2019-01-16 12:00:00,3
351.27,420.81,50.0,2019-01-16 13:00:00,3
356.68,431.41,44.12,2019-01-16 14:00:00,3
340.05,432.68,41.18,2019-01-16 15:00:00,3
335.97,414.3,47.06,2019-01-16 16:00:00,3
320.83,389.26,50.0,2019-01-16 17:00:00,3
294.93,349.33,50.0,2019-01-16 18:00:00,3
273.98,327.75,55.88,2019-01-16 19:00:00,3
261.68,305.81,67.65,2019-01-16 20:00:00,3
246.6,279.08,76.47,2019-01-16 21:00:00,3
235.38,288.38,70.59,2019-01-16 22:00:00,3
224.1,242.32,76.47,2019-01-16 23:00:00,3
221.85,228.45,82.35,2019-01-17 00:00:00,4
221.98,208.77,85.29,2019-01-17 01:00:00,4
227.58,173.38,94.12,2019-01-17 02:00:00,4
