0,1,2,time,week
240.35,400.81,32.35,2019-04-19 00:00:00,5
238.87,369.51,35.29,2019-04-19 01:00:00,5
236.18,342.71,35.29,2019-04-19 02:00:00,5
229.22,313.84,38.24,2019-04-19 03:00:00,5
226.23,332.99,38.24,2019-04-19 04:00:00,5
230.87,314.89,41.18,2019-04-19 05:00:00,5
231.98,298.49,44.12,2019-04-19 06:00:00,5
257.15,380.21,35.29,2019-04-19 07:00:00,5
295.48,450.85,35.29,2019-04-19 08:00:00,5
308.23,483.73,26.47,2019-04-19 09:00:00,5
317.05,516.87,23.53,2019-04-19 10:00:00,5
347.25,610.7,20.59,2019-04-19 11:00:00,5
350.28,659.58,17.65,2019-04-19 12:00:00,5
343.92,684.3,17.65,2019-04-19 13:00:00,5
339.27,635.85,23.53,2019-04-19 14:00:00,5
328.03,627.15,23.53,2019-04-19 15:00:00,5
326.62,642.71,20.59,2019-04-19 16:00:00,5
315.98,647.96,23.53,2019-04-19 17:00:00,5
287.3,635.67,23.53,2019-04-19 18:00:00,5
273.15,547.04,29.41,2019-04-19 19:00:00,5
264.07,457.54,29.41,2019-04-19 20:00:00,5
257.98,445.88,32.35,2019-04-19 21:00:00,5
242.43,433.77,26.47,2019-04-19 22:00:00,5
237.17,414.61,26.47,2019-04-19 23:00:00,5
233.5,303.87,32.35,2019-04-22 00:00:00,1
231.4,333.73,41.18,2019-04-22 01:00:00,1
240.3,360.63,41.18,2019-04-22 02:00:00,1
244.17,370.53,41.18,2019-04-22 03:00:00,1
224.23,303.27,41.18,2019-04-22 04:00:00,1
226.0,264.86,44.12,2019-04-22 05:00:00,1
234.7,255.35,44.12,2019-04-22 06:00:00,1
273.63,286.09,41.18,2019-04-22 07:00:00,1
300.95,342.04,32.35,2019-04-22 08:00:00,1
329.83,416.65,26.47,2019-04-22 09:00:00,1
341.12,634.54,23.53,2019-04-22 10:00:00,1
356.15,693.77,20.59,2019-04-22 11:00:00,1
360.87,748.42,17.65,2019-04-22 12:00:00,1
344.2,669.01,23.53,2019-04-22 13:00:00,1
340.72,606.97,26.47,2019-04-22 14:00:00,1
344.8,587.78,29.41,2019-04-22 15:00:00,1
336.43,587.11,26.47,2019-04-22 16:00:00,1
327.88,640.63,23.53,2019-04-22 17:00:00,1
305.93,593.59,23.53,2019-04-22 18:00:00,1
288.88,501.06,26.47,2019-04-22 19:00:00,1
275.68,433.87,32.35,2019-04-22 20:00:00,1
262.77,406.65,32.35,2019-04-22 21:00:00,1
256.22,436.23,32.35,2019-04-22 22:00:00,1
239.73,407.75,32.35,2019-04-22 23:00:00,1
240.38,382.92,35.29,2019-04-23 00:00:00,2
241.03,363.31,35.29,2019-04-23 01:00:00,2
236.75,361.23,38.24,2019-04-23 02:00:00,2
241.55,347.01,41.18,2019-04-23 03:00:00,2
221.8,269.58,41.18,2019-04-23 04:00:00,2
227.18,263.56,44.12,2019-04-23 05:00:00,2
247.15,311.51,41.18,2019-04-23 06:00:00,2
288.82,428.8,32.35,2019-04-23 07:00:00,2
324.75,478.56,29.41,2019-04-23 08:00:00,2
347.12,534.65,26.47,2019-04-23 09:00:00,2
357.37,588.84,23.53,2019-04-23 10:00:00,2
364.77,667.75,20.59,2019-04-23 11:00:00,2
349.68,655.11,23.53,2019-04-23 12:00:00,2
333.55,582.04,23.53,2019-04-23 13:00:00,2
341.3,590.32,20.59,2019-04-23 14:00:00,2
332.27,538.17,20.59,2019-04-23 15:00:00,2
318.22,496.34,20.59,2019-04-23 16:00:00,2
311.73,510.6,20.59,2019-04-23 17:00:00,2
292.1,500.25,23.53,2019-04-23 18:00:00,2
278.25,455.67,26.47,2019-04-23 19:00:00,2
272.5,428.84,29.41,2019-04-23 20:00:00,2
265.98,417.82,29.41,2019-04-23 21:00:00,2
252.03,388.31,32.35,2019-04-23 22:00:00,2
244.17,401.9,35.29,2019-04-23 23:00:00,2
237.83,345.85,35.29,2019-04-24 00:00:00,3
236.8,295.14,35.29,2019-04-24 01:00:00,3
232.53,287.39,38.24,2019-04-24 02:00:00,3
234.83,285.11,41.18,2019-04-24 03:00:00,3
224.42,310.25,38.24,2019-04-24 04:00:00,3
230.27,319.68,38.24,2019-04-24 05:00:00,3
235.82,314.3,38.24,2019-04-24 06:00:00,3
273.4,359.68,32.35,2019-04-24 07:00:00,3
306.22,386.23,29.41,2019-04-24 08:00:00,3
328.22,438.7,26.47,2019-04-24 09:00:00,3
338.1,534.19,20.59,2019-04-24 10:00:00,3
349.28,661.48,17.65,2019-04-24 11:00:00,3
355.45,733.2,17.65,2019-04-24 12:00:00,3
349.08,704.3,20.59,2019-04-24 13:00:00,3
340.98,679.19,17.65,2019-04-24 14:00:00,3
332.48,665.95,17.65,2019-04-24 15:00:00,3
328.17,665.07,17.65,2019-04-24 16:00:00,3
317.4,642.36,17.65,2019-04-24 17:00:00,3
295.92,597.89,17.65,2019-04-24 18:00:00,3
281.08,546.62,20.59,2019-04-24 19:00:00,3
270.37,490.7,20.59,2019-04-24 20:00:00,3
263.58,462.64,23.53,2019-04-24 21:00:00,3
253.72,432.82,23.53,2019-04-24 22:00:00,3
235.98,417.18,26.47,2019-04-24 23:00:00,3
236.25,392.36,26.47,2019-04-25 00:00:00,4
238.25,405.74,29.41,2019-04-25 01:00:00,4
237.53,415.6,32.35,2019-04-25 02:00:00,4
231.3,369.93,32.35,2019-04-25 03:00:00,4
221.48,322.22,29.41,2019-04-25 04:00:00,4
223.93,282.25,29.41,2019-04-25 05:00:00,4
241.07,280.67,35.29,2019-04-25 06:00:00,4
286.45,368.7,29.41,2019-04-25 07:00:00,4
313.08,473.94,26.47,2019-04-25 08:00:00,4
340.78,623.7,23.53,2019-04-25 09:00:00,4
352.28,723.06,20.59,2019-04-25 10:00:00,4
372.17,783.2,17.65,2019-04-25 11:00:00,4
368.62,797.46,20.59,2019-04-25 12:00:00,4
350.03,755.74,20.59,2019-04-25 13:00:00,4
335.45,705.35,20.59,2019-04-25 14:00:00,4
341.13,666.44,17.65,2019-04-25 15:00:00,4
340.77,707.32,14.71,2019-04-25 16:00:00,4
319.42,678.98,20.59,2019-04-25 17:00:00,4
302.1,623.91,20.59,2019-04-25 18:00:00,4
286.17,589.61,20.59,2019-04-25 19:00:00,4
274.38,515.46,26.47,2019-04-25 20:00:00,4
269.37,506.02,26.47,2019-04-25 21:00:00,4
253.4,447.61,23.53,2019-04-25 22:00:00,4
238.95,408.87,23.53,2019-04-25 23:00:00,4
241.85,384.75,23.53,2019-04-26 00:00:00,5
246.87,383.63,26.47,2019-04-26 01:00:00,5
238.42,387.08,26.47,2019-04-26 02:00:00,5
237.27,378.66,26.47,2019-04-26 03:00:00,5
230.97,397.32,29.41,2019-04-26 04:00:00,5
226.92,353.56,29.41,2019-04-26 05:00:00,5
233.47,335.04,29.41,2019-04-26 06:00:00,5
277.42,404.82,26.47,2019-04-26 07:00:00,5
309.2,442.75,23.53,2019-04-26 08:00:00,5
337.58,554.08,23.53,2019-04-26 09:00:00,5
337.7,631.44,20.59,2019-04-26 10:00:00,5
350.8,719.65,23.53,2019-04-26 11:00:00,5
354.07,796.3,23.53,2019-04-26 12:00:00,5
340.8,761.97,20.59,2019-04-26 13:00:00,5
339.18,725.67,20.59,2019-04-26 14:00:00,5
323.88,795.04,20.59,2019-04-26 15:00:00,5
328.43,796.97,17.65,2019-04-26 16:00:00,5
320.1,731.65,20.59,2019-04-26 17:00:00,5
304.3,653.31,23.53,2019-04-26 18:00:00,5
291.07,605.04,23.53,2019-04-26 19:00:00,5
280.48,610.04,20.59,2019-04-26 20:00:00,5
266.22,528.38,20.59,2019-04-26 21:00:00,5
248.23,409.51,23.53,2019-04-26 22:00:00,5
241.25,407.04,23.53,2019-04-26 23:00:00,5
251.2,437.78,23.53,2019-04-29 00:00:00,1
252.63,427.22,26.47,2019-04-29 01:00:00,1
249.02,414.26,29.41,2019-04-29 02:00:00,1
239.82,405.53,26.47,2019-04-29 03:00:00,1
236.77,458.7,29.41,2019-04-29 04:00:00,1
236.92,403.06,32.35,2019-04-29 05:00:00,1
250.12,378.73,29.41,2019-04-29 06:00:00,1
283.75,436.41,29.41,2019-04-29 07:00:00,1
313.3,475.77,26.47,2019-04-29 08:00:00,1
334.65,475.67,23.53,2019-04-29 09:00:00,1
341.42,484.33,26.47,2019-04-29 10:00:00,1
352.17,545.49,20.59,2019-04-29 11:00:00,1
359.6,572.75,20.59,2019-04-29 12:00:00,1
362.28,590.39,20.59,2019-04-29 13:00:00,1
345.88,614.68,20.59,2019-04-29 14:00:00,1
347.62,607.04,14.71,2019-04-29 15:00:00,1
330.18,598.24,17.65,2019-04-29 16:00:00,1
322.65,575.32,17.65,2019-04-29 17:00:00,1
301.6,535.63,20.59,2019-04-29 18:00:00,1
276.78,417.78,23.53,2019-04-29 19:00:00,1
270.7,354.75,23.53,2019-04-29 20:00:00,1
266.67,374.51,29.41,2019-04-29 21:00:00,1
254.65,452.85,26.47,2019-04-29 22:00:00,1
243.45,416.55,26.47,2019-04-29 23:00:00,1
243.77,413.94,29.41,2019-04-30 00:00:00,2
244.42,380.7,35.29,2019-04-30 01:00:00,2
236.4,364.37,35.29,2019-04-30 02:00:00,2
237.53,357.99,35.29,2019-04-30 03:00:00,2
228.25,338.59,35.29,2019-04-30 04:00:00,2
227.72,333.1,38.24,2019-04-30 05:00:00,2
242.6,347.08,38.24,2019-04-30 06:00:00,2
