,17
p,-18.5
k,6
db,0.2263340025859368
cp,0.7450188830605281
sp,32.37514740564197
gyh_db,0.11368805502278016
gyh_cp,0.2163174259998095
gyh_sp,0.022144993027296236
zb,0.11645963226816651
exemplars,[10 28 30 32 33 34]
labels,"[10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 10 10 10 10 28 10 30 10 32 33 34 10 10 10 10 10 10 10 10 10 10]"
