avg,cen
30.220000000000006,32.35
31.322750000000003,32.35
32.20525,35.29
33.01424999999999,35.29
34.26424999999999,38.24
36.02949999999999,41.18
37.13249999999999,41.18
34.632,35.29
32.351749999999996,32.35
27.941000000000003,26.47
24.926500000000008,23.53
23.382999999999996,23.53
22.133249999999997,20.59
21.839249999999996,23.53
20.809999999999995,20.59
21.1775,20.59
20.44275,20.59
21.17775,20.59
22.35375,23.53
24.33825000000001,23.53
26.24925,23.53
27.20475000000001,23.53
28.08725,26.47
27.4995,29.41
