avg,cen
44.14571428571429,43.18
43.91857142857143,42.07
42.88142857142857,39.9
42.08428571428572,43.19
40.60142857142857,41.16
39.51714285714286,40.2
32.612857142857145,31.91
31.981428571428573,32.49
32.39142857142857,32.15
33.86571428571428,33.25
33.995714285714286,34.16
34.04571428571428,32.19
34.89142857142857,33.77
34.707142857142856,34.63
33.86857142857143,32.29
34.364285714285714,33.39
34.621428571428574,34.42
34.33428571428571,32.02
33.987142857142864,32.5
38.60142857142857,39.96
44.11571428571428,45.44
42.81857142857143,42.16
44.03285714285715,43.07
43.748571428571424,41.8
